iterations,accuracy,syllable
0,0.38,[V]
0,0.12,[VC]
0,1.0,[CV]
0,0.21,[VCC]
0,0.41,[CVC]
0,0.35,[CCV]
0,0.17,[CVCC]
0,0.27,[CCVC]
0,0.09,[CCVCC]
0,0.32,[V.V]
0,0.46,[CV.V]
0,0.27,[V.VC]
0,0.3,[V.CV]
0,0.16,[CCV.V]
0,0.13,[V.VCC]
0,0.19,[V.CVC]
0,0.16,[VC.CV]
0,0.12,[CV.VC]
0,1.0,[CV.CV]
0,0.11,[CV.VCC]
0,0.26,[CV.CVC]
0,0.05,[CCV.VC]
0,0.24,[V.CVCC]
0,0.64,[VC.CVC]
0,0.03,[VC.CCV]
0,0.29,[CVC.CV]
0,0.33,[CCV.CV]
100,0.78,[V]
100,0.63,[VC]
100,1.0,[CV]
100,0.57,[VCC]
100,0.67,[CVC]
100,0.69,[CCV]
100,0.59,[CVCC]
100,0.61,[CCVC]
100,0.38,[CCVCC]
100,0.79,[V.V]
100,0.75,[CV.V]
100,0.68,[V.VC]
100,0.77,[V.CV]
100,0.54,[CCV.V]
100,0.51,[V.VCC]
100,0.58,[V.CVC]
100,0.49,[VC.CV]
100,0.59,[CV.VC]
100,1.0,[CV.CV]
100,0.56,[CV.VCC]
100,0.76,[CV.CVC]
100,0.26,[CCV.VC]
100,0.68,[V.CVCC]
100,0.91,[VC.CVC]
100,0.16,[VC.CCV]
100,0.49,[CVC.CV]
100,0.66,[CCV.CV]
200,0.89,[V]
200,0.77,[VC]
200,1.0,[CV]
200,0.76,[VCC]
200,0.85,[CVC]
200,0.71,[CCV]
200,0.65,[CVCC]
200,0.7,[CCVC]
200,0.63,[CCVCC]
200,0.9,[V.V]
200,0.85,[CV.V]
200,0.81,[V.VC]
200,0.84,[V.CV]
200,0.67,[CCV.V]
200,0.77,[V.VCC]
200,0.82,[V.CVC]
200,0.64,[VC.CV]
200,0.87,[CV.VC]
200,1.0,[CV.CV]
200,0.62,[CV.VCC]
200,0.84,[CV.CVC]
200,0.46,[CCV.VC]
200,0.75,[V.CVCC]
200,0.96,[VC.CVC]
200,0.22,[VC.CCV]
200,0.6,[CVC.CV]
200,0.77,[CCV.CV]
300,0.93,[V]
300,0.93,[VC]
300,1.0,[CV]
300,0.9,[VCC]
300,0.89,[CVC]
300,0.85,[CCV]
300,0.83,[CVCC]
300,0.83,[CCVC]
300,0.73,[CCVCC]
300,0.94,[V.V]
300,0.93,[CV.V]
300,0.91,[V.VC]
300,0.95,[V.CV]
300,0.76,[CCV.V]
300,0.72,[V.VCC]
300,0.89,[V.CVC]
300,0.67,[VC.CV]
300,0.92,[CV.VC]
300,1.0,[CV.CV]
300,0.87,[CV.VCC]
300,0.97,[CV.CVC]
300,0.56,[CCV.VC]
300,0.85,[V.CVCC]
300,0.99,[VC.CVC]
300,0.33,[VC.CCV]
300,0.73,[CVC.CV]
300,0.88,[CCV.CV]
400,0.95,[V]
400,0.95,[VC]
400,1.0,[CV]
400,0.99,[VCC]
400,0.97,[CVC]
400,0.93,[CCV]
400,0.92,[CVCC]
400,0.87,[CCVC]
400,0.87,[CCVCC]
400,0.97,[V.V]
400,1.0,[CV.V]
400,1.0,[V.VC]
400,0.98,[V.CV]
400,0.92,[CCV.V]
400,0.95,[V.VCC]
400,0.94,[V.CVC]
400,0.68,[VC.CV]
400,0.96,[CV.VC]
400,1.0,[CV.CV]
400,0.92,[CV.VCC]
400,0.96,[CV.CVC]
400,0.76,[CCV.VC]
400,0.98,[V.CVCC]
400,1.0,[VC.CVC]
400,0.42,[VC.CCV]
400,0.67,[CVC.CV]
400,0.98,[CCV.CV]
500,0.99,[V]
500,0.99,[VC]
500,1.0,[CV]
500,0.94,[VCC]
500,0.99,[CVC]
500,0.96,[CCV]
500,0.9,[CVCC]
500,0.91,[CCVC]
500,0.87,[CCVCC]
500,0.97,[V.V]
500,1.0,[CV.V]
500,0.98,[V.VC]
500,0.97,[V.CV]
500,0.95,[CCV.V]
500,0.9,[V.VCC]
500,0.92,[V.CVC]
500,0.74,[VC.CV]
500,0.94,[CV.VC]
500,1.0,[CV.CV]
500,0.9,[CV.VCC]
500,0.98,[CV.CVC]
500,0.84,[CCV.VC]
500,0.91,[V.CVCC]
500,1.0,[VC.CVC]
500,0.49,[VC.CCV]
500,0.69,[CVC.CV]
500,0.94,[CCV.CV]
600,0.97,[V]
600,1.0,[VC]
600,1.0,[CV]
600,0.96,[VCC]
600,1.0,[CVC]
600,0.98,[CCV]
600,0.96,[CVCC]
600,0.95,[CCVC]
600,0.84,[CCVCC]
600,0.97,[V.V]
600,0.99,[CV.V]
600,0.96,[V.VC]
600,0.97,[V.CV]
600,0.92,[CCV.V]
600,0.95,[V.VCC]
600,0.94,[V.CVC]
600,0.72,[VC.CV]
600,0.99,[CV.VC]
600,1.0,[CV.CV]
600,0.9,[CV.VCC]
600,0.97,[CV.CVC]
600,0.89,[CCV.VC]
600,0.96,[V.CVCC]
600,0.99,[VC.CVC]
600,0.48,[VC.CCV]
600,0.72,[CVC.CV]
600,0.97,[CCV.CV]
700,0.96,[V]
700,1.0,[VC]
700,1.0,[CV]
700,0.99,[VCC]
700,0.97,[CVC]
700,0.95,[CCV]
700,0.97,[CVCC]
700,0.96,[CCVC]
700,0.89,[CCVCC]
