iterations,accuracy,syllable
0,0.42,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.21,[VCC]
0,0.41,[CVC]
0,0.36,[CCV]
0,0.23,[CVCC]
0,0.31,[CCVC]
0,0.14,[CCVCC]
0,0.39,[V.V]
0,0.28,[CV.V]
0,0.24,[V.VC]
0,0.32,[V.CV]
0,0.25,[CCV.V]
0,0.14,[V.VCC]
0,0.2,[V.CVC]
0,0.15,[VC.CV]
0,0.19,[CV.VC]
0,1.0,[CV.CV]
0,0.15,[CV.VCC]
0,0.39,[CV.CVC]
0,0.07,[CCV.VC]
0,0.22,[V.CVCC]
0,0.61,[VC.CVC]
0,0.02,[VC.CCV]
0,0.34,[CVC.CV]
0,0.4,[CCV.CV]
100,0.85,[V]
100,0.86,[VC]
100,1.0,[CV]
100,0.87,[VCC]
100,0.93,[CVC]
100,0.78,[CCV]
100,0.72,[CVCC]
100,0.73,[CCVC]
100,0.65,[CCVCC]
100,0.9,[V.V]
100,0.8,[CV.V]
100,0.93,[V.VC]
100,0.96,[V.CV]
100,0.84,[CCV.V]
100,0.82,[V.VCC]
100,0.84,[V.CVC]
100,0.68,[VC.CV]
100,0.86,[CV.VC]
100,1.0,[CV.CV]
100,0.85,[CV.VCC]
100,0.96,[CV.CVC]
100,0.49,[CCV.VC]
100,0.86,[V.CVCC]
100,0.95,[VC.CVC]
100,0.2,[VC.CCV]
100,0.63,[CVC.CV]
100,0.8,[CCV.CV]
200,0.93,[V]
200,0.93,[VC]
200,1.0,[CV]
200,0.9,[VCC]
200,0.94,[CVC]
200,0.89,[CCV]
200,0.87,[CVCC]
200,0.88,[CCVC]
200,0.75,[CCVCC]
200,0.95,[V.V]
200,0.97,[CV.V]
200,0.97,[V.VC]
200,0.93,[V.CV]
200,0.89,[CCV.V]
200,0.82,[V.VCC]
200,0.9,[V.CVC]
200,0.7,[VC.CV]
200,0.93,[CV.VC]
200,1.0,[CV.CV]
200,0.84,[CV.VCC]
200,0.97,[CV.CVC]
200,0.7,[CCV.VC]
200,0.94,[V.CVCC]
200,0.96,[VC.CVC]
200,0.39,[VC.CCV]
200,0.59,[CVC.CV]
200,0.83,[CCV.CV]
300,0.95,[V]
300,0.97,[VC]
300,1.0,[CV]
300,0.94,[VCC]
300,1.0,[CVC]
300,0.97,[CCV]
300,0.9,[CVCC]
300,0.91,[CCVC]
300,0.88,[CCVCC]
300,0.99,[V.V]
300,0.96,[CV.V]
300,0.93,[V.VC]
300,0.97,[V.CV]
300,0.9,[CCV.V]
300,0.87,[V.VCC]
300,0.97,[V.CVC]
300,0.7,[VC.CV]
300,0.95,[CV.VC]
300,1.0,[CV.CV]
300,0.95,[CV.VCC]
300,1.0,[CV.CVC]
300,0.83,[CCV.VC]
300,0.96,[V.CVCC]
300,1.0,[VC.CVC]
300,0.41,[VC.CCV]
300,0.69,[CVC.CV]
300,0.95,[CCV.CV]
400,0.97,[V]
400,1.0,[VC]
400,1.0,[CV]
400,0.97,[VCC]
400,0.97,[CVC]
400,0.94,[CCV]
400,0.97,[CVCC]
400,0.94,[CCVC]
400,0.91,[CCVCC]
400,0.99,[V.V]
400,0.97,[CV.V]
400,0.97,[V.VC]
400,0.96,[V.CV]
400,0.94,[CCV.V]
400,0.89,[V.VCC]
400,0.97,[V.CVC]
400,0.73,[VC.CV]
400,0.98,[CV.VC]
400,1.0,[CV.CV]
400,0.87,[CV.VCC]
400,1.0,[CV.CVC]
400,0.85,[CCV.VC]
400,0.97,[V.CVCC]
400,1.0,[VC.CVC]
400,0.47,[VC.CCV]
400,0.7,[CVC.CV]
400,0.95,[CCV.CV]
500,0.98,[V]
500,0.98,[VC]
500,1.0,[CV]
500,0.98,[VCC]
500,1.0,[CVC]
500,0.93,[CCV]
500,0.91,[CVCC]
500,0.95,[CCVC]
500,0.87,[CCVCC]
500,0.96,[V.V]
500,0.98,[CV.V]
500,1.0,[V.VC]
500,0.97,[V.CV]
500,0.98,[CCV.V]
500,0.94,[V.VCC]
500,0.92,[V.CVC]
500,0.8,[VC.CV]
500,0.97,[CV.VC]
500,1.0,[CV.CV]
500,0.95,[CV.VCC]
500,0.99,[CV.CVC]
500,0.86,[CCV.VC]
500,0.94,[V.CVCC]
500,0.99,[VC.CVC]
500,0.56,[VC.CCV]
500,0.73,[CVC.CV]
500,0.99,[CCV.CV]
600,0.99,[V]
600,0.99,[VC]
600,1.0,[CV]
600,0.96,[VCC]
600,0.99,[CVC]
600,0.95,[CCV]
600,0.91,[CVCC]
600,0.98,[CCVC]
600,0.92,[CCVCC]
600,1.0,[V.V]
600,0.97,[CV.V]
600,0.99,[V.VC]
600,0.99,[V.CV]
600,0.96,[CCV.V]
600,0.93,[V.VCC]
600,0.99,[V.CVC]
600,0.66,[VC.CV]
600,1.0,[CV.VC]
600,1.0,[CV.CV]
600,0.94,[CV.VCC]
600,1.0,[CV.CVC]
600,0.89,[CCV.VC]
600,0.98,[V.CVCC]
600,1.0,[VC.CVC]
600,0.62,[VC.CCV]
600,0.73,[CVC.CV]
600,0.99,[CCV.CV]
700,0.99,[V]
700,0.99,[VC]
700,1.0,[CV]
700,0.97,[VCC]
700,1.0,[CVC]
700,0.98,[CCV]
700,0.92,[CVCC]
700,0.98,[CCVC]
700,0.94,[CCVCC]
700,0.99,[V.V]
700,0.98,[CV.V]
700,1.0,[V.VC]
700,0.96,[V.CV]
700,0.93,[CCV.V]
700,0.93,[V.VCC]
700,0.93,[V.CVC]
700,0.79,[VC.CV]
700,0.99,[CV.VC]
