iterations,accuracy,syllable
0,0.32,[V]
0,0.17,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.34,[CVC]
0,0.41,[CCV]
0,0.16,[CVCC]
0,0.18,[CCVC]
0,0.08,[CCVCC]
0,0.35,[V.V]
0,0.32,[CV.V]
0,0.17,[V.VC]
0,0.35,[V.CV]
0,0.13,[CCV.V]
0,0.12,[V.VCC]
0,0.13,[V.CVC]
0,0.06,[VC.CV]
0,0.23,[CV.VC]
0,1.0,[CV.CV]
0,0.05,[CV.VCC]
0,0.39,[CV.CVC]
0,0.08,[CCV.VC]
0,0.11,[V.CVCC]
0,0.17,[VC.CVC]
0,0.04,[VC.CCV]
0,0.3,[CVC.CV]
0,0.3,[CCV.CV]
100,0.84,[V]
100,0.81,[VC]
100,1.0,[CV]
100,0.63,[VCC]
100,0.82,[CVC]
100,0.72,[CCV]
100,0.57,[CVCC]
100,0.64,[CCVC]
100,0.41,[CCVCC]
100,0.87,[V.V]
100,0.84,[CV.V]
100,0.67,[V.VC]
100,0.89,[V.CV]
100,0.62,[CCV.V]
100,0.53,[V.VCC]
100,0.78,[V.CVC]
100,0.55,[VC.CV]
100,0.84,[CV.VC]
100,1.0,[CV.CV]
100,0.56,[CV.VCC]
100,0.76,[CV.CVC]
100,0.53,[CCV.VC]
100,0.49,[V.CVCC]
100,0.72,[VC.CVC]
100,0.37,[VC.CCV]
100,0.56,[CVC.CV]
100,0.72,[CCV.CV]
200,0.96,[V]
200,0.85,[VC]
200,1.0,[CV]
200,0.84,[VCC]
200,0.91,[CVC]
200,0.83,[CCV]
200,0.73,[CVCC]
200,0.8,[CCVC]
200,0.71,[CCVCC]
200,0.95,[V.V]
200,0.95,[CV.V]
200,0.84,[V.VC]
200,0.96,[V.CV]
200,0.81,[CCV.V]
200,0.73,[V.VCC]
200,0.89,[V.CVC]
200,0.61,[VC.CV]
200,0.9,[CV.VC]
200,1.0,[CV.CV]
200,0.82,[CV.VCC]
200,0.91,[CV.CVC]
200,0.76,[CCV.VC]
200,0.73,[V.CVCC]
200,0.9,[VC.CVC]
200,0.41,[VC.CCV]
200,0.62,[CVC.CV]
200,0.82,[CCV.CV]
300,0.97,[V]
300,0.93,[VC]
300,1.0,[CV]
300,0.85,[VCC]
300,0.99,[CVC]
300,0.81,[CCV]
300,0.89,[CVCC]
300,0.87,[CCVC]
300,0.75,[CCVCC]
300,0.97,[V.V]
300,0.99,[CV.V]
300,0.95,[V.VC]
300,1.0,[V.CV]
300,0.86,[CCV.V]
300,0.88,[V.VCC]
300,0.97,[V.CVC]
300,0.76,[VC.CV]
300,0.93,[CV.VC]
300,1.0,[CV.CV]
300,0.89,[CV.VCC]
300,0.98,[CV.CVC]
300,0.85,[CCV.VC]
300,0.9,[V.CVCC]
300,0.93,[VC.CVC]
300,0.45,[VC.CCV]
300,0.71,[CVC.CV]
300,0.87,[CCV.CV]
400,0.98,[V]
400,0.95,[VC]
400,1.0,[CV]
400,0.9,[VCC]
400,0.99,[CVC]
400,0.95,[CCV]
400,0.85,[CVCC]
400,0.93,[CCVC]
400,0.82,[CCVCC]
400,0.97,[V.V]
400,0.98,[CV.V]
400,0.99,[V.VC]
400,0.99,[V.CV]
400,0.98,[CCV.V]
400,0.94,[V.VCC]
400,0.97,[V.CVC]
400,0.8,[VC.CV]
400,0.99,[CV.VC]
400,1.0,[CV.CV]
400,0.86,[CV.VCC]
400,0.98,[CV.CVC]
400,0.9,[CCV.VC]
400,0.89,[V.CVCC]
400,0.96,[VC.CVC]
400,0.53,[VC.CCV]
400,0.71,[CVC.CV]
400,0.92,[CCV.CV]
500,0.99,[V]
500,0.97,[VC]
500,1.0,[CV]
500,0.9,[VCC]
500,0.98,[CVC]
500,0.91,[CCV]
500,0.91,[CVCC]
500,0.91,[CCVC]
500,0.86,[CCVCC]
500,0.97,[V.V]
500,0.97,[CV.V]
500,0.98,[V.VC]
500,1.0,[V.CV]
500,0.94,[CCV.V]
500,0.92,[V.VCC]
500,0.98,[V.CVC]
500,0.81,[VC.CV]
500,0.99,[CV.VC]
500,1.0,[CV.CV]
500,0.91,[CV.VCC]
500,0.98,[CV.CVC]
500,0.92,[CCV.VC]
500,0.89,[V.CVCC]
500,0.98,[VC.CVC]
500,0.48,[VC.CCV]
500,0.79,[CVC.CV]
500,0.94,[CCV.CV]
600,0.97,[V]
600,0.99,[VC]
600,1.0,[CV]
600,0.92,[VCC]
600,1.0,[CVC]
600,0.91,[CCV]
600,0.98,[CVCC]
600,0.96,[CCVC]
600,0.93,[CCVCC]
600,1.0,[V.V]
600,0.99,[CV.V]
600,0.99,[V.VC]
600,1.0,[V.CV]
600,0.92,[CCV.V]
600,0.92,[V.VCC]
600,0.98,[V.CVC]
600,0.83,[VC.CV]
600,1.0,[CV.VC]
600,1.0,[CV.CV]
600,0.94,[CV.VCC]
600,0.99,[CV.CVC]
