iterations,accuracy,syllable
0,0.33,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.27,[CVC]
0,0.34,[CCV]
0,0.22,[CVCC]
0,0.21,[CCVC]
0,0.1,[CCVCC]
0,0.4,[V.V]
0,0.31,[CV.V]
0,0.15,[V.VC]
0,0.34,[V.CV]
0,0.18,[CCV.V]
0,0.11,[V.VCC]
0,0.19,[V.CVC]
0,0.17,[VC.CV]
0,0.17,[CV.VC]
0,1.0,[CV.CV]
0,0.17,[CV.VCC]
0,0.37,[CV.CVC]
0,0.05,[CCV.VC]
0,0.16,[V.CVCC]
0,0.53,[VC.CVC]
0,0.01,[VC.CCV]
0,0.24,[CVC.CV]
0,0.37,[CCV.CV]
100,0.86,[V]
100,0.69,[VC]
100,1.0,[CV]
100,0.66,[VCC]
100,0.66,[CVC]
100,0.59,[CCV]
100,0.6,[CVCC]
100,0.59,[CCVC]
100,0.49,[CCVCC]
100,0.78,[V.V]
100,0.8,[CV.V]
100,0.73,[V.VC]
100,0.72,[V.CV]
100,0.66,[CCV.V]
100,0.52,[V.VCC]
100,0.69,[V.CVC]
100,0.45,[VC.CV]
100,0.63,[CV.VC]
100,0.99,[CV.CV]
100,0.61,[CV.VCC]
100,0.71,[CV.CVC]
100,0.23,[CCV.VC]
100,0.75,[V.CVCC]
100,0.92,[VC.CVC]
100,0.13,[VC.CCV]
100,0.41,[CVC.CV]
100,0.67,[CCV.CV]
200,0.94,[V]
200,0.82,[VC]
200,1.0,[CV]
200,0.91,[VCC]
200,0.9,[CVC]
200,0.73,[CCV]
200,0.79,[CVCC]
200,0.79,[CCVC]
200,0.68,[CCVCC]
200,0.95,[V.V]
200,0.94,[CV.V]
200,0.93,[V.VC]
200,0.92,[V.CV]
200,0.78,[CCV.V]
200,0.74,[V.VCC]
200,0.83,[V.CVC]
200,0.57,[VC.CV]
200,0.73,[CV.VC]
200,1.0,[CV.CV]
200,0.82,[CV.VCC]
200,0.85,[CV.CVC]
200,0.46,[CCV.VC]
200,0.91,[V.CVCC]
200,0.99,[VC.CVC]
200,0.25,[VC.CCV]
200,0.51,[CVC.CV]
200,0.73,[CCV.CV]
300,0.98,[V]
300,0.91,[VC]
300,1.0,[CV]
300,0.91,[VCC]
300,0.93,[CVC]
300,0.95,[CCV]
300,0.88,[CVCC]
300,0.92,[CCVC]
300,0.81,[CCVCC]
300,1.0,[V.V]
300,0.95,[CV.V]
300,0.97,[V.VC]
300,0.93,[V.CV]
300,0.88,[CCV.V]
300,0.77,[V.VCC]
300,0.89,[V.CVC]
300,0.58,[VC.CV]
300,0.9,[CV.VC]
300,1.0,[CV.CV]
300,0.93,[CV.VCC]
300,0.95,[CV.CVC]
300,0.72,[CCV.VC]
300,0.94,[V.CVCC]
300,0.99,[VC.CVC]
300,0.32,[VC.CCV]
300,0.57,[CVC.CV]
300,0.88,[CCV.CV]
400,0.98,[V]
400,0.96,[VC]
400,1.0,[CV]
400,0.94,[VCC]
400,0.98,[CVC]
400,0.95,[CCV]
400,0.93,[CVCC]
400,0.94,[CCVC]
400,0.86,[CCVCC]
400,1.0,[V.V]
400,0.99,[CV.V]
400,0.99,[V.VC]
400,0.99,[V.CV]
400,0.91,[CCV.V]
400,0.9,[V.VCC]
400,0.95,[V.CVC]
400,0.66,[VC.CV]
400,1.0,[CV.VC]
400,1.0,[CV.CV]
400,0.9,[CV.VCC]
400,0.96,[CV.CVC]
400,0.77,[CCV.VC]
400,0.97,[V.CVCC]
400,1.0,[VC.CVC]
400,0.3,[VC.CCV]
400,0.61,[CVC.CV]
400,0.93,[CCV.CV]
500,0.99,[V]
500,0.96,[VC]
500,1.0,[CV]
500,0.93,[VCC]
500,1.0,[CVC]
500,0.97,[CCV]
500,0.9,[CVCC]
500,0.86,[CCVC]
500,0.91,[CCVCC]
500,0.98,[V.V]
500,0.97,[CV.V]
500,0.99,[V.VC]
500,0.95,[V.CV]
500,0.91,[CCV.V]
500,0.9,[V.VCC]
500,0.98,[V.CVC]
500,0.7,[VC.CV]
500,0.98,[CV.VC]
500,1.0,[CV.CV]
500,0.96,[CV.VCC]
500,0.96,[CV.CVC]
500,0.92,[CCV.VC]
500,0.97,[V.CVCC]
500,1.0,[VC.CVC]
500,0.33,[VC.CCV]
500,0.73,[CVC.CV]
500,0.89,[CCV.CV]
600,1.0,[V]
600,1.0,[VC]
600,1.0,[CV]
600,0.98,[VCC]
600,0.99,[CVC]
600,0.94,[CCV]
600,0.93,[CVCC]
600,0.94,[CCVC]
600,0.84,[CCVCC]
600,0.99,[V.V]
600,1.0,[CV.V]
600,1.0,[V.VC]
600,0.99,[V.CV]
600,0.95,[CCV.V]
600,0.88,[V.VCC]
600,0.97,[V.CVC]
600,0.8,[VC.CV]
600,0.97,[CV.VC]
600,1.0,[CV.CV]
600,0.96,[CV.VCC]
600,0.99,[CV.CVC]
600,0.85,[CCV.VC]
600,0.96,[V.CVCC]
600,0.99,[VC.CVC]
600,0.53,[VC.CCV]
600,0.73,[CVC.CV]
600,0.95,[CCV.CV]
700,1.0,[V]
700,0.97,[VC]
700,1.0,[CV]
700,0.97,[VCC]
700,0.99,[CVC]
700,0.95,[CCV]
700,0.92,[CVCC]
700,0.93,[CCVC]
700,0.91,[CCVCC]
700,0.99,[V.V]
700,1.0,[CV.V]
700,1.0,[V.VC]
700,0.95,[V.CV]
700,0.95,[CCV.V]
700,0.94,[V.VCC]
700,0.97,[V.CVC]
