iterations,accuracy,syllable
0,0.39,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.34,[CVC]
0,0.41,[CCV]
0,0.17,[CVCC]
0,0.16,[CCVC]
0,0.09,[CCVCC]
0,0.34,[V.V]
0,0.45,[CV.V]
0,0.26,[V.VC]
0,0.38,[V.CV]
0,0.23,[CCV.V]
0,0.07,[V.VCC]
0,0.2,[V.CVC]
0,0.12,[VC.CV]
0,0.19,[CV.VC]
0,1.0,[CV.CV]
0,0.19,[CV.VCC]
0,0.41,[CV.CVC]
0,0.17,[CCV.VC]
0,0.11,[V.CVCC]
0,0.18,[VC.CVC]
0,0.07,[VC.CCV]
0,0.34,[CVC.CV]
0,0.39,[CCV.CV]
100,0.91,[V]
100,0.84,[VC]
100,1.0,[CV]
100,0.63,[VCC]
100,0.91,[CVC]
100,0.78,[CCV]
100,0.77,[CVCC]
100,0.7,[CCVC]
100,0.68,[CCVCC]
100,0.84,[V.V]
100,0.94,[CV.V]
100,0.81,[V.VC]
100,0.87,[V.CV]
100,0.69,[CCV.V]
100,0.78,[V.VCC]
100,0.84,[V.CVC]
100,0.55,[VC.CV]
100,0.82,[CV.VC]
100,1.0,[CV.CV]
100,0.73,[CV.VCC]
100,0.9,[CV.CVC]
100,0.61,[CCV.VC]
100,0.74,[V.CVCC]
100,0.89,[VC.CVC]
100,0.23,[VC.CCV]
100,0.71,[CVC.CV]
100,0.8,[CCV.CV]
200,0.95,[V]
200,0.87,[VC]
200,1.0,[CV]
200,0.79,[VCC]
200,0.9,[CVC]
200,0.86,[CCV]
200,0.85,[CVCC]
200,0.76,[CCVC]
200,0.69,[CCVCC]
200,0.92,[V.V]
200,0.94,[CV.V]
200,0.86,[V.VC]
200,0.95,[V.CV]
200,0.86,[CCV.V]
200,0.74,[V.VCC]
200,0.92,[V.CVC]
200,0.68,[VC.CV]
200,0.95,[CV.VC]
200,1.0,[CV.CV]
200,0.79,[CV.VCC]
200,0.96,[CV.CVC]
200,0.78,[CCV.VC]
200,0.82,[V.CVCC]
200,0.92,[VC.CVC]
200,0.44,[VC.CCV]
200,0.7,[CVC.CV]
