iterations,accuracy,syllable
0,0.33,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.5,[CVC]
0,0.3,[CCV]
0,0.25,[CVCC]
0,0.26,[CCVC]
0,0.11,[CCVCC]
0,0.35,[V.V]
0,0.37,[CV.V]
0,0.23,[V.VC]
0,0.4,[V.CV]
0,0.16,[CCV.V]
0,0.1,[V.VCC]
0,0.13,[V.CVC]
0,0.07,[V.CCV]
0,0.16,[CV.VC]
0,1.0,[CV.CV]
0,0.13,[CV.VCC]
0,0.4,[CV.CVC]
0,0.16,[CCV.VC]
0,0.12,[V.CVCC]
0,0.0,[V.CCVC]
0,0.11,[VC.CCV]
0,0.3,[CV.CCV]
0,0.23,[CCV.CV]
100,0.49,[V]
100,0.38,[VC]
100,1.0,[CV]
100,0.2,[VCC]
100,0.58,[CVC]
100,0.56,[CCV]
100,0.38,[CVCC]
100,0.3,[CCVC]
100,0.34,[CCVCC]
100,0.53,[V.V]
100,0.53,[CV.V]
100,0.4,[V.VC]
100,0.49,[V.CV]
100,0.41,[CCV.V]
100,0.27,[V.VCC]
100,0.38,[V.CVC]
100,0.2,[V.CCV]
100,0.3,[CV.VC]
100,1.0,[CV.CV]
100,0.15,[CV.VCC]
100,0.47,[CV.CVC]
100,0.36,[CCV.VC]
100,0.22,[V.CVCC]
100,0.0,[V.CCVC]
100,0.21,[VC.CCV]
100,0.41,[CV.CCV]
100,0.48,[CCV.CV]
200,0.58,[V]
200,0.54,[VC]
200,1.0,[CV]
200,0.45,[VCC]
200,0.75,[CVC]
200,0.79,[CCV]
200,0.53,[CVCC]
200,0.58,[CCVC]
200,0.51,[CCVCC]
200,0.69,[V.V]
200,0.74,[CV.V]
200,0.53,[V.VC]
200,0.75,[V.CV]
200,0.51,[CCV.V]
200,0.39,[V.VCC]
200,0.49,[V.CVC]
200,0.43,[V.CCV]
200,0.46,[CV.VC]
200,1.0,[CV.CV]
200,0.4,[CV.VCC]
200,0.71,[CV.CVC]
200,0.56,[CCV.VC]
200,0.5,[V.CVCC]
200,0.0,[V.CCVC]
200,0.29,[VC.CCV]
200,0.44,[CV.CCV]
200,0.81,[CCV.CV]
300,0.92,[V]
300,0.65,[VC]
300,1.0,[CV]
300,0.44,[VCC]
300,0.81,[CVC]
300,0.93,[CCV]
300,0.61,[CVCC]
300,0.78,[CCVC]
300,0.55,[CCVCC]
300,0.87,[V.V]
300,0.84,[CV.V]
300,0.78,[V.VC]
300,0.82,[V.CV]
300,0.83,[CCV.V]
300,0.56,[V.VCC]
300,0.72,[V.CVC]
300,0.71,[V.CCV]
300,0.71,[CV.VC]
300,1.0,[CV.CV]
300,0.53,[CV.VCC]
300,0.8,[CV.CVC]
300,0.73,[CCV.VC]
300,0.56,[V.CVCC]
300,0.0,[V.CCVC]
300,0.59,[VC.CCV]
300,0.66,[CV.CCV]
300,0.97,[CCV.CV]
400,0.94,[V]
400,0.81,[VC]
400,1.0,[CV]
400,0.64,[VCC]
400,0.75,[CVC]
400,0.99,[CCV]
400,0.71,[CVCC]
400,0.82,[CCVC]
400,0.62,[CCVCC]
400,0.95,[V.V]
400,0.89,[CV.V]
400,0.73,[V.VC]
400,0.86,[V.CV]
400,0.89,[CCV.V]
400,0.57,[V.VCC]
400,0.81,[V.CVC]
400,0.82,[V.CCV]
400,0.75,[CV.VC]
400,1.0,[CV.CV]
400,0.66,[CV.VCC]
400,0.88,[CV.CVC]
400,0.86,[CCV.VC]
400,0.62,[V.CVCC]
400,0.0,[V.CCVC]
400,0.69,[VC.CCV]
400,0.84,[CV.CCV]
400,1.0,[CCV.CV]
500,0.94,[V]
500,0.78,[VC]
500,1.0,[CV]
500,0.64,[VCC]
500,0.75,[CVC]
500,0.98,[CCV]
500,0.64,[CVCC]
500,0.82,[CCVC]
500,0.61,[CCVCC]
500,0.95,[V.V]
500,0.93,[CV.V]
500,0.75,[V.VC]
500,0.96,[V.CV]
500,0.94,[CCV.V]
500,0.66,[V.VCC]
500,0.78,[V.CVC]
500,0.85,[V.CCV]
500,0.71,[CV.VC]
500,1.0,[CV.CV]
500,0.65,[CV.VCC]
500,0.88,[CV.CVC]
500,0.86,[CCV.VC]
500,0.66,[V.CVCC]
500,0.0,[V.CCVC]
500,0.69,[VC.CCV]
500,0.87,[CV.CCV]
500,1.0,[CCV.CV]
600,0.94,[V]
600,0.8,[VC]
600,1.0,[CV]
600,0.73,[VCC]
600,0.78,[CVC]
600,1.0,[CCV]
600,0.64,[CVCC]
600,0.82,[CCVC]
600,0.71,[CCVCC]
600,0.98,[V.V]
600,0.94,[CV.V]
600,0.82,[V.VC]
600,0.98,[V.CV]
600,0.97,[CCV.V]
600,0.64,[V.VCC]
600,0.8,[V.CVC]
600,0.85,[V.CCV]
600,0.77,[CV.VC]
600,1.0,[CV.CV]
600,0.66,[CV.VCC]
600,0.81,[CV.CVC]
600,0.84,[CCV.VC]
600,0.74,[V.CVCC]
600,0.0,[V.CCVC]
600,0.82,[VC.CCV]
600,0.95,[CV.CCV]
600,1.0,[CCV.CV]
700,0.95,[V]
700,0.85,[VC]
700,1.0,[CV]
700,0.65,[VCC]
700,0.89,[CVC]
700,1.0,[CCV]
700,0.62,[CVCC]
700,0.84,[CCVC]
700,0.71,[CCVCC]
700,0.98,[V.V]
700,0.97,[CV.V]
700,0.84,[V.VC]
700,0.95,[V.CV]
700,0.99,[CCV.V]
700,0.68,[V.VCC]
700,0.83,[V.CVC]
700,0.93,[V.CCV]
700,0.81,[CV.VC]
700,1.0,[CV.CV]
700,0.72,[CV.VCC]
700,0.76,[CV.CVC]
700,0.9,[CCV.VC]
700,0.72,[V.CVCC]
700,0.0,[V.CCVC]
700,0.85,[VC.CCV]
700,0.96,[CV.CCV]
700,1.0,[CCV.CV]
800,0.96,[V]
800,0.85,[VC]
