iterations,accuracy,syllable
0,0.38,[V]
0,0.13,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.31,[CVC]
0,0.35,[CCV]
0,0.16,[CVCC]
0,0.23,[CCVC]
0,0.09,[CCVCC]
0,0.4,[V.V]
0,0.45,[CV.V]
0,0.15,[V.VC]
0,0.42,[V.CV]
0,0.21,[CCV.V]
0,0.12,[V.VCC]
0,0.18,[V.CVC]
0,0.08,[V.CCV]
0,0.22,[CV.VC]
0,1.0,[CV.CV]
0,0.06,[CV.VCC]
0,0.37,[CV.CVC]
0,0.12,[CCV.VC]
0,0.16,[V.CVCC]
0,0.0,[V.CCVC]
0,0.08,[VC.CCV]
0,0.29,[CV.CCV]
0,0.43,[CCV.CV]
100,0.68,[V]
100,0.26,[VC]
100,1.0,[CV]
100,0.31,[VCC]
100,0.51,[CVC]
100,0.73,[CCV]
100,0.31,[CVCC]
100,0.44,[CCVC]
100,0.25,[CCVCC]
100,0.6,[V.V]
100,0.67,[CV.V]
100,0.39,[V.VC]
100,0.6,[V.CV]
100,0.5,[CCV.V]
100,0.29,[V.VCC]
100,0.39,[V.CVC]
100,0.41,[V.CCV]
100,0.36,[CV.VC]
100,1.0,[CV.CV]
100,0.25,[CV.VCC]
100,0.45,[CV.CVC]
100,0.41,[CCV.VC]
100,0.23,[V.CVCC]
100,0.0,[V.CCVC]
100,0.23,[VC.CCV]
100,0.51,[CV.CCV]
100,0.66,[CCV.CV]
200,0.65,[V]
200,0.5,[VC]
200,1.0,[CV]
200,0.21,[VCC]
200,0.44,[CVC]
200,0.85,[CCV]
200,0.3,[CVCC]
200,0.49,[CCVC]
200,0.25,[CCVCC]
200,0.7,[V.V]
200,0.76,[CV.V]
200,0.38,[V.VC]
200,0.65,[V.CV]
200,0.65,[CCV.V]
200,0.29,[V.VCC]
200,0.35,[V.CVC]
200,0.56,[V.CCV]
200,0.38,[CV.VC]
200,1.0,[CV.CV]
200,0.25,[CV.VCC]
200,0.44,[CV.CVC]
200,0.45,[CCV.VC]
200,0.21,[V.CVCC]
200,0.0,[V.CCVC]
200,0.31,[VC.CCV]
200,0.75,[CV.CCV]
200,0.84,[CCV.CV]
300,0.72,[V]
300,0.25,[VC]
300,1.0,[CV]
300,0.22,[VCC]
300,0.35,[CVC]
300,0.95,[CCV]
300,0.16,[CVCC]
300,0.34,[CCVC]
300,0.18,[CCVCC]
300,0.67,[V.V]
300,0.68,[CV.V]
