iterations,accuracy,syllable
0,0.32,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.37,[CVC]
0,0.31,[CCV]
0,0.2,[CVCC]
0,0.15,[CCVC]
0,0.11,[CCVCC]
0,0.26,[V.V]
0,0.32,[CV.V]
0,0.2,[V.VC]
0,0.41,[V.CV]
0,0.12,[CCV.V]
0,0.06,[V.VCC]
0,0.18,[V.CVC]
0,0.1,[V.CCV]
0,0.13,[CV.VC]
0,1.0,[CV.CV]
0,0.05,[CV.VCC]
0,0.44,[CV.CVC]
0,0.13,[CCV.VC]
0,0.12,[V.CVCC]
0,0.0,[V.CCVC]
0,0.06,[VC.CCV]
0,0.29,[CV.CCV]
0,0.33,[CCV.CV]
100,0.82,[V]
100,0.51,[VC]
100,1.0,[CV]
100,0.19,[VCC]
100,0.52,[CVC]
100,0.9,[CCV]
100,0.31,[CVCC]
100,0.52,[CCVC]
100,0.25,[CCVCC]
100,0.8,[V.V]
100,0.78,[CV.V]
100,0.46,[V.VC]
100,0.84,[V.CV]
100,0.76,[CCV.V]
100,0.27,[V.VCC]
100,0.37,[V.CVC]
100,0.7,[V.CCV]
100,0.45,[CV.VC]
100,1.0,[CV.CV]
100,0.27,[CV.VCC]
100,0.52,[CV.CVC]
100,0.52,[CCV.VC]
100,0.3,[V.CVCC]
100,0.0,[V.CCVC]
100,0.32,[VC.CCV]
100,0.83,[CV.CCV]
100,0.9,[CCV.CV]
200,0.9,[V]
200,0.61,[VC]
200,1.0,[CV]
200,0.46,[VCC]
200,0.66,[CVC]
200,0.98,[CCV]
200,0.4,[CVCC]
200,0.6,[CCVC]
200,0.47,[CCVCC]
200,0.9,[V.V]
200,0.87,[CV.V]
200,0.61,[V.VC]
200,0.87,[V.CV]
200,0.94,[CCV.V]
200,0.44,[V.VCC]
200,0.68,[V.CVC]
200,0.84,[V.CCV]
200,0.61,[CV.VC]
200,1.0,[CV.CV]
200,0.44,[CV.VCC]
200,0.67,[CV.CVC]
200,0.67,[CCV.VC]
200,0.41,[V.CVCC]
200,0.0,[V.CCVC]
200,0.6,[VC.CCV]
200,0.92,[CV.CCV]
200,0.97,[CCV.CV]
300,0.97,[V]
300,0.67,[VC]
300,1.0,[CV]
300,0.57,[VCC]
300,0.72,[CVC]
300,1.0,[CCV]
300,0.58,[CVCC]
300,0.74,[CCVC]
300,0.52,[CCVCC]
300,0.91,[V.V]
300,0.96,[CV.V]
300,0.77,[V.VC]
300,0.97,[V.CV]
300,0.95,[CCV.V]
300,0.59,[V.VCC]
300,0.75,[V.CVC]
300,0.79,[V.CCV]
300,0.76,[CV.VC]
300,1.0,[CV.CV]
300,0.54,[CV.VCC]
300,0.76,[CV.CVC]
300,0.82,[CCV.VC]
300,0.66,[V.CVCC]
300,0.0,[V.CCVC]
300,0.79,[VC.CCV]
300,0.95,[CV.CCV]
300,0.98,[CCV.CV]
400,0.95,[V]
400,0.83,[VC]
400,1.0,[CV]
400,0.57,[VCC]
400,0.88,[CVC]
400,1.0,[CCV]
400,0.67,[CVCC]
400,0.86,[CCVC]
400,0.61,[CCVCC]
400,0.94,[V.V]
400,0.98,[CV.V]
400,0.81,[V.VC]
400,0.98,[V.CV]
400,0.95,[CCV.V]
400,0.62,[V.VCC]
400,0.82,[V.CVC]
400,0.9,[V.CCV]
400,0.78,[CV.VC]
400,1.0,[CV.CV]
400,0.59,[CV.VCC]
400,0.81,[CV.CVC]
400,0.87,[CCV.VC]
400,0.59,[V.CVCC]
400,0.0,[V.CCVC]
400,0.75,[VC.CCV]
400,0.97,[CV.CCV]
400,1.0,[CCV.CV]
500,0.98,[V]
500,0.85,[VC]
500,1.0,[CV]
500,0.73,[VCC]
500,0.87,[CVC]
500,0.99,[CCV]
500,0.69,[CVCC]
500,0.91,[CCVC]
500,0.75,[CCVCC]
500,0.98,[V.V]
500,1.0,[CV.V]
500,0.89,[V.VC]
500,0.99,[V.CV]
500,0.99,[CCV.V]
500,0.7,[V.VCC]
500,0.89,[V.CVC]
500,0.87,[V.CCV]
500,0.87,[CV.VC]
500,1.0,[CV.CV]
500,0.72,[CV.VCC]
500,0.87,[CV.CVC]
500,0.9,[CCV.VC]
500,0.72,[V.CVCC]
500,0.0,[V.CCVC]
500,0.82,[VC.CCV]
500,0.91,[CV.CCV]
500,1.0,[CCV.CV]
600,0.98,[V]
600,0.88,[VC]
600,1.0,[CV]
600,0.68,[VCC]
600,0.94,[CVC]
600,1.0,[CCV]
600,0.68,[CVCC]
600,0.87,[CCVC]
600,0.6,[CCVCC]
600,0.98,[V.V]
600,0.97,[CV.V]
600,0.88,[V.VC]
600,1.0,[V.CV]
600,0.96,[CCV.V]
600,0.66,[V.VCC]
600,0.88,[V.CVC]
600,0.95,[V.CCV]
600,0.92,[CV.VC]
600,1.0,[CV.CV]
600,0.78,[CV.VCC]
600,0.84,[CV.CVC]
600,0.96,[CCV.VC]
600,0.67,[V.CVCC]
600,0.0,[V.CCVC]
600,0.86,[VC.CCV]
600,0.91,[CV.CCV]
600,1.0,[CCV.CV]
700,0.98,[V]
700,0.91,[VC]
700,1.0,[CV]
700,0.71,[VCC]
700,0.92,[CVC]
700,1.0,[CCV]
700,0.67,[CVCC]
700,0.92,[CCVC]
700,0.7,[CCVCC]
700,0.98,[V.V]
700,0.98,[CV.V]
700,0.84,[V.VC]
700,1.0,[V.CV]
700,0.97,[CCV.V]
700,0.59,[V.VCC]
700,0.89,[V.CVC]
700,0.95,[V.CCV]
700,0.9,[CV.VC]
700,1.0,[CV.CV]
700,0.69,[CV.VCC]
700,0.9,[CV.CVC]
700,0.93,[CCV.VC]
700,0.6,[V.CVCC]
700,0.0,[V.CCVC]
700,0.86,[VC.CCV]
700,0.93,[CV.CCV]
700,0.99,[CCV.CV]
800,0.98,[V]
800,0.85,[VC]
800,1.0,[CV]
800,0.69,[VCC]
800,0.83,[CVC]
800,0.99,[CCV]
800,0.67,[CVCC]
800,0.89,[CCVC]
800,0.67,[CCVCC]
800,0.99,[V.V]
800,0.99,[CV.V]
800,0.87,[V.VC]
800,0.98,[V.CV]
800,0.99,[CCV.V]
800,0.73,[V.VCC]
800,0.9,[V.CVC]
800,0.9,[V.CCV]
800,0.85,[CV.VC]
800,1.0,[CV.CV]
800,0.68,[CV.VCC]
800,0.81,[CV.CVC]
800,0.91,[CCV.VC]
800,0.71,[V.CVCC]
800,0.0,[V.CCVC]
800,0.84,[VC.CCV]
800,0.94,[CV.CCV]
800,1.0,[CCV.CV]
900,0.99,[V]
900,0.88,[VC]
900,1.0,[CV]
