iterations,accuracy,syllable
0,0.38,[V]
0,0.16,[VC]
0,1.0,[CV]
0,0.08,[VCC]
0,0.31,[CVC]
0,0.29,[CCV]
0,0.06,[CVCC]
0,0.13,[CCVC]
0,0.1,[CCVCC]
0,0.36,[V.V]
0,0.3,[CV.V]
0,0.16,[V.VC]
0,0.39,[V.CV]
0,0.14,[CCV.V]
0,0.12,[V.VCC]
0,0.11,[V.CVC]
0,0.1,[V.CCV]
0,0.21,[CV.VC]
0,1.0,[CV.CV]
0,0.11,[CV.VCC]
0,0.35,[CV.CVC]
0,0.13,[CCV.VC]
0,0.14,[V.CVCC]
0,0.0,[V.CCVC]
0,0.05,[VC.CCV]
0,0.28,[CV.CCV]
0,0.32,[CCV.CV]
100,0.87,[V]
100,0.59,[VC]
100,1.0,[CV]
100,0.34,[VCC]
100,0.58,[CVC]
100,0.89,[CCV]
100,0.34,[CVCC]
100,0.55,[CCVC]
100,0.46,[CCVCC]
100,0.91,[V.V]
100,0.91,[CV.V]
100,0.58,[V.VC]
100,0.85,[V.CV]
100,0.86,[CCV.V]
100,0.4,[V.VCC]
100,0.53,[V.CVC]
100,0.75,[V.CCV]
100,0.67,[CV.VC]
100,1.0,[CV.CV]
100,0.43,[CV.VCC]
100,0.62,[CV.CVC]
100,0.67,[CCV.VC]
100,0.48,[V.CVCC]
100,0.0,[V.CCVC]
100,0.48,[VC.CCV]
100,0.73,[CV.CCV]
100,0.88,[CCV.CV]
200,0.97,[V]
200,0.75,[VC]
200,1.0,[CV]
200,0.64,[VCC]
200,0.78,[CVC]
200,0.97,[CCV]
200,0.58,[CVCC]
200,0.71,[CCVC]
200,0.58,[CCVCC]
200,0.97,[V.V]
200,0.95,[CV.V]
200,0.69,[V.VC]
200,0.97,[V.CV]
200,0.97,[CCV.V]
200,0.56,[V.VCC]
200,0.73,[V.CVC]
200,0.92,[V.CCV]
200,0.8,[CV.VC]
200,1.0,[CV.CV]
200,0.46,[CV.VCC]
200,0.7,[CV.CVC]
200,0.78,[CCV.VC]
200,0.62,[V.CVCC]
200,0.0,[V.CCVC]
200,0.76,[VC.CCV]
200,0.9,[CV.CCV]
200,1.0,[CCV.CV]
300,0.97,[V]
300,0.79,[VC]
300,1.0,[CV]
300,0.66,[VCC]
300,0.92,[CVC]
300,1.0,[CCV]
300,0.64,[CVCC]
300,0.8,[CCVC]
300,0.6,[CCVCC]
300,1.0,[V.V]
300,0.99,[CV.V]
300,0.79,[V.VC]
300,0.96,[V.CV]
300,0.95,[CCV.V]
300,0.62,[V.VCC]
300,0.81,[V.CVC]
300,0.91,[V.CCV]
300,0.75,[CV.VC]
300,1.0,[CV.CV]
300,0.62,[CV.VCC]
300,0.86,[CV.CVC]
300,0.92,[CCV.VC]
300,0.5,[V.CVCC]
300,0.0,[V.CCVC]
300,0.74,[VC.CCV]
300,0.96,[CV.CCV]
300,0.99,[CCV.CV]
400,0.97,[V]
400,0.89,[VC]
400,1.0,[CV]
400,0.65,[VCC]
400,0.92,[CVC]
400,0.99,[CCV]
400,0.63,[CVCC]
400,0.86,[CCVC]
400,0.72,[CCVCC]
400,0.98,[V.V]
400,0.98,[CV.V]
400,0.9,[V.VC]
400,0.97,[V.CV]
400,0.98,[CCV.V]
400,0.67,[V.VCC]
400,0.87,[V.CVC]
400,0.94,[V.CCV]
400,0.84,[CV.VC]
400,1.0,[CV.CV]
400,0.71,[CV.VCC]
400,0.79,[CV.CVC]
400,0.9,[CCV.VC]
400,0.67,[V.CVCC]
400,0.0,[V.CCVC]
400,0.82,[VC.CCV]
400,0.9,[CV.CCV]
400,1.0,[CCV.CV]
500,0.97,[V]
500,0.86,[VC]
500,1.0,[CV]
500,0.72,[VCC]
500,0.85,[CVC]
500,1.0,[CCV]
500,0.75,[CVCC]
500,0.88,[CCVC]
500,0.72,[CCVCC]
500,0.98,[V.V]
500,0.99,[CV.V]
500,0.89,[V.VC]
500,1.0,[V.CV]
500,0.98,[CCV.V]
500,0.67,[V.VCC]
500,0.84,[V.CVC]
500,0.89,[V.CCV]
500,0.88,[CV.VC]
500,1.0,[CV.CV]
500,0.68,[CV.VCC]
500,0.85,[CV.CVC]
500,0.89,[CCV.VC]
500,0.7,[V.CVCC]
500,0.0,[V.CCVC]
500,0.8,[VC.CCV]
500,0.96,[CV.CCV]
500,1.0,[CCV.CV]
600,0.98,[V]
600,0.86,[VC]
600,1.0,[CV]
600,0.69,[VCC]
600,0.85,[CVC]
600,1.0,[CCV]
600,0.59,[CVCC]
600,0.9,[CCVC]
600,0.63,[CCVCC]
600,0.98,[V.V]
600,0.98,[CV.V]
600,0.88,[V.VC]
600,0.97,[V.CV]
600,0.98,[CCV.V]
600,0.7,[V.VCC]
600,0.88,[V.CVC]
600,0.89,[V.CCV]
600,0.83,[CV.VC]
600,1.0,[CV.CV]
600,0.64,[CV.VCC]
600,0.91,[CV.CVC]
600,0.92,[CCV.VC]
600,0.77,[V.CVCC]
600,0.0,[V.CCVC]
600,0.82,[VC.CCV]
600,0.97,[CV.CCV]
600,1.0,[CCV.CV]
700,0.98,[V]
700,0.95,[VC]
700,1.0,[CV]
700,0.77,[VCC]
700,0.93,[CVC]
700,0.99,[CCV]
700,0.73,[CVCC]
700,0.89,[CCVC]
700,0.76,[CCVCC]
700,0.96,[V.V]
700,0.99,[CV.V]
700,0.91,[V.VC]
700,0.99,[V.CV]
700,0.99,[CCV.V]
700,0.72,[V.VCC]
700,0.88,[V.CVC]
700,0.93,[V.CCV]
700,0.93,[CV.VC]
700,1.0,[CV.CV]
700,0.76,[CV.VCC]
700,0.9,[CV.CVC]
700,0.9,[CCV.VC]
700,0.71,[V.CVCC]
700,0.0,[V.CCVC]
700,0.87,[VC.CCV]
700,0.97,[CV.CCV]
700,1.0,[CCV.CV]
800,0.99,[V]
800,0.91,[VC]
800,1.0,[CV]
800,0.73,[VCC]
800,0.91,[CVC]
800,1.0,[CCV]
800,0.82,[CVCC]
800,0.94,[CCVC]
800,0.72,[CCVCC]
800,1.0,[V.V]
800,0.99,[CV.V]
800,0.84,[V.VC]
800,0.99,[V.CV]
800,1.0,[CCV.V]
800,0.72,[V.VCC]
800,0.94,[V.CVC]
800,0.85,[V.CCV]
800,0.93,[CV.VC]
800,1.0,[CV.CV]
800,0.69,[CV.VCC]
800,0.93,[CV.CVC]
800,0.94,[CCV.VC]
800,0.71,[V.CVCC]
800,0.0,[V.CCVC]
800,0.93,[VC.CCV]
800,0.83,[CV.CCV]
800,1.0,[CCV.CV]
900,0.99,[V]
900,0.89,[VC]
900,1.0,[CV]
900,0.82,[VCC]
900,0.88,[CVC]
900,1.0,[CCV]
900,0.83,[CVCC]
900,0.92,[CCVC]
900,0.79,[CCVCC]
900,1.0,[V.V]
900,1.0,[CV.V]
900,0.93,[V.VC]
900,1.0,[V.CV]
900,1.0,[CCV.V]
900,0.76,[V.VCC]
900,0.89,[V.CVC]
900,0.91,[V.CCV]
900,0.84,[CV.VC]
900,1.0,[CV.CV]
900,0.74,[CV.VCC]
900,0.91,[CV.CVC]
900,0.98,[CCV.VC]
900,0.71,[V.CVCC]
900,0.0,[V.CCVC]
900,0.86,[VC.CCV]
900,0.98,[CV.CCV]
900,1.0,[CCV.CV]
1000,0.991,[V]
1000,0.941,[VC]
1000,1.0,[CV]
1000,0.783,[VCC]
1000,0.93,[CVC]
1000,0.998,[CCV]
1000,0.757,[CVCC]
1000,0.936,[CCVC]
1000,0.77,[CCVCC]
1000,0.996,[V.V]
1000,0.995,[CV.V]
1000,0.944,[V.VC]
1000,0.996,[V.CV]
1000,0.995,[CCV.V]
1000,0.752,[V.VCC]
1000,0.942,[V.CVC]
1000,0.935,[V.CCV]
1000,0.931,[CV.VC]
1000,1.0,[CV.CV]
1000,0.763,[CV.VCC]
1000,0.946,[CV.CVC]
1000,0.962,[CCV.VC]
1000,0.739,[V.CVCC]
1000,0.0,[V.CCVC]
1000,0.903,[VC.CCV]
1000,0.924,[CV.CCV]
1000,1.0,[CCV.CV]
