iterations,accuracy,syllable
0,0.29,[V]
0,0.22,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.31,[CVC]
0,0.36,[CCV]
0,0.21,[CVCC]
0,0.24,[CCVC]
0,0.07,[CCVCC]
100,0.47,[V]
100,0.38,[VC]
100,1.0,[CV]
100,0.4,[VCC]
100,0.58,[CVC]
100,0.37,[CCV]
100,0.36,[CVCC]
100,0.24,[CCVC]
100,0.19,[CCVCC]
200,0.64,[V]
200,0.54,[VC]
200,1.0,[CV]
200,0.47,[VCC]
200,0.81,[CVC]
200,0.59,[CCV]
200,0.38,[CVCC]
200,0.58,[CCVC]
200,0.29,[CCVCC]
300,0.82,[V]
300,0.73,[VC]
300,1.0,[CV]
300,0.66,[VCC]
300,0.82,[CVC]
300,0.67,[CCV]
300,0.6,[CVCC]
300,0.63,[CCVC]
300,0.44,[CCVCC]
400,0.79,[V]
400,0.82,[VC]
400,1.0,[CV]
400,0.75,[VCC]
400,0.88,[CVC]
400,0.65,[CCV]
400,0.67,[CVCC]
400,0.69,[CCVC]
400,0.47,[CCVCC]
500,0.75,[V]
500,0.88,[VC]
500,1.0,[CV]
500,0.82,[VCC]
500,0.92,[CVC]
500,0.75,[CCV]
500,0.8,[CVCC]
500,0.69,[CCVC]
500,0.64,[CCVCC]
600,0.91,[V]
600,0.89,[VC]
600,1.0,[CV]
600,0.85,[VCC]
600,0.96,[CVC]
600,0.75,[CCV]
600,0.84,[CVCC]
600,0.78,[CCVC]
600,0.7,[CCVCC]
700,0.91,[V]
700,0.92,[VC]
700,1.0,[CV]
700,0.91,[VCC]
700,0.97,[CVC]
700,0.83,[CCV]
700,0.89,[CVCC]
700,0.83,[CCVC]
700,0.79,[CCVCC]
800,0.94,[V]
800,0.96,[VC]
800,1.0,[CV]
800,0.88,[VCC]
800,0.99,[CVC]
800,0.85,[CCV]
800,0.91,[CVCC]
800,0.82,[CCVC]
800,0.76,[CCVCC]
900,0.92,[V]
900,0.98,[VC]
900,1.0,[CV]
900,0.98,[VCC]
900,0.98,[CVC]
900,0.83,[CCV]
900,0.92,[CVCC]
900,0.87,[CCVC]
900,0.81,[CCVCC]
1000,0.954,[V]
1000,0.969,[VC]
1000,1.0,[CV]
1000,0.947,[VCC]
1000,0.993,[CVC]
1000,0.85,[CCV]
1000,0.912,[CVCC]
1000,0.858,[CCVC]
1000,0.806,[CCVCC]
