iterations,accuracy,syllable
0,0.36,[V]
0,0.16,[VC]
0,1.0,[CV]
0,0.06,[VCC]
0,0.32,[CVC]
0,0.27,[CCV]
0,0.11,[CVCC]
0,0.15,[CCVC]
0,0.1,[CCVCC]
100,0.49,[V]
100,0.32,[VC]
100,1.0,[CV]
100,0.15,[VCC]
100,0.65,[CVC]
100,0.43,[CCV]
100,0.27,[CVCC]
100,0.35,[CCVC]
100,0.25,[CCVCC]
200,0.61,[V]
200,0.51,[VC]
200,1.0,[CV]
200,0.28,[VCC]
200,0.75,[CVC]
200,0.46,[CCV]
200,0.45,[CVCC]
200,0.37,[CCVC]
200,0.35,[CCVCC]
300,0.69,[V]
300,0.65,[VC]
300,1.0,[CV]
300,0.5,[VCC]
300,0.87,[CVC]
300,0.62,[CCV]
300,0.52,[CVCC]
300,0.6,[CCVC]
300,0.41,[CCVCC]
400,0.83,[V]
400,0.83,[VC]
400,1.0,[CV]
400,0.74,[VCC]
400,0.95,[CVC]
400,0.71,[CCV]
400,0.68,[CVCC]
400,0.76,[CCVC]
400,0.53,[CCVCC]
500,0.89,[V]
500,0.82,[VC]
500,1.0,[CV]
500,0.73,[VCC]
500,0.98,[CVC]
500,0.83,[CCV]
500,0.74,[CVCC]
500,0.75,[CCVC]
500,0.62,[CCVCC]
600,0.83,[V]
600,0.91,[VC]
600,1.0,[CV]
600,0.7,[VCC]
600,0.95,[CVC]
600,0.89,[CCV]
600,0.75,[CVCC]
600,0.82,[CCVC]
600,0.6,[CCVCC]
700,0.88,[V]
700,0.86,[VC]
700,1.0,[CV]
700,0.78,[VCC]
700,0.99,[CVC]
700,0.82,[CCV]
700,0.82,[CVCC]
700,0.79,[CCVC]
700,0.71,[CCVCC]
800,0.96,[V]
800,0.92,[VC]
800,1.0,[CV]
800,0.79,[VCC]
800,0.99,[CVC]
800,0.87,[CCV]
800,0.81,[CVCC]
800,0.86,[CCVC]
800,0.76,[CCVCC]
900,0.92,[V]
900,0.91,[VC]
900,1.0,[CV]
900,0.81,[VCC]
900,0.97,[CVC]
900,0.9,[CCV]
900,0.82,[CVCC]
900,0.86,[CCVC]
900,0.76,[CCVCC]
1000,0.959,[V]
1000,0.95,[VC]
1000,1.0,[CV]
1000,0.85,[VCC]
1000,0.99,[CVC]
1000,0.889,[CCV]
1000,0.84,[CVCC]
1000,0.873,[CCVC]
1000,0.761,[CCVCC]
