iterations,accuracy,syllable
0,0.34,[V]
0,0.13,[VC]
0,1.0,[CV]
0,0.08,[VCC]
0,0.35,[CVC]
0,0.24,[CCV]
0,0.17,[CVCC]
0,0.21,[CCVC]
0,0.1,[CCVCC]
100,0.62,[V]
100,0.53,[VC]
100,1.0,[CV]
100,0.38,[VCC]
100,0.78,[CVC]
100,0.55,[CCV]
100,0.47,[CVCC]
100,0.47,[CCVC]
100,0.32,[CCVCC]
200,0.73,[V]
200,0.72,[VC]
200,1.0,[CV]
200,0.52,[VCC]
200,0.91,[CVC]
200,0.59,[CCV]
200,0.57,[CVCC]
200,0.66,[CCVC]
200,0.44,[CCVCC]
300,0.79,[V]
300,0.83,[VC]
300,1.0,[CV]
300,0.6,[VCC]
300,0.94,[CVC]
300,0.72,[CCV]
300,0.76,[CVCC]
300,0.68,[CCVC]
300,0.55,[CCVCC]
400,0.89,[V]
400,0.87,[VC]
400,1.0,[CV]
400,0.64,[VCC]
400,0.96,[CVC]
400,0.79,[CCV]
400,0.78,[CVCC]
400,0.77,[CCVC]
400,0.57,[CCVCC]
500,0.87,[V]
500,0.9,[VC]
500,1.0,[CV]
500,0.71,[VCC]
500,0.98,[CVC]
500,0.79,[CCV]
500,0.87,[CVCC]
500,0.76,[CCVC]
500,0.73,[CCVCC]
600,0.94,[V]
600,0.95,[VC]
600,1.0,[CV]
600,0.8,[VCC]
600,0.99,[CVC]
600,0.86,[CCV]
600,0.88,[CVCC]
600,0.86,[CCVC]
600,0.81,[CCVCC]
700,0.92,[V]
700,0.96,[VC]
700,1.0,[CV]
700,0.8,[VCC]
700,1.0,[CVC]
700,0.87,[CCV]
700,0.83,[CVCC]
700,0.87,[CCVC]
700,0.79,[CCVCC]
800,0.93,[V]
800,0.94,[VC]
800,1.0,[CV]
800,0.86,[VCC]
800,0.99,[CVC]
800,0.89,[CCV]
800,0.82,[CVCC]
800,0.83,[CCVC]
800,0.79,[CCVCC]
900,0.95,[V]
900,0.98,[VC]
900,1.0,[CV]
900,0.81,[VCC]
900,1.0,[CVC]
900,0.86,[CCV]
900,0.86,[CVCC]
900,0.9,[CCVC]
900,0.81,[CCVCC]
1000,0.963,[V]
1000,0.962,[VC]
1000,1.0,[CV]
1000,0.87,[VCC]
1000,0.999,[CVC]
1000,0.918,[CCV]
1000,0.919,[CVCC]
1000,0.911,[CCVC]
1000,0.841,[CCVCC]
