iterations,accuracy,syllable
0,0.32,[V]
0,0.25,[VC]
0,1.0,[CV]
0,0.14,[VCC]
0,0.29,[CVC]
0,0.38,[CCV]
0,0.25,[CVCC]
0,0.32,[CCVC]
0,0.13,[CCVCC]
100,0.72,[V]
100,0.65,[VC]
100,1.0,[CV]
100,0.57,[VCC]
100,0.84,[CVC]
100,0.58,[CCV]
100,0.62,[CVCC]
100,0.6,[CCVC]
100,0.48,[CCVCC]
200,0.81,[V]
200,0.88,[VC]
200,1.0,[CV]
200,0.69,[VCC]
200,0.91,[CVC]
200,0.69,[CCV]
200,0.7,[CVCC]
200,0.72,[CCVC]
200,0.52,[CCVCC]
300,0.96,[V]
300,0.87,[VC]
300,1.0,[CV]
300,0.78,[VCC]
300,0.96,[CVC]
300,0.7,[CCV]
300,0.74,[CVCC]
300,0.66,[CCVC]
300,0.45,[CCVCC]
400,0.85,[V]
400,0.91,[VC]
400,1.0,[CV]
400,0.86,[VCC]
400,0.97,[CVC]
400,0.81,[CCV]
400,0.82,[CVCC]
400,0.85,[CCVC]
400,0.73,[CCVCC]
500,0.96,[V]
500,0.92,[VC]
500,1.0,[CV]
500,0.9,[VCC]
500,0.98,[CVC]
500,0.94,[CCV]
500,0.87,[CVCC]
500,0.82,[CCVC]
500,0.64,[CCVCC]
600,0.92,[V]
600,0.93,[VC]
600,1.0,[CV]
600,0.89,[VCC]
600,0.98,[CVC]
600,0.86,[CCV]
600,0.86,[CVCC]
600,0.81,[CCVC]
600,0.8,[CCVCC]
700,0.93,[V]
700,0.97,[VC]
700,1.0,[CV]
700,0.91,[VCC]
700,0.99,[CVC]
700,0.86,[CCV]
700,0.85,[CVCC]
700,0.83,[CCVC]
700,0.8,[CCVCC]
800,0.96,[V]
800,0.96,[VC]
800,1.0,[CV]
800,0.94,[VCC]
800,0.99,[CVC]
800,0.89,[CCV]
800,0.91,[CVCC]
800,0.86,[CCVC]
800,0.8,[CCVCC]
900,0.93,[V]
900,0.95,[VC]
900,1.0,[CV]
900,0.95,[VCC]
900,0.98,[CVC]
900,0.79,[CCV]
900,0.82,[CVCC]
900,0.85,[CCVC]
900,0.83,[CCVCC]
1000,0.941,[V]
1000,0.965,[VC]
1000,1.0,[CV]
1000,0.935,[VCC]
1000,0.99,[CVC]
1000,0.871,[CCV]
1000,0.912,[CVCC]
1000,0.86,[CCVC]
1000,0.812,[CCVCC]
