iterations,accuracy,syllable
0,0.34,[V]
0,0.09,[VC]
0,1.0,[CV]
0,0.1,[VCC]
0,0.36,[CVC]
0,0.36,[CCV]
0,0.2,[CVCC]
0,0.17,[CCVC]
0,0.15,[CCVCC]
100,0.64,[V]
100,0.46,[VC]
100,1.0,[CV]
100,0.34,[VCC]
100,0.8,[CVC]
100,0.64,[CCV]
100,0.63,[CVCC]
100,0.41,[CCVC]
100,0.29,[CCVCC]
200,0.74,[V]
200,0.79,[VC]
200,1.0,[CV]
200,0.57,[VCC]
200,0.93,[CVC]
200,0.64,[CCV]
200,0.61,[CVCC]
200,0.58,[CCVC]
200,0.45,[CCVCC]
300,0.78,[V]
300,0.77,[VC]
300,1.0,[CV]
300,0.68,[VCC]
300,0.96,[CVC]
300,0.71,[CCV]
300,0.69,[CVCC]
300,0.74,[CCVC]
300,0.57,[CCVCC]
400,0.82,[V]
400,0.83,[VC]
400,1.0,[CV]
400,0.62,[VCC]
400,0.94,[CVC]
400,0.73,[CCV]
400,0.77,[CVCC]
400,0.84,[CCVC]
400,0.68,[CCVCC]
500,0.91,[V]
500,0.9,[VC]
500,1.0,[CV]
500,0.77,[VCC]
500,0.96,[CVC]
500,0.8,[CCV]
500,0.77,[CVCC]
500,0.79,[CCVC]
500,0.6,[CCVCC]
600,0.97,[V]
600,0.92,[VC]
600,1.0,[CV]
600,0.83,[VCC]
600,0.99,[CVC]
600,0.9,[CCV]
600,0.88,[CVCC]
600,0.89,[CCVC]
600,0.71,[CCVCC]
700,0.92,[V]
700,0.91,[VC]
700,1.0,[CV]
700,0.78,[VCC]
700,1.0,[CVC]
700,0.79,[CCV]
700,0.89,[CVCC]
700,0.82,[CCVC]
700,0.84,[CCVCC]
800,0.96,[V]
800,0.91,[VC]
800,1.0,[CV]
800,0.8,[VCC]
800,0.98,[CVC]
800,0.82,[CCV]
800,0.88,[CVCC]
800,0.82,[CCVC]
800,0.77,[CCVCC]
900,0.94,[V]
900,0.91,[VC]
900,1.0,[CV]
900,0.75,[VCC]
900,0.96,[CVC]
900,0.86,[CCV]
900,0.84,[CVCC]
900,0.89,[CCVC]
900,0.79,[CCVCC]
1000,0.937,[V]
1000,0.935,[VC]
1000,1.0,[CV]
1000,0.838,[VCC]
1000,0.995,[CVC]
1000,0.881,[CCV]
1000,0.892,[CVCC]
1000,0.878,[CCVC]
1000,0.773,[CCVCC]
