iterations,accuracy,syllable
0,0.29,[V]
0,0.27,[VC]
0,1.0,[CV]
0,0.22,[VCC]
0,0.42,[CVC]
0,0.31,[CCV]
0,0.2,[CVCC]
0,0.31,[CCVC]
0,0.13,[CCVCC]
100,0.46,[V]
100,0.4,[VC]
100,1.0,[CV]
100,0.33,[VCC]
100,0.67,[CVC]
100,0.46,[CCV]
100,0.36,[CVCC]
100,0.46,[CCVC]
100,0.33,[CCVCC]
200,0.72,[V]
200,0.63,[VC]
200,1.0,[CV]
200,0.6,[VCC]
200,0.82,[CVC]
200,0.61,[CCV]
200,0.52,[CVCC]
200,0.57,[CCVC]
200,0.45,[CCVCC]
300,0.76,[V]
300,0.8,[VC]
300,1.0,[CV]
300,0.62,[VCC]
300,0.88,[CVC]
300,0.72,[CCV]
300,0.57,[CVCC]
300,0.67,[CCVC]
300,0.43,[CCVCC]
400,0.83,[V]
400,0.83,[VC]
400,1.0,[CV]
400,0.78,[VCC]
400,0.98,[CVC]
400,0.69,[CCV]
400,0.74,[CVCC]
400,0.68,[CCVC]
400,0.51,[CCVCC]
500,0.9,[V]
500,0.85,[VC]
500,1.0,[CV]
500,0.77,[VCC]
500,0.95,[CVC]
500,0.76,[CCV]
500,0.81,[CVCC]
500,0.71,[CCVC]
500,0.63,[CCVCC]
600,0.86,[V]
600,0.9,[VC]
600,1.0,[CV]
600,0.86,[VCC]
600,0.94,[CVC]
600,0.74,[CCV]
600,0.79,[CVCC]
600,0.72,[CCVC]
600,0.68,[CCVCC]
700,0.87,[V]
700,0.9,[VC]
700,1.0,[CV]
700,0.84,[VCC]
700,0.99,[CVC]
700,0.8,[CCV]
700,0.81,[CVCC]
700,0.77,[CCVC]
700,0.65,[CCVCC]
800,0.92,[V]
800,0.95,[VC]
800,1.0,[CV]
800,0.95,[VCC]
800,0.97,[CVC]
800,0.87,[CCV]
800,0.82,[CVCC]
800,0.87,[CCVC]
800,0.77,[CCVCC]
900,0.9,[V]
900,0.94,[VC]
900,1.0,[CV]
900,0.97,[VCC]
900,0.99,[CVC]
900,0.86,[CCV]
900,0.89,[CVCC]
900,0.87,[CCVC]
900,0.75,[CCVCC]
1000,0.943,[V]
1000,0.979,[VC]
1000,1.0,[CV]
1000,0.936,[VCC]
1000,0.984,[CVC]
1000,0.871,[CCV]
1000,0.908,[CVCC]
1000,0.866,[CCVC]
1000,0.791,[CCVCC]
