iterations,accuracy,syllable
0,0.32,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.34,[CVC]
0,0.38,[CCV]
0,0.16,[CVCC]
0,0.16,[CCVC]
0,0.07,[CCVCC]
100,0.36,[V]
100,0.26,[VC]
100,1.0,[CV]
100,0.1,[VCC]
100,0.62,[CVC]
100,0.45,[CCV]
100,0.32,[CVCC]
100,0.16,[CCVC]
100,0.22,[CCVCC]
200,0.59,[V]
200,0.57,[VC]
200,1.0,[CV]
200,0.45,[VCC]
200,0.86,[CVC]
200,0.58,[CCV]
200,0.5,[CVCC]
200,0.5,[CCVC]
200,0.35,[CCVCC]
300,0.71,[V]
300,0.75,[VC]
300,1.0,[CV]
300,0.62,[VCC]
300,0.98,[CVC]
300,0.65,[CCV]
300,0.68,[CVCC]
300,0.68,[CCVC]
300,0.47,[CCVCC]
400,0.84,[V]
400,0.77,[VC]
400,1.0,[CV]
400,0.53,[VCC]
400,0.94,[CVC]
400,0.74,[CCV]
400,0.66,[CVCC]
400,0.73,[CCVC]
400,0.55,[CCVCC]
500,0.85,[V]
500,0.78,[VC]
500,1.0,[CV]
500,0.67,[VCC]
500,0.96,[CVC]
500,0.76,[CCV]
500,0.76,[CVCC]
500,0.74,[CCVC]
500,0.64,[CCVCC]
600,0.88,[V]
600,0.84,[VC]
600,1.0,[CV]
600,0.76,[VCC]
600,0.97,[CVC]
600,0.86,[CCV]
600,0.74,[CVCC]
600,0.74,[CCVC]
600,0.74,[CCVCC]
700,0.89,[V]
700,0.83,[VC]
700,1.0,[CV]
700,0.78,[VCC]
700,0.98,[CVC]
700,0.84,[CCV]
700,0.87,[CVCC]
700,0.8,[CCVC]
700,0.65,[CCVCC]
800,0.89,[V]
800,0.94,[VC]
800,1.0,[CV]
800,0.66,[VCC]
800,1.0,[CVC]
800,0.92,[CCV]
800,0.86,[CVCC]
800,0.84,[CCVC]
800,0.74,[CCVCC]
900,0.95,[V]
900,0.92,[VC]
900,1.0,[CV]
900,0.68,[VCC]
900,0.99,[CVC]
900,0.88,[CCV]
900,0.84,[CVCC]
900,0.85,[CCVC]
900,0.69,[CCVCC]
1000,0.943,[V]
1000,0.928,[VC]
1000,1.0,[CV]
1000,0.845,[VCC]
1000,0.983,[CVC]
1000,0.877,[CCV]
1000,0.881,[CVCC]
1000,0.861,[CCVC]
1000,0.797,[CCVCC]
