iterations,accuracy,syllable
0,0.31,[V]
0,0.21,[VC]
0,1.0,[CV]
0,0.1,[VCC]
0,0.35,[CVC]
0,0.3,[CCV]
0,0.17,[CVCC]
0,0.19,[CCVC]
0,0.16,[CCVCC]
100,0.38,[V]
100,0.37,[VC]
100,1.0,[CV]
100,0.22,[VCC]
100,0.58,[CVC]
100,0.5,[CCV]
100,0.36,[CVCC]
100,0.32,[CCVC]
100,0.25,[CCVCC]
200,0.64,[V]
200,0.49,[VC]
200,1.0,[CV]
200,0.22,[VCC]
200,0.59,[CVC]
200,0.57,[CCV]
200,0.43,[CVCC]
200,0.4,[CCVC]
200,0.24,[CCVCC]
300,0.77,[V]
300,0.72,[VC]
300,1.0,[CV]
300,0.57,[VCC]
300,0.89,[CVC]
300,0.65,[CCV]
300,0.7,[CVCC]
300,0.64,[CCVC]
300,0.58,[CCVCC]
400,0.89,[V]
400,0.76,[VC]
400,1.0,[CV]
400,0.7,[VCC]
400,0.96,[CVC]
400,0.7,[CCV]
400,0.7,[CVCC]
400,0.76,[CCVC]
400,0.61,[CCVCC]
500,0.82,[V]
500,0.92,[VC]
500,1.0,[CV]
500,0.68,[VCC]
500,0.98,[CVC]
500,0.81,[CCV]
500,0.86,[CVCC]
500,0.78,[CCVC]
500,0.72,[CCVCC]
600,0.91,[V]
600,0.89,[VC]
600,1.0,[CV]
600,0.79,[VCC]
600,0.97,[CVC]
600,0.79,[CCV]
600,0.84,[CVCC]
600,0.79,[CCVC]
600,0.66,[CCVCC]
700,0.86,[V]
700,0.9,[VC]
700,1.0,[CV]
700,0.78,[VCC]
700,1.0,[CVC]
700,0.79,[CCV]
700,0.84,[CVCC]
700,0.84,[CCVC]
700,0.73,[CCVCC]
800,0.92,[V]
800,0.94,[VC]
800,1.0,[CV]
800,0.83,[VCC]
800,0.98,[CVC]
800,0.89,[CCV]
800,0.91,[CVCC]
800,0.89,[CCVC]
800,0.76,[CCVCC]
900,0.92,[V]
900,0.96,[VC]
900,1.0,[CV]
900,0.87,[VCC]
900,0.99,[CVC]
900,0.89,[CCV]
900,0.89,[CVCC]
900,0.93,[CCVC]
900,0.83,[CCVCC]
1000,0.959,[V]
1000,0.938,[VC]
1000,1.0,[CV]
1000,0.857,[VCC]
1000,0.995,[CVC]
1000,0.88,[CCV]
1000,0.894,[CVCC]
1000,0.895,[CCVC]
1000,0.814,[CCVCC]
