iterations,accuracy,syllable
0,0.45,[V]
0,0.22,[VC]
0,1.0,[CV]
0,0.25,[VCC]
0,0.37,[CVC]
0,0.35,[CCV]
0,0.2,[CVCC]
0,0.27,[CCVC]
0,0.1,[CCVCC]
100,0.53,[V]
100,0.61,[VC]
100,1.0,[CV]
100,0.51,[VCC]
100,0.84,[CVC]
100,0.58,[CCV]
100,0.55,[CVCC]
100,0.58,[CCVC]
100,0.31,[CCVCC]
200,0.83,[V]
200,0.8,[VC]
200,1.0,[CV]
200,0.67,[VCC]
200,0.98,[CVC]
200,0.7,[CCV]
200,0.78,[CVCC]
200,0.71,[CCVC]
200,0.55,[CCVCC]
300,0.83,[V]
300,0.9,[VC]
300,1.0,[CV]
300,0.78,[VCC]
300,0.97,[CVC]
300,0.72,[CCV]
300,0.78,[CVCC]
300,0.79,[CCVC]
300,0.78,[CCVCC]
400,0.87,[V]
400,0.89,[VC]
400,1.0,[CV]
400,0.83,[VCC]
400,0.99,[CVC]
400,0.72,[CCV]
400,0.89,[CVCC]
400,0.85,[CCVC]
400,0.72,[CCVCC]
500,0.95,[V]
500,0.94,[VC]
500,1.0,[CV]
500,0.88,[VCC]
500,0.99,[CVC]
500,0.87,[CCV]
500,0.89,[CVCC]
500,0.82,[CCVC]
500,0.73,[CCVCC]
600,0.88,[V]
600,0.94,[VC]
600,1.0,[CV]
600,0.91,[VCC]
600,1.0,[CVC]
600,0.88,[CCV]
600,0.86,[CVCC]
600,0.83,[CCVC]
600,0.84,[CCVCC]
700,0.96,[V]
700,0.95,[VC]
700,1.0,[CV]
700,0.93,[VCC]
700,1.0,[CVC]
700,0.91,[CCV]
700,0.9,[CVCC]
700,0.85,[CCVC]
700,0.72,[CCVCC]
800,0.96,[V]
800,0.97,[VC]
800,1.0,[CV]
800,0.94,[VCC]
800,0.98,[CVC]
800,0.84,[CCV]
800,0.86,[CVCC]
800,0.89,[CCVC]
800,0.79,[CCVCC]
900,0.94,[V]
900,0.95,[VC]
900,1.0,[CV]
900,0.88,[VCC]
900,0.98,[CVC]
900,0.93,[CCV]
900,0.89,[CVCC]
900,0.85,[CCVC]
900,0.79,[CCVCC]
1000,0.945,[V]
1000,0.971,[VC]
1000,1.0,[CV]
1000,0.93,[VCC]
1000,0.991,[CVC]
1000,0.874,[CCV]
1000,0.896,[CVCC]
1000,0.885,[CCVC]
1000,0.809,[CCVCC]
