iterations,accuracy,syllable
0,0.34,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.13,[VCC]
0,0.37,[CVC]
0,0.31,[CCV]
0,0.16,[CVCC]
0,0.13,[CCVC]
0,0.09,[CCVCC]
100,0.32,[V]
100,0.31,[VC]
100,1.0,[CV]
100,0.13,[VCC]
100,0.61,[CVC]
100,0.53,[CCV]
100,0.27,[CVCC]
100,0.29,[CCVC]
100,0.15,[CCVCC]
200,0.58,[V]
200,0.27,[VC]
200,1.0,[CV]
200,0.26,[VCC]
200,0.62,[CVC]
200,0.64,[CCV]
200,0.31,[CVCC]
200,0.46,[CCVC]
200,0.28,[CCVCC]
300,0.72,[V]
300,0.57,[VC]
300,1.0,[CV]
300,0.53,[VCC]
300,0.84,[CVC]
300,0.74,[CCV]
300,0.67,[CVCC]
300,0.65,[CCVC]
300,0.51,[CCVCC]
400,0.76,[V]
400,0.68,[VC]
400,1.0,[CV]
400,0.61,[VCC]
400,0.91,[CVC]
400,0.77,[CCV]
400,0.74,[CVCC]
400,0.67,[CCVC]
400,0.58,[CCVCC]
500,0.74,[V]
500,0.82,[VC]
500,1.0,[CV]
500,0.64,[VCC]
500,0.89,[CVC]
500,0.81,[CCV]
500,0.76,[CVCC]
500,0.77,[CCVC]
500,0.68,[CCVCC]
600,0.82,[V]
600,0.73,[VC]
600,1.0,[CV]
600,0.75,[VCC]
600,0.92,[CVC]
600,0.89,[CCV]
600,0.88,[CVCC]
600,0.8,[CCVC]
600,0.79,[CCVCC]
700,0.84,[V]
700,0.79,[VC]
700,1.0,[CV]
700,0.79,[VCC]
700,0.89,[CVC]
700,0.86,[CCV]
700,0.88,[CVCC]
700,0.79,[CCVC]
700,0.77,[CCVCC]
800,0.89,[V]
800,0.85,[VC]
800,1.0,[CV]
800,0.85,[VCC]
800,0.94,[CVC]
800,0.93,[CCV]
800,0.9,[CVCC]
800,0.88,[CCVC]
800,0.88,[CCVCC]
900,0.92,[V]
900,0.91,[VC]
900,1.0,[CV]
900,0.82,[VCC]
900,0.97,[CVC]
900,0.94,[CCV]
900,0.93,[CVCC]
900,0.91,[CCVC]
900,0.88,[CCVCC]
1000,0.912,[V]
1000,0.872,[VC]
1000,1.0,[CV]
1000,0.841,[VCC]
1000,0.973,[CVC]
1000,0.901,[CCV]
1000,0.912,[CVCC]
1000,0.89,[CCVC]
1000,0.836,[CCVCC]
