iterations,accuracy,syllable
0,0.28,[V]
0,0.16,[VC]
0,1.0,[CV]
0,0.13,[VCC]
0,0.24,[CVC]
0,0.27,[CCV]
0,0.2,[CVCC]
0,0.21,[CCVC]
0,0.09,[CCVCC]
100,0.36,[V]
100,0.16,[VC]
100,1.0,[CV]
100,0.21,[VCC]
100,0.3,[CVC]
100,0.4,[CCV]
100,0.17,[CVCC]
100,0.35,[CCVC]
100,0.03,[CCVCC]
200,0.27,[V]
200,0.24,[VC]
200,1.0,[CV]
200,0.15,[VCC]
200,0.42,[CVC]
200,0.31,[CCV]
200,0.18,[CVCC]
200,0.3,[CCVC]
200,0.12,[CCVCC]
300,0.41,[V]
300,0.32,[VC]
300,1.0,[CV]
300,0.19,[VCC]
300,0.41,[CVC]
300,0.32,[CCV]
300,0.32,[CVCC]
300,0.29,[CCVC]
300,0.19,[CCVCC]
400,0.38,[V]
400,0.24,[VC]
400,1.0,[CV]
400,0.23,[VCC]
400,0.51,[CVC]
400,0.32,[CCV]
400,0.44,[CVCC]
400,0.28,[CCVC]
400,0.18,[CCVCC]
500,0.4,[V]
500,0.32,[VC]
500,1.0,[CV]
500,0.25,[VCC]
500,0.5,[CVC]
500,0.35,[CCV]
500,0.35,[CVCC]
500,0.25,[CCVC]
500,0.2,[CCVCC]
600,0.49,[V]
600,0.25,[VC]
600,1.0,[CV]
600,0.4,[VCC]
600,0.53,[CVC]
600,0.41,[CCV]
600,0.5,[CVCC]
600,0.32,[CCVC]
600,0.3,[CCVCC]
700,0.51,[V]
700,0.38,[VC]
700,1.0,[CV]
700,0.46,[VCC]
700,0.64,[CVC]
700,0.44,[CCV]
700,0.4,[CVCC]
700,0.42,[CCVC]
700,0.18,[CCVCC]
800,0.63,[V]
800,0.58,[VC]
800,1.0,[CV]
800,0.43,[VCC]
800,0.59,[CVC]
800,0.44,[CCV]
800,0.59,[CVCC]
800,0.34,[CCVC]
800,0.21,[CCVCC]
900,0.68,[V]
900,0.6,[VC]
900,1.0,[CV]
900,0.64,[VCC]
900,0.69,[CVC]
900,0.49,[CCV]
900,0.69,[CVCC]
900,0.47,[CCVC]
900,0.39,[CCVCC]
1000,0.766,[V]
1000,0.746,[VC]
1000,1.0,[CV]
1000,0.759,[VCC]
1000,0.831,[CVC]
1000,0.546,[CCV]
1000,0.819,[CVCC]
1000,0.509,[CCVC]
1000,0.47,[CCVCC]
