iterations,accuracy,syllable
0,0.25,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.16,[VCC]
0,0.38,[CVC]
0,0.31,[CCV]
0,0.14,[CVCC]
0,0.17,[CCVC]
0,0.2,[CCVCC]
100,0.32,[V]
100,0.12,[VC]
100,1.0,[CV]
100,0.12,[VCC]
100,0.25,[CVC]
100,0.37,[CCV]
100,0.17,[CVCC]
100,0.18,[CCVC]
100,0.11,[CCVCC]
200,0.37,[V]
200,0.14,[VC]
200,1.0,[CV]
200,0.16,[VCC]
200,0.3,[CVC]
200,0.43,[CCV]
200,0.2,[CVCC]
200,0.16,[CCVC]
200,0.09,[CCVCC]
300,0.36,[V]
300,0.2,[VC]
300,1.0,[CV]
300,0.09,[VCC]
300,0.43,[CVC]
300,0.37,[CCV]
300,0.26,[CVCC]
300,0.26,[CCVC]
300,0.18,[CCVCC]
400,0.38,[V]
400,0.23,[VC]
400,1.0,[CV]
400,0.15,[VCC]
400,0.37,[CVC]
400,0.33,[CCV]
400,0.24,[CVCC]
400,0.3,[CCVC]
400,0.13,[CCVCC]
500,0.38,[V]
500,0.24,[VC]
500,1.0,[CV]
500,0.11,[VCC]
500,0.47,[CVC]
500,0.38,[CCV]
500,0.29,[CVCC]
500,0.31,[CCVC]
500,0.1,[CCVCC]
600,0.33,[V]
600,0.17,[VC]
600,1.0,[CV]
600,0.18,[VCC]
600,0.41,[CVC]
600,0.42,[CCV]
600,0.21,[CVCC]
600,0.21,[CCVC]
600,0.12,[CCVCC]
700,0.34,[V]
700,0.21,[VC]
700,1.0,[CV]
700,0.14,[VCC]
700,0.44,[CVC]
700,0.42,[CCV]
700,0.24,[CVCC]
700,0.25,[CCVC]
700,0.23,[CCVCC]
800,0.43,[V]
800,0.23,[VC]
800,1.0,[CV]
800,0.26,[VCC]
800,0.5,[CVC]
800,0.39,[CCV]
800,0.29,[CVCC]
800,0.25,[CCVC]
800,0.25,[CCVCC]
900,0.45,[V]
900,0.24,[VC]
900,1.0,[CV]
900,0.22,[VCC]
900,0.49,[CVC]
900,0.41,[CCV]
900,0.31,[CVCC]
900,0.25,[CCVC]
900,0.26,[CCVCC]
1000,0.447,[V]
1000,0.265,[VC]
1000,1.0,[CV]
1000,0.21,[VCC]
1000,0.458,[CVC]
1000,0.405,[CCV]
1000,0.339,[CVCC]
1000,0.258,[CCVC]
1000,0.203,[CCVCC]
