iterations,accuracy,syllable
0,0.31,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.38,[CVC]
0,0.36,[CCV]
0,0.24,[CVCC]
0,0.31,[CCVC]
0,0.13,[CCVCC]
100,0.55,[V]
100,0.37,[VC]
100,1.0,[CV]
100,0.34,[VCC]
100,0.6,[CVC]
100,0.53,[CCV]
100,0.43,[CVCC]
100,0.48,[CCVC]
100,0.23,[CCVCC]
200,0.62,[V]
200,0.4,[VC]
200,1.0,[CV]
200,0.42,[VCC]
200,0.72,[CVC]
200,0.58,[CCV]
200,0.47,[CVCC]
200,0.54,[CCVC]
200,0.41,[CCVCC]
300,0.61,[V]
300,0.54,[VC]
300,1.0,[CV]
300,0.46,[VCC]
300,0.7,[CVC]
300,0.59,[CCV]
300,0.49,[CVCC]
300,0.57,[CCVC]
300,0.38,[CCVCC]
400,0.63,[V]
400,0.54,[VC]
400,1.0,[CV]
400,0.61,[VCC]
400,0.75,[CVC]
400,0.65,[CCV]
400,0.59,[CVCC]
400,0.6,[CCVC]
400,0.47,[CCVCC]
500,0.83,[V]
500,0.8,[VC]
500,1.0,[CV]
500,0.65,[VCC]
500,0.76,[CVC]
500,0.74,[CCV]
500,0.74,[CVCC]
500,0.64,[CCVC]
500,0.56,[CCVCC]
600,0.85,[V]
600,0.76,[VC]
600,1.0,[CV]
600,0.67,[VCC]
600,0.88,[CVC]
600,0.82,[CCV]
600,0.79,[CVCC]
600,0.78,[CCVC]
600,0.64,[CCVCC]
700,0.81,[V]
700,0.76,[VC]
700,1.0,[CV]
700,0.84,[VCC]
700,0.91,[CVC]
700,0.74,[CCV]
700,0.81,[CVCC]
700,0.78,[CCVC]
700,0.67,[CCVCC]
800,0.8,[V]
800,0.83,[VC]
800,1.0,[CV]
800,0.83,[VCC]
800,0.88,[CVC]
800,0.83,[CCV]
800,0.86,[CVCC]
800,0.79,[CCVC]
800,0.7,[CCVCC]
900,0.84,[V]
900,0.86,[VC]
900,1.0,[CV]
900,0.85,[VCC]
900,0.92,[CVC]
900,0.87,[CCV]
900,0.89,[CVCC]
900,0.87,[CCVC]
900,0.72,[CCVCC]
1000,0.803,[V]
1000,0.822,[VC]
1000,1.0,[CV]
1000,0.844,[VCC]
1000,0.914,[CVC]
1000,0.827,[CCV]
1000,0.863,[CVCC]
1000,0.813,[CCVC]
1000,0.736,[CCVCC]
