iterations,accuracy,syllable
0,0.38,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.07,[VCC]
0,0.29,[CVC]
0,0.37,[CCV]
0,0.24,[CVCC]
0,0.17,[CCVC]
0,0.1,[CCVCC]
100,0.29,[V]
100,0.18,[VC]
100,1.0,[CV]
100,0.11,[VCC]
100,0.42,[CVC]
100,0.28,[CCV]
100,0.18,[CVCC]
100,0.09,[CCVC]
100,0.08,[CCVCC]
200,0.4,[V]
200,0.22,[VC]
200,1.0,[CV]
200,0.13,[VCC]
200,0.31,[CVC]
200,0.31,[CCV]
200,0.23,[CVCC]
200,0.19,[CCVC]
200,0.12,[CCVCC]
300,0.35,[V]
300,0.23,[VC]
300,1.0,[CV]
300,0.16,[VCC]
300,0.29,[CVC]
300,0.3,[CCV]
300,0.28,[CVCC]
300,0.15,[CCVC]
300,0.11,[CCVCC]
400,0.57,[V]
400,0.32,[VC]
400,1.0,[CV]
400,0.19,[VCC]
400,0.55,[CVC]
400,0.37,[CCV]
400,0.23,[CVCC]
400,0.22,[CCVC]
400,0.19,[CCVCC]
500,0.51,[V]
500,0.31,[VC]
500,1.0,[CV]
500,0.28,[VCC]
500,0.48,[CVC]
500,0.46,[CCV]
500,0.32,[CVCC]
500,0.32,[CCVC]
500,0.18,[CCVCC]
600,0.56,[V]
600,0.27,[VC]
600,1.0,[CV]
600,0.25,[VCC]
600,0.51,[CVC]
600,0.53,[CCV]
600,0.24,[CVCC]
600,0.22,[CCVC]
600,0.21,[CCVCC]
700,0.64,[V]
700,0.43,[VC]
700,1.0,[CV]
700,0.25,[VCC]
700,0.49,[CVC]
700,0.54,[CCV]
700,0.33,[CVCC]
700,0.34,[CCVC]
700,0.25,[CCVCC]
800,0.66,[V]
800,0.51,[VC]
800,1.0,[CV]
800,0.36,[VCC]
800,0.71,[CVC]
800,0.66,[CCV]
800,0.48,[CVCC]
800,0.51,[CCVC]
800,0.29,[CCVCC]
900,0.69,[V]
900,0.52,[VC]
900,1.0,[CV]
900,0.46,[VCC]
900,0.72,[CVC]
900,0.73,[CCV]
900,0.58,[CVCC]
900,0.61,[CCVC]
900,0.39,[CCVCC]
1000,0.763,[V]
1000,0.59,[VC]
1000,1.0,[CV]
1000,0.491,[VCC]
1000,0.733,[CVC]
1000,0.684,[CCV]
1000,0.56,[CVCC]
1000,0.563,[CCVC]
1000,0.478,[CCVCC]
