iterations,accuracy,syllable
0,0.31,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.34,[CVC]
0,0.42,[CCV]
0,0.25,[CVCC]
0,0.16,[CCVC]
0,0.15,[CCVCC]
100,0.63,[V]
100,0.66,[VC]
100,1.0,[CV]
100,0.59,[VCC]
100,0.92,[CVC]
100,0.86,[CCV]
100,0.86,[CVCC]
100,0.87,[CCVC]
100,0.8,[CCVCC]
200,0.8,[V]
200,0.77,[VC]
200,1.0,[CV]
200,0.74,[VCC]
200,0.96,[CVC]
200,0.95,[CCV]
200,0.95,[CVCC]
200,0.92,[CCVC]
200,0.9,[CCVCC]
300,0.84,[V]
300,0.8,[VC]
300,1.0,[CV]
300,0.87,[VCC]
300,1.0,[CVC]
300,0.97,[CCV]
300,0.96,[CVCC]
300,0.9,[CCVC]
300,0.97,[CCVCC]
400,0.83,[V]
400,0.85,[VC]
400,1.0,[CV]
400,0.77,[VCC]
400,0.98,[CVC]
400,0.96,[CCV]
400,0.99,[CVCC]
400,0.97,[CCVC]
400,0.95,[CCVCC]
500,0.87,[V]
500,0.83,[VC]
500,1.0,[CV]
500,0.85,[VCC]
500,0.98,[CVC]
500,0.98,[CCV]
500,0.96,[CVCC]
500,0.97,[CCVC]
500,0.99,[CCVCC]
600,0.78,[V]
600,0.8,[VC]
600,1.0,[CV]
600,0.78,[VCC]
600,0.98,[CVC]
600,0.99,[CCV]
600,0.97,[CVCC]
600,0.98,[CCVC]
600,0.97,[CCVCC]
700,0.86,[V]
700,0.83,[VC]
700,1.0,[CV]
700,0.74,[VCC]
700,1.0,[CVC]
700,1.0,[CCV]
700,0.99,[CVCC]
700,0.99,[CCVC]
700,0.99,[CCVCC]
800,0.95,[V]
800,0.87,[VC]
800,1.0,[CV]
800,0.83,[VCC]
800,0.98,[CVC]
800,1.0,[CCV]
800,1.0,[CVCC]
800,0.98,[CCVC]
800,0.99,[CCVCC]
900,0.92,[V]
900,0.89,[VC]
900,1.0,[CV]
900,0.9,[VCC]
900,0.99,[CVC]
900,1.0,[CCV]
900,1.0,[CVCC]
900,1.0,[CCVC]
900,0.98,[CCVCC]
1000,0.919,[V]
1000,0.904,[VC]
1000,1.0,[CV]
1000,0.892,[VCC]
1000,0.996,[CVC]
1000,0.993,[CCV]
1000,0.996,[CVCC]
1000,0.987,[CCVC]
1000,0.987,[CCVCC]
