iterations,accuracy,syllable
0,0.31,[V]
0,0.14,[VC]
0,1.0,[CV]
0,0.07,[VCC]
0,0.31,[CVC]
0,0.33,[CCV]
0,0.15,[CVCC]
0,0.1,[CCVC]
0,0.1,[CCVCC]
100,0.33,[V]
100,0.29,[VC]
100,1.0,[CV]
100,0.22,[VCC]
100,0.54,[CVC]
100,0.52,[CCV]
100,0.32,[CVCC]
100,0.4,[CCVC]
100,0.17,[CCVCC]
200,0.49,[V]
200,0.44,[VC]
200,1.0,[CV]
200,0.49,[VCC]
200,0.8,[CVC]
200,0.75,[CCV]
200,0.75,[CVCC]
200,0.63,[CCVC]
200,0.64,[CCVCC]
300,0.61,[V]
300,0.6,[VC]
300,1.0,[CV]
300,0.74,[VCC]
300,0.89,[CVC]
300,0.88,[CCV]
300,0.89,[CVCC]
300,0.94,[CCVC]
300,0.86,[CCVCC]
400,0.73,[V]
400,0.73,[VC]
400,1.0,[CV]
400,0.75,[VCC]
400,0.97,[CVC]
400,0.97,[CCV]
400,0.95,[CVCC]
400,0.92,[CCVC]
400,0.92,[CCVCC]
500,0.76,[V]
500,0.76,[VC]
500,1.0,[CV]
500,0.67,[VCC]
500,1.0,[CVC]
500,0.98,[CCV]
500,0.96,[CVCC]
500,0.96,[CCVC]
500,0.97,[CCVCC]
600,0.77,[V]
600,0.76,[VC]
600,1.0,[CV]
600,0.74,[VCC]
600,0.96,[CVC]
600,0.96,[CCV]
600,0.99,[CVCC]
600,0.93,[CCVC]
600,0.98,[CCVCC]
700,0.7,[V]
700,0.85,[VC]
700,1.0,[CV]
700,0.8,[VCC]
700,1.0,[CVC]
700,0.98,[CCV]
700,0.99,[CVCC]
700,0.99,[CCVC]
700,0.95,[CCVCC]
800,0.86,[V]
800,0.86,[VC]
800,1.0,[CV]
800,0.77,[VCC]
800,0.98,[CVC]
800,0.98,[CCV]
800,0.98,[CVCC]
800,0.99,[CCVC]
800,0.99,[CCVCC]
900,0.86,[V]
900,0.84,[VC]
900,1.0,[CV]
900,0.83,[VCC]
900,0.99,[CVC]
900,0.98,[CCV]
900,0.99,[CVCC]
900,0.95,[CCVC]
900,1.0,[CCVCC]
1000,0.862,[V]
1000,0.831,[VC]
1000,1.0,[CV]
1000,0.837,[VCC]
1000,0.996,[CVC]
1000,0.99,[CCV]
1000,0.991,[CVCC]
1000,0.988,[CCVC]
1000,0.986,[CCVCC]
