iterations,accuracy,syllable
0,0.34,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.35,[CVC]
0,0.37,[CCV]
0,0.16,[CVCC]
0,0.27,[CCVC]
0,0.11,[CCVCC]
100,0.55,[V]
100,0.47,[VC]
100,1.0,[CV]
100,0.53,[VCC]
100,0.71,[CVC]
100,0.78,[CCV]
100,0.59,[CVCC]
100,0.81,[CCVC]
100,0.47,[CCVCC]
200,0.78,[V]
200,0.9,[VC]
200,1.0,[CV]
200,0.87,[VCC]
200,0.95,[CVC]
200,0.93,[CCV]
200,0.91,[CVCC]
200,0.92,[CCVC]
200,0.89,[CCVCC]
300,0.85,[V]
300,0.91,[VC]
300,1.0,[CV]
300,0.93,[VCC]
300,1.0,[CVC]
300,0.97,[CCV]
300,1.0,[CVCC]
300,0.98,[CCVC]
300,0.93,[CCVCC]
400,0.85,[V]
400,0.94,[VC]
400,1.0,[CV]
400,0.91,[VCC]
400,0.97,[CVC]
400,0.99,[CCV]
400,0.98,[CVCC]
400,0.98,[CCVC]
400,0.97,[CCVCC]
500,0.82,[V]
500,0.95,[VC]
500,1.0,[CV]
500,0.93,[VCC]
500,1.0,[CVC]
500,1.0,[CCV]
500,0.99,[CVCC]
500,0.98,[CCVC]
500,0.99,[CCVCC]
600,0.96,[V]
600,0.96,[VC]
600,1.0,[CV]
600,0.97,[VCC]
600,1.0,[CVC]
600,0.98,[CCV]
600,1.0,[CVCC]
600,0.98,[CCVC]
600,0.97,[CCVCC]
700,0.89,[V]
700,0.95,[VC]
700,1.0,[CV]
700,0.91,[VCC]
700,0.99,[CVC]
700,0.99,[CCV]
700,1.0,[CVCC]
700,1.0,[CCVC]
700,0.96,[CCVCC]
800,0.94,[V]
800,0.99,[VC]
800,1.0,[CV]
800,0.98,[VCC]
800,0.99,[CVC]
800,0.99,[CCV]
800,1.0,[CVCC]
800,0.99,[CCVC]
800,0.99,[CCVCC]
900,0.94,[V]
900,0.96,[VC]
900,1.0,[CV]
900,0.95,[VCC]
900,1.0,[CVC]
900,0.98,[CCV]
900,0.98,[CVCC]
900,1.0,[CCVC]
900,0.97,[CCVCC]
1000,0.909,[V]
1000,0.973,[VC]
1000,1.0,[CV]
1000,0.976,[VCC]
1000,0.994,[CVC]
1000,0.991,[CCV]
1000,0.996,[CVCC]
1000,0.99,[CCVC]
1000,0.987,[CCVCC]
