iterations,accuracy,syllable
0,0.41,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.22,[VCC]
0,0.33,[CVC]
0,0.46,[CCV]
0,0.2,[CVCC]
0,0.22,[CCVC]
0,0.14,[CCVCC]
100,0.83,[V]
100,0.84,[VC]
100,1.0,[CV]
100,0.91,[VCC]
100,0.94,[CVC]
100,0.91,[CCV]
100,0.97,[CVCC]
100,0.9,[CCVC]
100,0.83,[CCVCC]
200,0.94,[V]
200,0.91,[VC]
200,1.0,[CV]
200,0.95,[VCC]
200,0.99,[CVC]
200,0.97,[CCV]
200,0.97,[CVCC]
200,0.96,[CCVC]
200,0.93,[CCVCC]
300,0.91,[V]
300,0.96,[VC]
300,1.0,[CV]
300,0.94,[VCC]
300,1.0,[CVC]
300,0.95,[CCV]
300,0.99,[CVCC]
300,1.0,[CCVC]
300,0.98,[CCVCC]
400,0.9,[V]
400,0.94,[VC]
400,1.0,[CV]
400,0.98,[VCC]
400,1.0,[CVC]
400,0.98,[CCV]
400,0.99,[CVCC]
400,0.95,[CCVC]
400,0.99,[CCVCC]
500,0.9,[V]
500,0.98,[VC]
500,1.0,[CV]
500,0.98,[VCC]
500,1.0,[CVC]
500,0.99,[CCV]
500,1.0,[CVCC]
500,0.99,[CCVC]
500,0.97,[CCVCC]
600,0.91,[V]
600,0.99,[VC]
600,1.0,[CV]
600,0.99,[VCC]
600,0.99,[CVC]
600,0.97,[CCV]
600,0.99,[CVCC]
600,0.98,[CCVC]
600,0.99,[CCVCC]
700,0.92,[V]
700,0.99,[VC]
700,1.0,[CV]
700,0.95,[VCC]
700,1.0,[CVC]
700,0.98,[CCV]
700,1.0,[CVCC]
700,0.98,[CCVC]
700,0.98,[CCVCC]
800,0.98,[V]
800,0.99,[VC]
800,1.0,[CV]
800,0.99,[VCC]
800,1.0,[CVC]
800,0.98,[CCV]
800,1.0,[CVCC]
800,0.98,[CCVC]
800,1.0,[CCVCC]
900,0.97,[V]
900,0.95,[VC]
900,1.0,[CV]
900,1.0,[VCC]
900,1.0,[CVC]
900,0.98,[CCV]
900,1.0,[CVCC]
900,1.0,[CCVC]
900,0.99,[CCVCC]
1000,0.95,[V]
1000,0.988,[VC]
1000,1.0,[CV]
1000,0.983,[VCC]
1000,0.996,[CVC]
1000,0.986,[CCV]
1000,0.994,[CVCC]
1000,0.995,[CCVC]
1000,0.984,[CCVCC]
