iterations,accuracy,syllable
0,0.28,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.29,[CVC]
0,0.39,[CCV]
0,0.15,[CVCC]
0,0.24,[CCVC]
0,0.06,[CCVCC]
100,0.64,[V]
100,0.51,[VC]
100,1.0,[CV]
100,0.42,[VCC]
100,0.71,[CVC]
100,0.53,[CCV]
100,0.48,[CVCC]
100,0.59,[CCVC]
100,0.36,[CCVCC]
200,0.77,[V]
200,0.83,[VC]
200,1.0,[CV]
200,0.73,[VCC]
200,0.91,[CVC]
200,0.75,[CCV]
200,0.59,[CVCC]
200,0.75,[CCVC]
200,0.55,[CCVCC]
300,0.86,[V]
300,0.89,[VC]
300,1.0,[CV]
300,0.86,[VCC]
300,0.97,[CVC]
300,0.88,[CCV]
300,0.8,[CVCC]
300,0.81,[CCVC]
300,0.71,[CCVCC]
400,0.9,[V]
400,0.87,[VC]
400,1.0,[CV]
400,0.87,[VCC]
400,0.92,[CVC]
400,0.93,[CCV]
400,0.81,[CVCC]
400,0.9,[CCVC]
400,0.75,[CCVCC]
500,0.88,[V]
500,0.86,[VC]
500,1.0,[CV]
500,0.86,[VCC]
500,0.98,[CVC]
500,0.9,[CCV]
500,0.89,[CVCC]
500,0.91,[CCVC]
500,0.78,[CCVCC]
600,0.94,[V]
600,0.94,[VC]
600,1.0,[CV]
600,0.86,[VCC]
600,0.98,[CVC]
600,0.96,[CCV]
600,0.88,[CVCC]
600,0.91,[CCVC]
600,0.8,[CCVCC]
700,0.92,[V]
700,0.93,[VC]
700,1.0,[CV]
700,0.91,[VCC]
700,0.96,[CVC]
700,0.95,[CCV]
700,0.86,[CVCC]
700,0.95,[CCVC]
700,0.85,[CCVCC]
800,0.97,[V]
800,0.94,[VC]
800,1.0,[CV]
800,0.91,[VCC]
800,0.99,[CVC]
800,0.89,[CCV]
800,0.85,[CVCC]
800,0.95,[CCVC]
800,0.84,[CCVCC]
900,0.97,[V]
900,0.98,[VC]
900,1.0,[CV]
900,0.96,[VCC]
900,0.98,[CVC]
900,0.94,[CCV]
900,0.94,[CVCC]
900,0.96,[CCVC]
900,0.88,[CCVCC]
1000,0.978,[V]
1000,0.959,[VC]
1000,1.0,[CV]
1000,0.945,[VCC]
1000,0.99,[CVC]
1000,0.965,[CCV]
1000,0.923,[CVCC]
1000,0.954,[CCVC]
1000,0.874,[CCVCC]
