iterations,accuracy,syllable
0,0.25,[V]
0,0.21,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.42,[CVC]
0,0.36,[CCV]
0,0.26,[CVCC]
0,0.25,[CCVC]
0,0.16,[CCVCC]
100,0.54,[V]
100,0.36,[VC]
100,1.0,[CV]
100,0.36,[VCC]
100,0.58,[CVC]
100,0.57,[CCV]
100,0.31,[CVCC]
100,0.51,[CCVC]
100,0.24,[CCVCC]
200,0.59,[V]
200,0.59,[VC]
200,1.0,[CV]
200,0.5,[VCC]
200,0.74,[CVC]
200,0.67,[CCV]
200,0.52,[CVCC]
200,0.63,[CCVC]
200,0.45,[CCVCC]
300,0.75,[V]
300,0.76,[VC]
300,1.0,[CV]
300,0.57,[VCC]
300,0.84,[CVC]
300,0.79,[CCV]
300,0.62,[CVCC]
300,0.77,[CCVC]
300,0.65,[CCVCC]
400,0.76,[V]
400,0.75,[VC]
400,1.0,[CV]
400,0.77,[VCC]
400,0.9,[CVC]
400,0.9,[CCV]
400,0.7,[CVCC]
400,0.86,[CCVC]
400,0.63,[CCVCC]
500,0.75,[V]
500,0.75,[VC]
500,1.0,[CV]
500,0.81,[VCC]
500,0.94,[CVC]
500,0.9,[CCV]
500,0.65,[CVCC]
500,0.88,[CCVC]
500,0.6,[CCVCC]
600,0.88,[V]
600,0.85,[VC]
600,1.0,[CV]
600,0.81,[VCC]
600,0.93,[CVC]
600,0.91,[CCV]
600,0.78,[CVCC]
600,0.86,[CCVC]
600,0.71,[CCVCC]
700,0.82,[V]
700,0.89,[VC]
700,1.0,[CV]
700,0.81,[VCC]
700,0.97,[CVC]
700,0.91,[CCV]
700,0.68,[CVCC]
700,0.92,[CCVC]
700,0.69,[CCVCC]
800,0.87,[V]
800,0.89,[VC]
800,1.0,[CV]
800,0.86,[VCC]
800,0.97,[CVC]
800,0.96,[CCV]
800,0.85,[CVCC]
800,0.9,[CCVC]
800,0.77,[CCVCC]
900,0.95,[V]
900,0.92,[VC]
900,1.0,[CV]
900,0.88,[VCC]
900,0.97,[CVC]
900,0.96,[CCV]
900,0.81,[CVCC]
900,0.9,[CCVC]
900,0.83,[CCVCC]
1000,0.895,[V]
1000,0.911,[VC]
1000,1.0,[CV]
1000,0.874,[VCC]
1000,0.973,[CVC]
1000,0.928,[CCV]
1000,0.871,[CVCC]
1000,0.925,[CCVC]
1000,0.826,[CCVCC]
