iterations,accuracy,syllable
0,0.31,[V]
0,0.17,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.37,[CVC]
0,0.39,[CCV]
0,0.12,[CVCC]
0,0.28,[CCVC]
0,0.11,[CCVCC]
100,0.42,[V]
100,0.29,[VC]
100,1.0,[CV]
100,0.33,[VCC]
100,0.51,[CVC]
100,0.55,[CCV]
100,0.27,[CVCC]
100,0.48,[CCVC]
100,0.12,[CCVCC]
200,0.58,[V]
200,0.48,[VC]
200,1.0,[CV]
200,0.35,[VCC]
200,0.64,[CVC]
200,0.51,[CCV]
200,0.32,[CVCC]
200,0.54,[CCVC]
200,0.24,[CCVCC]
300,0.65,[V]
300,0.62,[VC]
300,1.0,[CV]
300,0.46,[VCC]
300,0.81,[CVC]
300,0.66,[CCV]
300,0.52,[CVCC]
300,0.74,[CCVC]
300,0.36,[CCVCC]
400,0.81,[V]
400,0.82,[VC]
400,1.0,[CV]
400,0.72,[VCC]
400,0.89,[CVC]
400,0.8,[CCV]
400,0.64,[CVCC]
400,0.79,[CCVC]
400,0.51,[CCVCC]
500,0.8,[V]
500,0.86,[VC]
500,1.0,[CV]
500,0.74,[VCC]
500,0.93,[CVC]
500,0.83,[CCV]
500,0.69,[CVCC]
500,0.82,[CCVC]
500,0.66,[CCVCC]
600,0.82,[V]
600,0.91,[VC]
600,1.0,[CV]
600,0.77,[VCC]
600,0.97,[CVC]
600,0.83,[CCV]
600,0.72,[CVCC]
600,0.92,[CCVC]
600,0.7,[CCVCC]
700,0.88,[V]
700,0.84,[VC]
700,1.0,[CV]
700,0.79,[VCC]
700,0.97,[CVC]
700,0.91,[CCV]
700,0.75,[CVCC]
700,0.91,[CCVC]
700,0.73,[CCVCC]
800,0.91,[V]
800,0.9,[VC]
800,1.0,[CV]
800,0.86,[VCC]
800,0.98,[CVC]
800,0.89,[CCV]
800,0.8,[CVCC]
800,0.89,[CCVC]
800,0.79,[CCVCC]
900,0.93,[V]
900,0.92,[VC]
900,1.0,[CV]
900,0.92,[VCC]
900,0.98,[CVC]
900,0.93,[CCV]
900,0.89,[CVCC]
900,0.93,[CCVC]
900,0.79,[CCVCC]
1000,0.912,[V]
1000,0.95,[VC]
1000,1.0,[CV]
1000,0.913,[VCC]
1000,0.988,[CVC]
1000,0.921,[CCV]
1000,0.873,[CVCC]
1000,0.936,[CCVC]
1000,0.84,[CCVCC]
