iterations,accuracy,syllable
0,0.28,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.12,[VCC]
0,0.33,[CVC]
0,0.34,[CCV]
0,0.17,[CVCC]
0,0.16,[CCVC]
0,0.12,[CCVCC]
100,0.45,[V]
100,0.25,[VC]
100,1.0,[CV]
100,0.22,[VCC]
100,0.48,[CVC]
100,0.49,[CCV]
100,0.25,[CVCC]
100,0.24,[CCVC]
100,0.18,[CCVCC]
200,0.56,[V]
200,0.46,[VC]
200,1.0,[CV]
200,0.28,[VCC]
200,0.75,[CVC]
200,0.6,[CCV]
200,0.45,[CVCC]
200,0.53,[CCVC]
200,0.36,[CCVCC]
300,0.64,[V]
300,0.57,[VC]
300,1.0,[CV]
300,0.51,[VCC]
300,0.82,[CVC]
300,0.72,[CCV]
300,0.56,[CVCC]
300,0.73,[CCVC]
300,0.43,[CCVCC]
400,0.77,[V]
400,0.77,[VC]
400,1.0,[CV]
400,0.59,[VCC]
400,0.89,[CVC]
400,0.79,[CCV]
400,0.74,[CVCC]
400,0.73,[CCVC]
400,0.54,[CCVCC]
500,0.81,[V]
500,0.79,[VC]
500,1.0,[CV]
500,0.72,[VCC]
500,0.94,[CVC]
500,0.85,[CCV]
500,0.68,[CVCC]
500,0.79,[CCVC]
500,0.66,[CCVCC]
600,0.85,[V]
600,0.73,[VC]
600,1.0,[CV]
600,0.75,[VCC]
600,0.95,[CVC]
600,0.85,[CCV]
600,0.76,[CVCC]
600,0.82,[CCVC]
600,0.67,[CCVCC]
700,0.86,[V]
700,0.8,[VC]
700,1.0,[CV]
700,0.7,[VCC]
700,0.96,[CVC]
700,0.9,[CCV]
700,0.79,[CVCC]
700,0.83,[CCVC]
700,0.77,[CCVCC]
800,0.92,[V]
800,0.88,[VC]
800,1.0,[CV]
800,0.73,[VCC]
800,0.95,[CVC]
800,0.91,[CCV]
800,0.85,[CVCC]
800,0.92,[CCVC]
800,0.7,[CCVCC]
900,0.9,[V]
900,0.85,[VC]
900,1.0,[CV]
900,0.71,[VCC]
900,0.98,[CVC]
900,0.86,[CCV]
900,0.76,[CVCC]
900,0.91,[CCVC]
900,0.77,[CCVCC]
1000,0.934,[V]
1000,0.921,[VC]
1000,1.0,[CV]
1000,0.798,[VCC]
1000,0.983,[CVC]
1000,0.921,[CCV]
1000,0.855,[CVCC]
1000,0.925,[CCVC]
1000,0.787,[CCVCC]
