iterations,accuracy,syllable
0,0.29,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.05,[VCC]
0,0.28,[CVC]
0,0.31,[CCV]
0,0.23,[CVCC]
0,0.16,[CCVC]
0,0.13,[CCVCC]
100,0.62,[V]
100,0.48,[VC]
100,1.0,[CV]
100,0.33,[VCC]
100,0.8,[CVC]
100,0.61,[CCV]
100,0.35,[CVCC]
100,0.45,[CCVC]
100,0.29,[CCVCC]
200,0.76,[V]
200,0.66,[VC]
200,1.0,[CV]
200,0.62,[VCC]
200,0.94,[CVC]
200,0.86,[CCV]
200,0.69,[CVCC]
200,0.7,[CCVC]
200,0.65,[CCVCC]
300,0.84,[V]
300,0.76,[VC]
300,1.0,[CV]
300,0.72,[VCC]
300,0.97,[CVC]
300,0.86,[CCV]
300,0.7,[CVCC]
300,0.74,[CCVC]
300,0.61,[CCVCC]
400,0.83,[V]
400,0.75,[VC]
400,1.0,[CV]
400,0.66,[VCC]
400,0.95,[CVC]
400,0.85,[CCV]
400,0.68,[CVCC]
400,0.85,[CCVC]
400,0.71,[CCVCC]
500,0.89,[V]
500,0.85,[VC]
500,1.0,[CV]
500,0.69,[VCC]
500,0.98,[CVC]
500,0.93,[CCV]
500,0.8,[CVCC]
500,0.83,[CCVC]
500,0.79,[CCVCC]
600,0.84,[V]
600,0.92,[VC]
600,1.0,[CV]
600,0.75,[VCC]
600,0.98,[CVC]
600,0.94,[CCV]
600,0.86,[CVCC]
600,0.9,[CCVC]
600,0.82,[CCVCC]
700,0.96,[V]
700,0.81,[VC]
700,1.0,[CV]
700,0.82,[VCC]
700,0.97,[CVC]
700,0.95,[CCV]
700,0.84,[CVCC]
700,0.9,[CCVC]
700,0.77,[CCVCC]
800,0.9,[V]
800,0.89,[VC]
800,1.0,[CV]
800,0.8,[VCC]
800,0.99,[CVC]
800,0.95,[CCV]
800,0.87,[CVCC]
800,0.93,[CCVC]
800,0.78,[CCVCC]
900,0.92,[V]
900,0.92,[VC]
900,1.0,[CV]
900,0.87,[VCC]
900,0.98,[CVC]
900,0.96,[CCV]
900,0.88,[CVCC]
900,0.99,[CCVC]
900,0.87,[CCVCC]
1000,0.944,[V]
1000,0.942,[VC]
1000,1.0,[CV]
1000,0.872,[VCC]
1000,0.984,[CVC]
1000,0.971,[CCV]
1000,0.899,[CVCC]
1000,0.953,[CCVC]
1000,0.881,[CCVCC]
