iterations,accuracy,syllable
0,0.36,[V]
0,0.21,[VC]
0,1.0,[CV]
0,0.07,[VCC]
0,0.41,[CVC]
0,0.34,[CCV]
0,0.19,[CVCC]
0,0.14,[CCVC]
0,0.04,[CCVCC]
100,0.57,[V]
100,0.38,[VC]
100,1.0,[CV]
100,0.27,[VCC]
100,0.67,[CVC]
100,0.47,[CCV]
100,0.35,[CVCC]
100,0.29,[CCVC]
100,0.2,[CCVCC]
200,0.59,[V]
200,0.52,[VC]
200,1.0,[CV]
200,0.42,[VCC]
200,0.71,[CVC]
200,0.79,[CCV]
200,0.44,[CVCC]
200,0.61,[CCVC]
200,0.46,[CCVCC]
300,0.81,[V]
300,0.71,[VC]
300,1.0,[CV]
300,0.59,[VCC]
300,0.95,[CVC]
300,0.79,[CCV]
300,0.68,[CVCC]
300,0.8,[CCVC]
300,0.65,[CCVCC]
400,0.82,[V]
400,0.76,[VC]
400,1.0,[CV]
400,0.58,[VCC]
400,0.92,[CVC]
400,0.92,[CCV]
400,0.63,[CVCC]
400,0.76,[CCVC]
400,0.62,[CCVCC]
500,0.84,[V]
500,0.85,[VC]
500,1.0,[CV]
500,0.68,[VCC]
500,0.94,[CVC]
500,0.93,[CCV]
500,0.74,[CVCC]
500,0.92,[CCVC]
500,0.7,[CCVCC]
600,0.91,[V]
600,0.82,[VC]
600,1.0,[CV]
600,0.75,[VCC]
600,0.98,[CVC]
600,0.95,[CCV]
600,0.8,[CVCC]
600,0.94,[CCVC]
600,0.81,[CCVCC]
700,0.95,[V]
700,0.82,[VC]
700,1.0,[CV]
700,0.75,[VCC]
700,0.9,[CVC]
700,0.98,[CCV]
700,0.78,[CVCC]
700,0.94,[CCVC]
700,0.77,[CCVCC]
800,0.94,[V]
800,0.92,[VC]
800,1.0,[CV]
800,0.74,[VCC]
800,0.98,[CVC]
800,0.93,[CCV]
800,0.86,[CVCC]
800,0.92,[CCVC]
800,0.8,[CCVCC]
900,0.84,[V]
900,0.88,[VC]
900,1.0,[CV]
900,0.85,[VCC]
900,1.0,[CVC]
900,0.95,[CCV]
900,0.85,[CVCC]
900,0.94,[CCVC]
900,0.84,[CCVCC]
1000,0.939,[V]
1000,0.926,[VC]
1000,1.0,[CV]
1000,0.822,[VCC]
1000,0.984,[CVC]
1000,0.978,[CCV]
1000,0.871,[CVCC]
1000,0.96,[CCVC]
1000,0.827,[CCVCC]
