iterations,accuracy,syllable
0,0.36,[V]
0,0.16,[VC]
0,1.0,[CV]
0,0.21,[VCC]
0,0.28,[CVC]
0,0.31,[CCV]
0,0.21,[CVCC]
0,0.2,[CCVC]
0,0.07,[CCVCC]
100,0.54,[V]
100,0.51,[VC]
100,1.0,[CV]
100,0.48,[VCC]
100,0.59,[CVC]
100,0.68,[CCV]
100,0.32,[CVCC]
100,0.66,[CCVC]
100,0.4,[CCVCC]
200,0.81,[V]
200,0.77,[VC]
200,1.0,[CV]
200,0.65,[VCC]
200,0.78,[CVC]
200,0.85,[CCV]
200,0.56,[CVCC]
200,0.73,[CCVC]
200,0.56,[CCVCC]
300,0.86,[V]
300,0.85,[VC]
300,1.0,[CV]
300,0.79,[VCC]
300,0.96,[CVC]
300,0.84,[CCV]
300,0.61,[CVCC]
300,0.89,[CCVC]
300,0.62,[CCVCC]
400,0.88,[V]
400,0.89,[VC]
400,1.0,[CV]
400,0.8,[VCC]
400,0.96,[CVC]
400,0.98,[CCV]
400,0.72,[CVCC]
400,0.93,[CCVC]
400,0.67,[CCVCC]
500,0.85,[V]
500,0.96,[VC]
500,1.0,[CV]
500,0.83,[VCC]
500,0.93,[CVC]
500,0.95,[CCV]
500,0.78,[CVCC]
500,0.94,[CCVC]
500,0.78,[CCVCC]
600,0.9,[V]
600,0.88,[VC]
600,1.0,[CV]
600,0.94,[VCC]
600,0.97,[CVC]
600,0.95,[CCV]
600,0.77,[CVCC]
600,0.99,[CCVC]
600,0.81,[CCVCC]
700,0.96,[V]
700,0.98,[VC]
700,1.0,[CV]
700,0.9,[VCC]
700,0.98,[CVC]
700,0.99,[CCV]
700,0.86,[CVCC]
700,1.0,[CCVC]
700,0.88,[CCVCC]
800,0.99,[V]
800,0.95,[VC]
800,1.0,[CV]
800,0.92,[VCC]
800,0.99,[CVC]
800,0.98,[CCV]
800,0.89,[CVCC]
800,0.96,[CCVC]
800,0.84,[CCVCC]
900,0.93,[V]
900,0.98,[VC]
900,1.0,[CV]
900,0.97,[VCC]
900,0.98,[CVC]
900,0.94,[CCV]
900,0.86,[CVCC]
900,0.97,[CCVC]
900,0.92,[CCVCC]
1000,0.96,[V]
1000,0.963,[VC]
1000,1.0,[CV]
1000,0.927,[VCC]
1000,0.989,[CVC]
1000,0.964,[CCV]
1000,0.901,[CVCC]
1000,0.958,[CCVC]
1000,0.849,[CCVCC]
