iterations,accuracy,syllable
0,0.34,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.24,[CVC]
0,0.42,[CCV]
0,0.21,[CVCC]
0,0.18,[CCVC]
0,0.12,[CCVCC]
100,0.39,[V]
100,0.21,[VC]
100,1.0,[CV]
100,0.16,[VCC]
100,0.53,[CVC]
100,0.4,[CCV]
100,0.25,[CVCC]
100,0.28,[CCVC]
100,0.17,[CCVCC]
200,0.52,[V]
200,0.4,[VC]
200,1.0,[CV]
200,0.3,[VCC]
200,0.57,[CVC]
200,0.75,[CCV]
200,0.48,[CVCC]
200,0.51,[CCVC]
200,0.34,[CCVCC]
300,0.85,[V]
300,0.73,[VC]
300,1.0,[CV]
300,0.5,[VCC]
300,0.87,[CVC]
300,0.9,[CCV]
300,0.5,[CVCC]
300,0.79,[CCVC]
300,0.62,[CCVCC]
400,0.84,[V]
400,0.77,[VC]
400,1.0,[CV]
400,0.49,[VCC]
400,0.88,[CVC]
400,0.93,[CCV]
400,0.66,[CVCC]
400,0.81,[CCVC]
400,0.66,[CCVCC]
500,0.77,[V]
500,0.77,[VC]
500,1.0,[CV]
500,0.71,[VCC]
500,0.94,[CVC]
500,0.92,[CCV]
500,0.78,[CVCC]
500,0.88,[CCVC]
500,0.79,[CCVCC]
600,0.87,[V]
600,0.89,[VC]
600,1.0,[CV]
600,0.78,[VCC]
600,0.98,[CVC]
600,0.92,[CCV]
600,0.71,[CVCC]
600,0.91,[CCVC]
600,0.7,[CCVCC]
700,0.85,[V]
700,0.87,[VC]
700,1.0,[CV]
700,0.71,[VCC]
700,0.98,[CVC]
700,0.95,[CCV]
700,0.8,[CVCC]
700,0.91,[CCVC]
700,0.77,[CCVCC]
800,0.92,[V]
800,0.85,[VC]
800,1.0,[CV]
800,0.76,[VCC]
800,0.95,[CVC]
800,0.96,[CCV]
800,0.91,[CVCC]
800,0.92,[CCVC]
800,0.84,[CCVCC]
900,0.94,[V]
900,0.93,[VC]
900,1.0,[CV]
900,0.88,[VCC]
900,0.98,[CVC]
900,0.95,[CCV]
900,0.82,[CVCC]
900,0.91,[CCVC]
900,0.73,[CCVCC]
1000,0.938,[V]
1000,0.907,[VC]
1000,1.0,[CV]
1000,0.829,[VCC]
1000,0.98,[CVC]
1000,0.933,[CCV]
1000,0.86,[CVCC]
1000,0.924,[CCVC]
1000,0.829,[CCVCC]
