iterations,accuracy,syllable
0,0.41,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.09,[VCC]
0,0.29,[CVC]
0,0.37,[CCV]
0,0.21,[CVCC]
0,0.11,[CCVC]
0,0.07,[CCVCC]
100,0.77,[V]
100,0.6,[VC]
100,1.0,[CV]
100,0.46,[VCC]
100,0.81,[CVC]
100,0.54,[CCV]
100,0.64,[CVCC]
100,0.63,[CCVC]
100,0.43,[CCVCC]
200,0.84,[V]
200,0.8,[VC]
200,1.0,[CV]
200,0.7,[VCC]
200,0.91,[CVC]
200,0.66,[CCV]
200,0.83,[CVCC]
200,0.59,[CCVC]
200,0.65,[CCVCC]
300,0.84,[V]
300,0.86,[VC]
300,1.0,[CV]
300,0.75,[VCC]
300,0.99,[CVC]
300,0.76,[CCV]
300,0.81,[CVCC]
300,0.75,[CCVC]
300,0.65,[CCVCC]
400,0.94,[V]
400,0.96,[VC]
400,1.0,[CV]
400,0.86,[VCC]
400,0.96,[CVC]
400,0.72,[CCV]
400,0.92,[CVCC]
400,0.75,[CCVC]
400,0.68,[CCVCC]
500,0.94,[V]
500,0.92,[VC]
500,1.0,[CV]
500,0.87,[VCC]
500,0.99,[CVC]
500,0.83,[CCV]
500,0.96,[CVCC]
500,0.82,[CCVC]
500,0.81,[CCVCC]
600,0.96,[V]
600,0.91,[VC]
600,1.0,[CV]
600,0.92,[VCC]
600,1.0,[CVC]
600,0.84,[CCV]
600,0.95,[CVCC]
600,0.84,[CCVC]
600,0.79,[CCVCC]
700,0.93,[V]
700,0.94,[VC]
700,1.0,[CV]
700,0.92,[VCC]
700,1.0,[CVC]
700,0.87,[CCV]
700,0.98,[CVCC]
700,0.83,[CCVC]
700,0.77,[CCVCC]
800,0.98,[V]
800,0.98,[VC]
800,1.0,[CV]
800,0.96,[VCC]
800,1.0,[CVC]
800,0.86,[CCV]
800,0.96,[CVCC]
800,0.82,[CCVC]
800,0.87,[CCVCC]
900,0.96,[V]
900,0.96,[VC]
900,1.0,[CV]
900,0.94,[VCC]
900,1.0,[CVC]
900,0.9,[CCV]
900,1.0,[CVCC]
900,0.86,[CCVC]
900,0.89,[CCVCC]
1000,0.984,[V]
1000,0.981,[VC]
1000,1.0,[CV]
1000,0.969,[VCC]
1000,0.995,[CVC]
1000,0.899,[CCV]
1000,0.977,[CVCC]
1000,0.898,[CCVC]
1000,0.876,[CCVCC]
