iterations,accuracy,syllable
0,0.33,[V]
0,0.27,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.38,[CVC]
0,0.43,[CCV]
0,0.17,[CVCC]
0,0.16,[CCVC]
0,0.09,[CCVCC]
100,0.63,[V]
100,0.61,[VC]
100,1.0,[CV]
100,0.43,[VCC]
100,0.93,[CVC]
100,0.52,[CCV]
100,0.66,[CVCC]
100,0.57,[CCVC]
100,0.34,[CCVCC]
200,0.83,[V]
200,0.75,[VC]
200,1.0,[CV]
200,0.63,[VCC]
200,0.88,[CVC]
200,0.73,[CCV]
200,0.82,[CVCC]
200,0.58,[CCVC]
200,0.58,[CCVCC]
300,0.87,[V]
300,0.81,[VC]
300,1.0,[CV]
300,0.8,[VCC]
300,0.98,[CVC]
300,0.75,[CCV]
300,0.78,[CVCC]
300,0.73,[CCVC]
300,0.62,[CCVCC]
400,0.93,[V]
400,0.87,[VC]
400,1.0,[CV]
400,0.8,[VCC]
400,0.98,[CVC]
400,0.76,[CCV]
400,0.89,[CVCC]
400,0.83,[CCVC]
400,0.75,[CCVCC]
500,1.0,[V]
500,0.93,[VC]
500,1.0,[CV]
500,0.81,[VCC]
500,0.99,[CVC]
500,0.79,[CCV]
500,0.94,[CVCC]
500,0.76,[CCVC]
500,0.8,[CCVCC]
600,0.96,[V]
600,0.98,[VC]
600,1.0,[CV]
600,0.9,[VCC]
600,0.98,[CVC]
600,0.81,[CCV]
600,0.94,[CVCC]
600,0.86,[CCVC]
600,0.78,[CCVCC]
700,0.99,[V]
700,0.96,[VC]
700,1.0,[CV]
700,0.97,[VCC]
700,0.98,[CVC]
700,0.84,[CCV]
700,0.97,[CVCC]
700,0.82,[CCVC]
700,0.87,[CCVCC]
800,0.96,[V]
800,0.96,[VC]
800,1.0,[CV]
800,0.98,[VCC]
800,0.99,[CVC]
800,0.84,[CCV]
800,1.0,[CVCC]
800,0.82,[CCVC]
800,0.85,[CCVCC]
900,0.99,[V]
900,0.95,[VC]
900,1.0,[CV]
900,0.96,[VCC]
900,0.99,[CVC]
900,0.85,[CCV]
900,0.99,[CVCC]
900,0.85,[CCVC]
900,0.82,[CCVCC]
1000,0.968,[V]
1000,0.965,[VC]
1000,1.0,[CV]
1000,0.949,[VCC]
1000,0.998,[CVC]
1000,0.876,[CCV]
1000,0.971,[CVCC]
1000,0.858,[CCVC]
1000,0.831,[CCVCC]
