iterations,accuracy,syllable
0,0.29,[V]
0,0.25,[VC]
0,1.0,[CV]
0,0.16,[VCC]
0,0.37,[CVC]
0,0.35,[CCV]
0,0.26,[CVCC]
0,0.24,[CCVC]
0,0.1,[CCVCC]
100,0.75,[V]
100,0.82,[VC]
100,1.0,[CV]
100,0.7,[VCC]
100,0.83,[CVC]
100,0.64,[CCV]
100,0.7,[CVCC]
100,0.55,[CCVC]
100,0.42,[CCVCC]
200,0.88,[V]
200,0.8,[VC]
200,1.0,[CV]
200,0.8,[VCC]
200,0.94,[CVC]
200,0.68,[CCV]
200,0.73,[CVCC]
200,0.72,[CCVC]
200,0.54,[CCVCC]
300,0.91,[V]
300,0.92,[VC]
300,1.0,[CV]
300,0.82,[VCC]
300,0.91,[CVC]
300,0.71,[CCV]
300,0.82,[CVCC]
300,0.66,[CCVC]
300,0.62,[CCVCC]
400,0.94,[V]
400,0.97,[VC]
400,1.0,[CV]
400,0.91,[VCC]
400,0.98,[CVC]
400,0.77,[CCV]
400,0.88,[CVCC]
400,0.78,[CCVC]
400,0.69,[CCVCC]
500,0.95,[V]
500,0.94,[VC]
500,1.0,[CV]
500,0.92,[VCC]
500,1.0,[CVC]
500,0.81,[CCV]
500,0.95,[CVCC]
500,0.8,[CCVC]
500,0.73,[CCVCC]
600,0.92,[V]
600,0.95,[VC]
600,1.0,[CV]
600,0.95,[VCC]
600,0.97,[CVC]
600,0.82,[CCV]
600,0.91,[CVCC]
600,0.79,[CCVC]
600,0.89,[CCVCC]
700,0.97,[V]
700,0.96,[VC]
700,1.0,[CV]
700,0.94,[VCC]
700,0.99,[CVC]
700,0.81,[CCV]
700,0.97,[CVCC]
700,0.9,[CCVC]
700,0.75,[CCVCC]
800,0.95,[V]
800,0.98,[VC]
800,1.0,[CV]
800,0.97,[VCC]
800,0.99,[CVC]
800,0.83,[CCV]
800,0.97,[CVCC]
800,0.83,[CCVC]
800,0.84,[CCVCC]
900,0.97,[V]
900,0.97,[VC]
900,1.0,[CV]
900,0.98,[VCC]
900,1.0,[CVC]
900,0.89,[CCV]
900,0.99,[CVCC]
900,0.84,[CCVC]
900,0.83,[CCVCC]
1000,0.968,[V]
1000,0.979,[VC]
1000,1.0,[CV]
1000,0.958,[VCC]
1000,0.996,[CVC]
1000,0.879,[CCV]
1000,0.974,[CVCC]
1000,0.891,[CCVC]
1000,0.862,[CCVCC]
