iterations,accuracy,syllable
0,0.27,[V]
0,0.14,[VC]
0,1.0,[CV]
0,0.17,[VCC]
0,0.27,[CVC]
0,0.3,[CCV]
0,0.18,[CVCC]
0,0.16,[CCVC]
0,0.14,[CCVCC]
100,0.45,[V]
100,0.35,[VC]
100,1.0,[CV]
100,0.39,[VCC]
100,0.64,[CVC]
100,0.51,[CCV]
100,0.38,[CVCC]
100,0.39,[CCVC]
100,0.31,[CCVCC]
200,0.62,[V]
200,0.64,[VC]
200,1.0,[CV]
200,0.44,[VCC]
200,0.86,[CVC]
200,0.58,[CCV]
200,0.48,[CVCC]
200,0.58,[CCVC]
200,0.35,[CCVCC]
300,0.76,[V]
300,0.77,[VC]
300,1.0,[CV]
300,0.52,[VCC]
300,0.95,[CVC]
300,0.7,[CCV]
300,0.65,[CVCC]
300,0.71,[CCVC]
300,0.45,[CCVCC]
400,0.85,[V]
400,0.85,[VC]
400,1.0,[CV]
400,0.73,[VCC]
400,0.96,[CVC]
400,0.78,[CCV]
400,0.84,[CVCC]
400,0.82,[CCVC]
400,0.68,[CCVCC]
500,0.92,[V]
500,0.92,[VC]
500,1.0,[CV]
500,0.79,[VCC]
500,1.0,[CVC]
500,0.86,[CCV]
500,0.93,[CVCC]
500,0.79,[CCVC]
500,0.69,[CCVCC]
600,0.89,[V]
600,0.9,[VC]
600,1.0,[CV]
600,0.87,[VCC]
600,1.0,[CVC]
600,0.85,[CCV]
600,0.93,[CVCC]
600,0.81,[CCVC]
600,0.79,[CCVCC]
700,0.93,[V]
700,0.96,[VC]
700,1.0,[CV]
700,0.88,[VCC]
700,0.99,[CVC]
700,0.8,[CCV]
700,0.93,[CVCC]
700,0.88,[CCVC]
700,0.78,[CCVCC]
800,0.95,[V]
800,0.95,[VC]
800,1.0,[CV]
800,0.92,[VCC]
800,1.0,[CVC]
800,0.85,[CCV]
800,0.92,[CVCC]
800,0.91,[CCVC]
800,0.83,[CCVCC]
900,0.95,[V]
900,0.9,[VC]
900,1.0,[CV]
900,0.89,[VCC]
900,1.0,[CVC]
900,0.88,[CCV]
900,0.94,[CVCC]
900,0.86,[CCVC]
900,0.84,[CCVCC]
1000,0.966,[V]
1000,0.967,[VC]
1000,1.0,[CV]
1000,0.907,[VCC]
1000,0.996,[CVC]
1000,0.866,[CCV]
1000,0.925,[CVCC]
1000,0.878,[CCVC]
1000,0.824,[CCVCC]
