iterations,accuracy,syllable
0,0.32,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.17,[VCC]
0,0.36,[CVC]
0,0.26,[CCV]
0,0.19,[CVCC]
0,0.2,[CCVC]
0,0.12,[CCVCC]
100,0.46,[V]
100,0.56,[VC]
100,1.0,[CV]
100,0.41,[VCC]
100,0.67,[CVC]
100,0.43,[CCV]
100,0.4,[CVCC]
100,0.44,[CCVC]
100,0.2,[CCVCC]
200,0.74,[V]
200,0.73,[VC]
200,1.0,[CV]
200,0.72,[VCC]
200,0.84,[CVC]
200,0.47,[CCV]
200,0.65,[CVCC]
200,0.58,[CCVC]
200,0.49,[CCVCC]
300,0.79,[V]
300,0.8,[VC]
300,1.0,[CV]
300,0.74,[VCC]
300,0.9,[CVC]
300,0.7,[CCV]
300,0.8,[CVCC]
300,0.67,[CCVC]
300,0.5,[CCVCC]
400,0.81,[V]
400,0.9,[VC]
400,1.0,[CV]
400,0.86,[VCC]
400,0.89,[CVC]
400,0.68,[CCV]
400,0.75,[CVCC]
400,0.7,[CCVC]
400,0.72,[CCVCC]
500,0.83,[V]
500,0.85,[VC]
500,1.0,[CV]
500,0.85,[VCC]
500,0.97,[CVC]
500,0.64,[CCV]
500,0.85,[CVCC]
500,0.77,[CCVC]
500,0.56,[CCVCC]
600,0.91,[V]
600,0.92,[VC]
600,1.0,[CV]
600,0.86,[VCC]
600,0.98,[CVC]
600,0.75,[CCV]
600,0.83,[CVCC]
600,0.73,[CCVC]
600,0.68,[CCVCC]
700,0.9,[V]
700,0.9,[VC]
700,1.0,[CV]
700,0.94,[VCC]
700,0.95,[CVC]
700,0.72,[CCV]
700,0.93,[CVCC]
700,0.76,[CCVC]
700,0.68,[CCVCC]
800,0.96,[V]
800,0.91,[VC]
800,1.0,[CV]
800,0.89,[VCC]
800,1.0,[CVC]
800,0.82,[CCV]
800,0.95,[CVCC]
800,0.86,[CCVC]
800,0.83,[CCVCC]
900,0.88,[V]
900,0.94,[VC]
900,1.0,[CV]
900,0.91,[VCC]
900,1.0,[CVC]
900,0.84,[CCV]
900,0.91,[CVCC]
900,0.82,[CCVC]
900,0.83,[CCVCC]
1000,0.932,[V]
1000,0.962,[VC]
1000,1.0,[CV]
1000,0.925,[VCC]
1000,0.988,[CVC]
1000,0.866,[CCV]
1000,0.922,[CVCC]
1000,0.855,[CCVC]
1000,0.79,[CCVCC]
