iterations,accuracy,syllable
0,0.36,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.12,[VCC]
0,0.3,[CVC]
0,0.3,[CCV]
0,0.18,[CVCC]
0,0.12,[CCVC]
0,0.11,[CCVCC]
100,0.44,[V]
100,0.27,[VC]
100,1.0,[CV]
100,0.22,[VCC]
100,0.53,[CVC]
100,0.39,[CCV]
100,0.32,[CVCC]
100,0.35,[CCVC]
100,0.2,[CCVCC]
200,0.7,[V]
200,0.62,[VC]
200,1.0,[CV]
200,0.43,[VCC]
200,0.83,[CVC]
200,0.52,[CCV]
200,0.54,[CVCC]
200,0.42,[CCVC]
200,0.37,[CCVCC]
300,0.71,[V]
300,0.78,[VC]
300,1.0,[CV]
300,0.62,[VCC]
300,0.94,[CVC]
300,0.49,[CCV]
300,0.74,[CVCC]
300,0.57,[CCVC]
300,0.35,[CCVCC]
400,0.83,[V]
400,0.83,[VC]
400,1.0,[CV]
400,0.74,[VCC]
400,0.99,[CVC]
400,0.67,[CCV]
400,0.81,[CVCC]
400,0.63,[CCVC]
400,0.55,[CCVCC]
500,0.95,[V]
500,0.92,[VC]
500,1.0,[CV]
500,0.8,[VCC]
500,0.98,[CVC]
500,0.7,[CCV]
500,0.79,[CVCC]
500,0.71,[CCVC]
500,0.6,[CCVCC]
600,0.95,[V]
600,0.9,[VC]
600,1.0,[CV]
600,0.88,[VCC]
600,1.0,[CVC]
600,0.79,[CCV]
600,0.86,[CVCC]
600,0.68,[CCVC]
600,0.57,[CCVCC]
700,0.95,[V]
700,0.96,[VC]
700,1.0,[CV]
700,0.86,[VCC]
700,0.98,[CVC]
700,0.81,[CCV]
700,0.86,[CVCC]
700,0.72,[CCVC]
700,0.71,[CCVCC]
800,0.91,[V]
800,0.92,[VC]
800,1.0,[CV]
800,0.92,[VCC]
800,1.0,[CVC]
800,0.74,[CCV]
800,0.94,[CVCC]
800,0.76,[CCVC]
800,0.75,[CCVCC]
900,0.98,[V]
900,1.0,[VC]
900,1.0,[CV]
900,0.93,[VCC]
900,0.99,[CVC]
900,0.78,[CCV]
900,0.92,[CVCC]
900,0.7,[CCVC]
900,0.73,[CCVCC]
1000,0.972,[V]
1000,0.971,[VC]
1000,1.0,[CV]
1000,0.905,[VCC]
1000,0.997,[CVC]
1000,0.814,[CCV]
1000,0.932,[CVCC]
1000,0.801,[CCVC]
1000,0.774,[CCVCC]
