iterations,accuracy,syllable
0,0.27,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.06,[VCC]
0,0.3,[CVC]
0,0.29,[CCV]
0,0.12,[CVCC]
0,0.12,[CCVC]
0,0.14,[CCVCC]
0,0.31,[V.V]
0,0.44,[CV.V]
0,0.16,[V.VC]
0,0.28,[V.CV]
0,0.12,[CCV.V]
0,0.1,[V.VCC]
0,0.18,[V.CVC]
0,0.12,[VC.CV]
0,0.15,[CV.VC]
0,1.0,[CV.CV]
0,0.08,[CV.VCC]
0,0.34,[CV.CVC]
0,0.12,[CCV.VC]
0,0.09,[V.CVCC]
0,0.22,[VC.CVC]
0,0.09,[VC.CCV]
0,0.27,[CVC.CV]
0,0.36,[CCV.CV]
100,0.67,[V]
100,0.54,[VC]
100,1.0,[CV]
100,0.23,[VCC]
100,0.66,[CVC]
100,0.53,[CCV]
100,0.36,[CVCC]
100,0.32,[CCVC]
100,0.25,[CCVCC]
100,0.68,[V.V]
100,0.79,[CV.V]
100,0.58,[V.VC]
100,0.67,[V.CV]
100,0.36,[CCV.V]
100,0.37,[V.VCC]
100,0.62,[V.CVC]
100,0.42,[VC.CV]
100,0.45,[CV.VC]
100,1.0,[CV.CV]
100,0.32,[CV.VCC]
100,0.64,[CV.CVC]
100,0.3,[CCV.VC]
100,0.35,[V.CVCC]
100,0.47,[VC.CVC]
100,0.17,[VC.CCV]
100,0.56,[CVC.CV]
100,0.51,[CCV.CV]
200,0.78,[V]
200,0.67,[VC]
200,1.0,[CV]
200,0.39,[VCC]
200,0.78,[CVC]
200,0.48,[CCV]
200,0.38,[CVCC]
200,0.48,[CCVC]
200,0.26,[CCVCC]
200,0.88,[V.V]
200,0.74,[CV.V]
200,0.75,[V.VC]
200,0.78,[V.CV]
200,0.47,[CCV.V]
200,0.34,[V.VCC]
200,0.71,[V.CVC]
200,0.54,[VC.CV]
200,0.73,[CV.VC]
200,1.0,[CV.CV]
200,0.35,[CV.VCC]
200,0.81,[CV.CVC]
200,0.47,[CCV.VC]
200,0.39,[V.CVCC]
