iterations,accuracy,syllable
0,0.31,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.13,[VCC]
0,0.32,[CVC]
0,0.31,[CCV]
0,0.17,[CVCC]
0,0.17,[CCVC]
0,0.13,[CCVCC]
0,0.35,[V.V]
0,0.28,[CV.V]
0,0.2,[V.VC]
0,0.27,[V.CV]
0,0.17,[CCV.V]
0,0.14,[V.VCC]
0,0.24,[V.CVC]
0,0.16,[VC.CV]
0,0.19,[CV.VC]
0,1.0,[CV.CV]
0,0.06,[CV.VCC]
0,0.39,[CV.CVC]
0,0.15,[CCV.VC]
0,0.12,[V.CVCC]
0,0.14,[VC.CVC]
0,0.07,[VC.CCV]
0,0.23,[CVC.CV]
0,0.36,[CCV.CV]
100,0.92,[V]
100,0.93,[VC]
100,1.0,[CV]
100,0.58,[VCC]
100,0.96,[CVC]
100,0.7,[CCV]
100,0.56,[CVCC]
100,0.84,[CCVC]
100,0.46,[CCVCC]
100,0.87,[V.V]
100,0.88,[CV.V]
100,0.85,[V.VC]
100,0.85,[V.CV]
100,0.76,[CCV.V]
100,0.48,[V.VCC]
100,0.82,[V.CVC]
100,0.73,[VC.CV]
100,0.83,[CV.VC]
100,1.0,[CV.CV]
100,0.61,[CV.VCC]
100,0.95,[CV.CVC]
100,0.65,[CCV.VC]
100,0.46,[V.CVCC]
100,0.84,[VC.CVC]
100,0.57,[VC.CCV]
100,0.79,[CVC.CV]
100,0.73,[CCV.CV]
200,0.98,[V]
200,0.97,[VC]
200,1.0,[CV]
200,0.56,[VCC]
200,0.99,[CVC]
200,0.87,[CCV]
200,0.67,[CVCC]
200,0.87,[CCVC]
200,0.48,[CCVCC]
200,0.99,[V.V]
200,0.98,[CV.V]
200,0.96,[V.VC]
200,0.94,[V.CV]
200,0.81,[CCV.V]
200,0.63,[V.VCC]
200,0.98,[V.CVC]
200,0.75,[VC.CV]
200,0.93,[CV.VC]
200,1.0,[CV.CV]
200,0.61,[CV.VCC]
200,0.98,[CV.CVC]
200,0.89,[CCV.VC]
200,0.54,[V.CVCC]
200,0.91,[VC.CVC]
200,0.76,[VC.CCV]
200,0.86,[CVC.CV]
200,0.85,[CCV.CV]
300,1.0,[V]
300,0.99,[VC]
300,1.0,[CV]
300,0.63,[VCC]
300,1.0,[CVC]
300,0.85,[CCV]
300,0.66,[CVCC]
300,0.85,[CCVC]
300,0.59,[CCVCC]
300,0.98,[V.V]
300,0.98,[CV.V]
300,0.99,[V.VC]
300,0.96,[V.CV]
300,0.85,[CCV.V]
300,0.71,[V.VCC]
300,0.98,[V.CVC]
300,0.88,[VC.CV]
300,0.98,[CV.VC]
300,1.0,[CV.CV]
300,0.64,[CV.VCC]
300,1.0,[CV.CVC]
300,0.8,[CCV.VC]
300,0.73,[V.CVCC]
300,0.99,[VC.CVC]
300,0.7,[VC.CCV]
300,0.95,[CVC.CV]
300,0.85,[CCV.CV]
400,1.0,[V]
400,0.98,[VC]
400,1.0,[CV]
400,0.59,[VCC]
400,1.0,[CVC]
400,0.89,[CCV]
400,0.61,[CVCC]
400,0.9,[CCVC]
400,0.68,[CCVCC]
400,1.0,[V.V]
400,0.98,[CV.V]
400,1.0,[V.VC]
400,0.99,[V.CV]
