iterations,accuracy,syllable
0,0.38,[V]
0,0.17,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.24,[CVC]
0,0.35,[CCV]
0,0.18,[CVCC]
0,0.23,[CCVC]
0,0.11,[CCVCC]
0,0.27,[V.V]
0,0.34,[CV.V]
0,0.13,[V.VC]
0,0.29,[V.CV]
0,0.26,[CCV.V]
0,0.12,[V.VCC]
0,0.2,[V.CVC]
0,0.12,[VC.CV]
0,0.15,[CV.VC]
0,1.0,[CV.CV]
0,0.13,[CV.VCC]
0,0.46,[CV.CVC]
0,0.05,[CCV.VC]
0,0.12,[V.CVCC]
0,0.16,[VC.CVC]
0,0.05,[VC.CCV]
0,0.2,[CVC.CV]
0,0.41,[CCV.CV]
100,0.91,[V]
100,0.87,[VC]
100,1.0,[CV]
100,0.51,[VCC]
100,0.97,[CVC]
100,0.67,[CCV]
100,0.45,[CVCC]
100,0.63,[CCVC]
100,0.39,[CCVCC]
100,0.94,[V.V]
100,0.89,[CV.V]
100,0.87,[V.VC]
100,0.88,[V.CV]
100,0.53,[CCV.V]
100,0.43,[V.VCC]
100,0.86,[V.CVC]
100,0.84,[VC.CV]
100,0.93,[CV.VC]
100,1.0,[CV.CV]
100,0.48,[CV.VCC]
100,0.96,[CV.CVC]
100,0.6,[CCV.VC]
100,0.49,[V.CVCC]
100,0.86,[VC.CVC]
100,0.44,[VC.CCV]
100,0.86,[CVC.CV]
100,0.68,[CCV.CV]
200,0.98,[V]
200,0.88,[VC]
200,1.0,[CV]
200,0.48,[VCC]
200,0.97,[CVC]
200,0.68,[CCV]
200,0.47,[CVCC]
200,0.7,[CCVC]
200,0.4,[CCVCC]
200,0.96,[V.V]
200,0.99,[CV.V]
200,0.89,[V.VC]
200,0.92,[V.CV]
200,0.73,[CCV.V]
200,0.54,[V.VCC]
200,0.89,[V.CVC]
200,0.83,[VC.CV]
200,0.99,[CV.VC]
200,1.0,[CV.CV]
200,0.44,[CV.VCC]
200,1.0,[CV.CVC]
200,0.64,[CCV.VC]
200,0.53,[V.CVCC]
200,0.9,[VC.CVC]
200,0.55,[VC.CCV]
200,0.89,[CVC.CV]
200,0.71,[CCV.CV]
300,0.95,[V]
300,0.97,[VC]
300,1.0,[CV]
300,0.46,[VCC]
300,1.0,[CVC]
300,0.84,[CCV]
300,0.47,[CVCC]
300,0.86,[CCVC]
300,0.45,[CCVCC]
300,0.99,[V.V]
300,0.98,[CV.V]
300,0.95,[V.VC]
300,0.94,[V.CV]
300,0.91,[CCV.V]
300,0.4,[V.VCC]
300,0.97,[V.CVC]
300,0.78,[VC.CV]
300,0.97,[CV.VC]
300,1.0,[CV.CV]
300,0.44,[CV.VCC]
300,0.99,[CV.CVC]
300,0.87,[CCV.VC]
300,0.43,[V.CVCC]
300,0.94,[VC.CVC]
300,0.84,[VC.CCV]
300,0.81,[CVC.CV]
300,0.9,[CCV.CV]
400,0.99,[V]
400,0.99,[VC]
400,1.0,[CV]
400,0.49,[VCC]
400,1.0,[CVC]
400,0.89,[CCV]
400,0.41,[CVCC]
400,0.84,[CCVC]
400,0.4,[CCVCC]
400,1.0,[V.V]
