iterations,accuracy,syllable
0,0.31,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.08,[VCC]
0,0.33,[CVC]
0,0.31,[CCV]
0,0.15,[CVCC]
0,0.13,[CCVC]
0,0.06,[CCVCC]
0,0.32,[V.V]
0,0.36,[CV.V]
0,0.14,[V.VC]
0,0.3,[V.CV]
0,0.15,[CCV.V]
0,0.1,[V.VCC]
0,0.21,[V.CVC]
0,0.14,[VC.CV]
0,0.17,[CV.VC]
0,1.0,[CV.CV]
0,0.14,[CV.VCC]
0,0.33,[CV.CVC]
0,0.14,[CCV.VC]
0,0.11,[V.CVCC]
0,0.19,[VC.CVC]
0,0.09,[VC.CCV]
0,0.26,[CVC.CV]
0,0.37,[CCV.CV]
100,0.5,[V]
100,0.31,[VC]
100,1.0,[CV]
100,0.19,[VCC]
100,0.63,[CVC]
100,0.32,[CCV]
100,0.24,[CVCC]
100,0.15,[CCVC]
100,0.1,[CCVCC]
100,0.49,[V.V]
100,0.48,[CV.V]
100,0.38,[V.VC]
100,0.4,[V.CV]
100,0.23,[CCV.V]
100,0.19,[V.VCC]
100,0.36,[V.CVC]
100,0.32,[VC.CV]
100,0.31,[CV.VC]
100,1.0,[CV.CV]
100,0.2,[CV.VCC]
100,0.56,[CV.CVC]
100,0.18,[CCV.VC]
100,0.18,[V.CVCC]
100,0.3,[VC.CVC]
100,0.14,[VC.CCV]
100,0.51,[CVC.CV]
100,0.26,[CCV.CV]
200,0.74,[V]
200,0.74,[VC]
200,1.0,[CV]
200,0.43,[VCC]
200,0.88,[CVC]
200,0.59,[CCV]
200,0.45,[CVCC]
200,0.51,[CCVC]
200,0.32,[CCVCC]
200,0.78,[V.V]
200,0.74,[CV.V]
200,0.75,[V.VC]
200,0.81,[V.CV]
200,0.52,[CCV.V]
200,0.48,[V.VCC]
200,0.7,[V.CVC]
200,0.67,[VC.CV]
200,0.82,[CV.VC]
200,1.0,[CV.CV]
200,0.4,[CV.VCC]
200,0.89,[CV.CVC]
200,0.34,[CCV.VC]
200,0.46,[V.CVCC]
200,0.82,[VC.CVC]
200,0.26,[VC.CCV]
200,0.88,[CVC.CV]
200,0.44,[CCV.CV]
300,0.85,[V]
300,0.88,[VC]
300,1.0,[CV]
300,0.52,[VCC]
300,0.95,[CVC]
300,0.53,[CCV]
300,0.46,[CVCC]
300,0.6,[CCVC]
300,0.29,[CCVCC]
300,0.91,[V.V]
300,0.93,[CV.V]
300,0.84,[V.VC]
300,0.92,[V.CV]
300,0.46,[CCV.V]
300,0.53,[V.VCC]
300,0.88,[V.CVC]
300,0.81,[VC.CV]
300,0.87,[CV.VC]
300,1.0,[CV.CV]
300,0.54,[CV.VCC]
300,0.93,[CV.CVC]
300,0.49,[CCV.VC]
300,0.44,[V.CVCC]
300,0.82,[VC.CVC]
300,0.33,[VC.CCV]
300,0.87,[CVC.CV]
300,0.53,[CCV.CV]
400,0.95,[V]
400,0.94,[VC]
400,1.0,[CV]
400,0.49,[VCC]
400,0.98,[CVC]
400,0.64,[CCV]
400,0.46,[CVCC]
400,0.63,[CCVC]
400,0.37,[CCVCC]
400,0.96,[V.V]
400,0.95,[CV.V]
400,0.92,[V.VC]
400,0.93,[V.CV]
400,0.75,[CCV.V]
400,0.4,[V.VCC]
400,0.93,[V.CVC]
400,0.85,[VC.CV]
400,0.94,[CV.VC]
400,1.0,[CV.CV]
400,0.47,[CV.VCC]
400,0.98,[CV.CVC]
