iterations,accuracy,syllable
0,0.33,[V]
0,0.09,[VC]
0,1.0,[CV]
0,0.08,[VCC]
0,0.34,[CVC]
0,0.29,[CCV]
0,0.15,[CVCC]
0,0.17,[CCVC]
0,0.09,[CCVCC]
100,0.55,[V]
100,0.41,[VC]
100,1.0,[CV]
100,0.18,[VCC]
100,0.55,[CVC]
100,0.49,[CCV]
100,0.32,[CVCC]
100,0.32,[CCVC]
100,0.24,[CCVCC]
200,0.69,[V]
200,0.58,[VC]
200,1.0,[CV]
200,0.32,[VCC]
200,0.62,[CVC]
200,0.62,[CCV]
200,0.52,[CVCC]
200,0.37,[CCVC]
200,0.35,[CCVCC]
300,0.72,[V]
300,0.58,[VC]
300,1.0,[CV]
300,0.43,[VCC]
300,0.71,[CVC]
300,0.57,[CCV]
300,0.73,[CVCC]
300,0.54,[CCVC]
300,0.46,[CCVCC]
400,0.8,[V]
400,0.74,[VC]
400,1.0,[CV]
400,0.57,[VCC]
400,0.83,[CVC]
400,0.71,[CCV]
400,0.69,[CVCC]
400,0.59,[CCVC]
400,0.51,[CCVCC]
500,0.84,[V]
500,0.77,[VC]
500,1.0,[CV]
500,0.69,[VCC]
500,0.9,[CVC]
500,0.66,[CCV]
500,0.76,[CVCC]
500,0.67,[CCVC]
500,0.57,[CCVCC]
600,0.84,[V]
600,0.76,[VC]
600,1.0,[CV]
600,0.75,[VCC]
600,0.9,[CVC]
600,0.69,[CCV]
600,0.83,[CVCC]
600,0.79,[CCVC]
600,0.69,[CCVCC]
700,0.9,[V]
700,0.86,[VC]
700,1.0,[CV]
700,0.73,[VCC]
700,0.91,[CVC]
700,0.77,[CCV]
700,0.81,[CVCC]
700,0.71,[CCVC]
700,0.7,[CCVCC]
800,0.89,[V]
800,0.85,[VC]
800,1.0,[CV]
800,0.74,[VCC]
800,0.91,[CVC]
800,0.87,[CCV]
800,0.85,[CVCC]
800,0.8,[CCVC]
800,0.7,[CCVCC]
900,0.93,[V]
900,0.84,[VC]
900,1.0,[CV]
900,0.91,[VCC]
900,0.93,[CVC]
900,0.86,[CCV]
900,0.95,[CVCC]
900,0.77,[CCVC]
900,0.77,[CCVCC]
1000,0.95,[V]
1000,0.932,[VC]
1000,1.0,[CV]
1000,0.881,[VCC]
1000,0.973,[CVC]
1000,0.861,[CCV]
1000,0.922,[CVCC]
1000,0.838,[CCVC]
1000,0.803,[CCVCC]
