iterations,accuracy,syllable
0,0.26,[V]
0,0.21,[VC]
0,1.0,[CV]
0,0.16,[VCC]
0,0.33,[CVC]
0,0.34,[CCV]
0,0.2,[CVCC]
0,0.25,[CCVC]
0,0.11,[CCVCC]
100,0.42,[V]
100,0.48,[VC]
100,1.0,[CV]
100,0.4,[VCC]
100,0.58,[CVC]
100,0.43,[CCV]
100,0.46,[CVCC]
100,0.48,[CCVC]
100,0.3,[CCVCC]
200,0.56,[V]
200,0.52,[VC]
200,1.0,[CV]
200,0.47,[VCC]
200,0.66,[CVC]
200,0.41,[CCV]
200,0.51,[CVCC]
200,0.43,[CCVC]
200,0.3,[CCVCC]
300,0.75,[V]
300,0.57,[VC]
300,1.0,[CV]
300,0.63,[VCC]
300,0.78,[CVC]
300,0.59,[CCV]
300,0.58,[CVCC]
300,0.68,[CCVC]
300,0.4,[CCVCC]
400,0.85,[V]
400,0.79,[VC]
400,1.0,[CV]
400,0.78,[VCC]
400,0.88,[CVC]
400,0.73,[CCV]
400,0.77,[CVCC]
400,0.69,[CCVC]
400,0.6,[CCVCC]
500,0.82,[V]
500,0.76,[VC]
500,1.0,[CV]
500,0.84,[VCC]
500,0.81,[CVC]
500,0.72,[CCV]
500,0.74,[CVCC]
500,0.76,[CCVC]
500,0.67,[CCVCC]
600,0.82,[V]
600,0.69,[VC]
600,1.0,[CV]
600,0.83,[VCC]
600,0.79,[CVC]
600,0.71,[CCV]
600,0.84,[CVCC]
600,0.71,[CCVC]
600,0.63,[CCVCC]
700,0.89,[V]
700,0.87,[VC]
700,1.0,[CV]
700,0.9,[VCC]
700,0.9,[CVC]
700,0.8,[CCV]
700,0.84,[CVCC]
700,0.86,[CCVC]
700,0.7,[CCVCC]
800,0.84,[V]
800,0.82,[VC]
800,1.0,[CV]
800,0.78,[VCC]
800,0.91,[CVC]
800,0.83,[CCV]
800,0.83,[CVCC]
800,0.86,[CCVC]
800,0.66,[CCVCC]
900,0.92,[V]
900,0.91,[VC]
900,1.0,[CV]
900,0.86,[VCC]
900,0.93,[CVC]
900,0.84,[CCV]
900,0.89,[CVCC]
900,0.82,[CCVC]
900,0.71,[CCVCC]
1000,0.902,[V]
1000,0.87,[VC]
1000,1.0,[CV]
1000,0.855,[VCC]
1000,0.925,[CVC]
1000,0.877,[CCV]
1000,0.857,[CVCC]
1000,0.855,[CCVC]
1000,0.75,[CCVCC]
