iterations,accuracy,syllable
0,0.32,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.26,[CVC]
0,0.39,[CCV]
0,0.16,[CVCC]
0,0.23,[CCVC]
0,0.12,[CCVCC]
100,0.42,[V]
100,0.4,[VC]
100,1.0,[CV]
100,0.32,[VCC]
100,0.53,[CVC]
100,0.47,[CCV]
100,0.36,[CVCC]
100,0.48,[CCVC]
100,0.26,[CCVCC]
200,0.41,[V]
200,0.33,[VC]
200,1.0,[CV]
200,0.25,[VCC]
200,0.53,[CVC]
200,0.48,[CCV]
200,0.4,[CVCC]
200,0.4,[CCVC]
200,0.2,[CCVCC]
300,0.39,[V]
300,0.4,[VC]
300,1.0,[CV]
300,0.4,[VCC]
300,0.62,[CVC]
300,0.47,[CCV]
300,0.37,[CVCC]
300,0.45,[CCVC]
300,0.21,[CCVCC]
400,0.45,[V]
400,0.42,[VC]
400,1.0,[CV]
400,0.38,[VCC]
400,0.6,[CVC]
400,0.55,[CCV]
400,0.34,[CVCC]
400,0.49,[CCVC]
400,0.32,[CCVCC]
500,0.62,[V]
500,0.59,[VC]
500,1.0,[CV]
500,0.6,[VCC]
500,0.67,[CVC]
500,0.69,[CCV]
500,0.51,[CVCC]
500,0.6,[CCVC]
500,0.49,[CCVCC]
600,0.68,[V]
600,0.73,[VC]
600,1.0,[CV]
600,0.68,[VCC]
600,0.76,[CVC]
600,0.73,[CCV]
600,0.74,[CVCC]
600,0.77,[CCVC]
600,0.63,[CCVCC]
700,0.71,[V]
700,0.69,[VC]
700,1.0,[CV]
700,0.69,[VCC]
700,0.87,[CVC]
700,0.77,[CCV]
700,0.7,[CVCC]
700,0.77,[CCVC]
700,0.52,[CCVCC]
800,0.73,[V]
800,0.67,[VC]
800,1.0,[CV]
800,0.78,[VCC]
800,0.74,[CVC]
800,0.86,[CCV]
800,0.81,[CVCC]
800,0.76,[CCVC]
800,0.63,[CCVCC]
900,0.76,[V]
900,0.77,[VC]
900,1.0,[CV]
900,0.82,[VCC]
900,0.87,[CVC]
900,0.85,[CCV]
900,0.81,[CVCC]
900,0.74,[CCVC]
900,0.62,[CCVCC]
1000,0.773,[V]
1000,0.749,[VC]
1000,1.0,[CV]
1000,0.761,[VCC]
1000,0.845,[CVC]
1000,0.78,[CCV]
1000,0.737,[CVCC]
1000,0.794,[CCVC]
1000,0.647,[CCVCC]
