iterations,accuracy,syllable
0,0.31,[V]
0,0.22,[VC]
0,1.0,[CV]
0,0.07,[VCC]
0,0.32,[CVC]
0,0.24,[CCV]
0,0.22,[CVCC]
0,0.12,[CCVC]
0,0.12,[CCVCC]
100,0.33,[V]
100,0.23,[VC]
100,1.0,[CV]
100,0.08,[VCC]
100,0.34,[CVC]
100,0.44,[CCV]
100,0.27,[CVCC]
100,0.19,[CCVC]
100,0.16,[CCVCC]
200,0.33,[V]
200,0.17,[VC]
200,1.0,[CV]
200,0.11,[VCC]
200,0.38,[CVC]
200,0.45,[CCV]
200,0.26,[CVCC]
200,0.25,[CCVC]
200,0.12,[CCVCC]
300,0.38,[V]
300,0.28,[VC]
300,1.0,[CV]
300,0.13,[VCC]
300,0.37,[CVC]
300,0.37,[CCV]
300,0.19,[CVCC]
300,0.21,[CCVC]
300,0.12,[CCVCC]
400,0.35,[V]
400,0.25,[VC]
400,1.0,[CV]
400,0.14,[VCC]
400,0.44,[CVC]
400,0.37,[CCV]
400,0.31,[CVCC]
400,0.3,[CCVC]
400,0.19,[CCVCC]
500,0.46,[V]
500,0.43,[VC]
500,1.0,[CV]
500,0.26,[VCC]
500,0.58,[CVC]
500,0.44,[CCV]
500,0.32,[CVCC]
500,0.33,[CCVC]
500,0.22,[CCVCC]
600,0.65,[V]
600,0.47,[VC]
600,1.0,[CV]
600,0.4,[VCC]
600,0.76,[CVC]
600,0.42,[CCV]
600,0.48,[CVCC]
600,0.45,[CCVC]
600,0.29,[CCVCC]
700,0.6,[V]
700,0.5,[VC]
700,1.0,[CV]
700,0.4,[VCC]
700,0.68,[CVC]
700,0.48,[CCV]
700,0.46,[CVCC]
700,0.47,[CCVC]
700,0.39,[CCVCC]
800,0.58,[V]
800,0.6,[VC]
800,1.0,[CV]
800,0.52,[VCC]
800,0.68,[CVC]
800,0.42,[CCV]
800,0.57,[CVCC]
800,0.45,[CCVC]
800,0.51,[CCVCC]
900,0.64,[V]
900,0.5,[VC]
900,1.0,[CV]
900,0.45,[VCC]
900,0.74,[CVC]
900,0.58,[CCV]
900,0.58,[CVCC]
900,0.51,[CCVC]
900,0.4,[CCVCC]
1000,0.673,[V]
1000,0.581,[VC]
1000,1.0,[CV]
1000,0.45,[VCC]
1000,0.789,[CVC]
1000,0.632,[CCV]
1000,0.608,[CVCC]
1000,0.527,[CCVC]
1000,0.437,[CCVCC]
