iterations,accuracy,syllable
0,0.39,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.13,[VCC]
0,0.29,[CVC]
0,0.39,[CCV]
0,0.15,[CVCC]
0,0.14,[CCVC]
0,0.2,[CCVCC]
0,0.37,[VV]
0,0.34,[CVV]
0,0.16,[VVC]
0,0.3,[VCV]
0,0.17,[CCVV]
0,0.08,[VVCC]
0,0.17,[VCVC]
0,0.27,[VCCV]
0,0.17,[CVVC]
0,1.0,[CVCV]
0,0.08,[CVVCC]
0,0.33,[CVCVC]
0,0.14,[CCVVC]
0,0.07,[VCVCC]
0,0.14,[VCCVC]
0,0.16,[VCCCV]
0,0.43,[CVCCV]
0,0.3,[CCVCV]
100,0.84,[V]
100,0.8,[VC]
100,1.0,[CV]
100,0.56,[VCC]
100,0.89,[CVC]
100,0.64,[CCV]
100,0.66,[CVCC]
100,0.57,[CCVC]
100,0.35,[CCVCC]
100,0.81,[VV]
100,0.81,[CVV]
100,0.73,[VVC]
100,0.86,[VCV]
100,0.54,[CCVV]
100,0.54,[VVCC]
100,0.79,[VCVC]
100,0.7,[VCCV]
100,0.68,[CVVC]
100,1.0,[CVCV]
100,0.49,[CVVCC]
100,0.9,[CVCVC]
100,0.53,[CCVVC]
100,0.52,[VCVCC]
100,0.72,[VCCVC]
100,0.67,[VCCCV]
100,0.95,[CVCCV]
100,0.62,[CCVCV]
200,0.92,[V]
200,0.9,[VC]
200,1.0,[CV]
200,0.72,[VCC]
200,0.92,[CVC]
200,0.78,[CCV]
200,0.7,[CVCC]
200,0.74,[CCVC]
200,0.56,[CCVCC]
200,0.94,[VV]
200,0.95,[CVV]
200,0.91,[VVC]
200,0.86,[VCV]
200,0.69,[CCVV]
200,0.69,[VVCC]
200,0.88,[VCVC]
200,0.92,[VCCV]
200,0.94,[CVVC]
200,1.0,[CVCV]
200,0.71,[CVVCC]
200,0.96,[CVCVC]
200,0.69,[CCVVC]
200,0.74,[VCVCC]
200,0.88,[VCCVC]
200,0.76,[VCCCV]
200,0.98,[CVCCV]
200,0.67,[CCVCV]
300,0.94,[V]
300,0.93,[VC]
300,1.0,[CV]
300,0.78,[VCC]
300,0.99,[CVC]
300,0.74,[CCV]
300,0.82,[CVCC]
300,0.89,[CCVC]
300,0.65,[CCVCC]
300,0.97,[VV]
300,0.94,[CVV]
300,0.97,[VVC]
300,0.98,[VCV]
300,0.77,[CCVV]
300,0.8,[VVCC]
300,0.94,[VCVC]
300,0.95,[VCCV]
300,0.9,[CVVC]
300,1.0,[CVCV]
300,0.87,[CVVCC]
300,0.94,[CVCVC]
300,0.76,[CCVVC]
300,0.83,[VCVCC]
300,0.97,[VCCVC]
300,0.9,[VCCCV]
300,0.97,[CVCCV]
300,0.74,[CCVCV]
400,0.99,[V]
400,0.96,[VC]
400,1.0,[CV]
400,0.88,[VCC]
400,0.97,[CVC]
400,0.82,[CCV]
400,0.94,[CVCC]
400,0.83,[CCVC]
400,0.76,[CCVCC]
400,0.99,[VV]
400,0.97,[CVV]
400,0.97,[VVC]
400,0.97,[VCV]
400,0.81,[CCVV]
400,0.91,[VVCC]
400,0.98,[VCVC]
400,0.96,[VCCV]
400,0.99,[CVVC]
400,1.0,[CVCV]
400,0.93,[CVVCC]
400,0.98,[CVCVC]
400,0.81,[CCVVC]
400,0.9,[VCVCC]
400,0.97,[VCCVC]
400,0.92,[VCCCV]
400,0.97,[CVCCV]
400,0.79,[CCVCV]
500,1.0,[V]
500,0.98,[VC]
500,1.0,[CV]
500,0.92,[VCC]
500,0.99,[CVC]
500,0.82,[CCV]
500,0.95,[CVCC]
500,0.88,[CCVC]
500,0.8,[CCVCC]
500,1.0,[VV]
500,0.97,[CVV]
500,0.96,[VVC]
500,0.98,[VCV]
500,0.86,[CCVV]
500,0.89,[VVCC]
500,0.95,[VCVC]
500,0.96,[VCCV]
500,0.95,[CVVC]
500,1.0,[CVCV]
500,0.9,[CVVCC]
500,1.0,[CVCVC]
500,0.89,[CCVVC]
500,0.93,[VCVCC]
500,0.96,[VCCVC]
500,0.96,[VCCCV]
500,1.0,[CVCCV]
