iterations,accuracy,syllable
0,0.34,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.33,[CVC]
0,0.25,[CCV]
0,0.16,[CVCC]
0,0.17,[CCVC]
0,0.11,[CCVCC]
0,0.39,[VV]
0,0.33,[CVV]
0,0.14,[VVC]
0,0.34,[VCV]
0,0.11,[CCVV]
0,0.14,[VVCC]
0,0.15,[VCVC]
0,0.25,[VCCV]
0,0.08,[CVVC]
0,1.0,[CVCV]
0,0.17,[CVVCC]
0,0.31,[CVCVC]
0,0.16,[CCVVC]
0,0.11,[VCVCC]
0,0.17,[VCCVC]
0,0.13,[VCCCV]
0,0.49,[CVCCV]
0,0.31,[CCVCV]
100,0.67,[V]
100,0.54,[VC]
100,1.0,[CV]
100,0.42,[VCC]
100,0.73,[CVC]
100,0.5,[CCV]
100,0.45,[CVCC]
100,0.41,[CCVC]
100,0.25,[CCVCC]
100,0.57,[VV]
100,0.66,[CVV]
100,0.48,[VVC]
100,0.7,[VCV]
100,0.48,[CCVV]
100,0.28,[VVCC]
100,0.51,[VCVC]
100,0.73,[VCCV]
100,0.51,[CVVC]
100,1.0,[CVCV]
100,0.31,[CVVCC]
100,0.72,[CVCVC]
100,0.45,[CCVVC]
100,0.35,[VCVCC]
100,0.59,[VCCVC]
100,0.47,[VCCCV]
100,0.81,[CVCCV]
100,0.53,[CCVCV]
200,0.94,[V]
200,0.78,[VC]
200,1.0,[CV]
200,0.53,[VCC]
200,0.83,[CVC]
200,0.7,[CCV]
200,0.61,[CVCC]
200,0.71,[CCVC]
200,0.49,[CCVCC]
200,0.88,[VV]
200,0.93,[CVV]
200,0.84,[VVC]
200,0.86,[VCV]
200,0.65,[CCVV]
200,0.64,[VVCC]
200,0.86,[VCVC]
200,0.9,[VCCV]
200,0.84,[CVVC]
200,1.0,[CVCV]
200,0.67,[CVVCC]
200,0.88,[CVCVC]
200,0.71,[CCVVC]
200,0.55,[VCVCC]
200,0.81,[VCCVC]
200,0.8,[VCCCV]
200,0.92,[CVCCV]
200,0.78,[CCVCV]
300,0.96,[V]
300,0.98,[VC]
300,1.0,[CV]
300,0.77,[VCC]
300,0.97,[CVC]
300,0.8,[CCV]
300,0.8,[CVCC]
300,0.82,[CCVC]
300,0.7,[CCVCC]
300,1.0,[VV]
300,0.98,[CVV]
300,0.96,[VVC]
300,0.94,[VCV]
300,0.74,[CCVV]
300,0.72,[VVCC]
300,0.94,[VCVC]
300,0.96,[VCCV]
300,0.99,[CVVC]
300,1.0,[CVCV]
300,0.77,[CVVCC]
300,0.96,[CVCVC]
300,0.8,[CCVVC]
300,0.74,[VCVCC]
300,0.96,[VCCVC]
300,0.88,[VCCCV]
300,0.98,[CVCCV]
300,0.77,[CCVCV]
400,0.93,[V]
400,0.96,[VC]
400,1.0,[CV]
400,0.84,[VCC]
400,0.97,[CVC]
400,0.82,[CCV]
400,0.74,[CVCC]
400,0.81,[CCVC]
400,0.7,[CCVCC]
400,0.98,[VV]
400,0.98,[CVV]
400,0.95,[VVC]
400,1.0,[VCV]
400,0.8,[CCVV]
400,0.74,[VVCC]
400,0.95,[VCVC]
400,0.96,[VCCV]
400,0.97,[CVVC]
400,1.0,[CVCV]
400,0.74,[CVVCC]
400,0.99,[CVCVC]
400,0.72,[CCVVC]
400,0.78,[VCVCC]
400,0.95,[VCCVC]
400,0.9,[VCCCV]
400,0.98,[CVCCV]
400,0.76,[CCVCV]
500,1.0,[V]
500,0.98,[VC]
500,1.0,[CV]
500,0.79,[VCC]
500,0.97,[CVC]
500,0.81,[CCV]
500,0.77,[CVCC]
500,0.79,[CCVC]
500,0.72,[CCVCC]
500,0.99,[VV]
500,0.99,[CVV]
500,0.97,[VVC]
500,0.98,[VCV]
500,0.85,[CCVV]
500,0.81,[VVCC]
500,0.96,[VCVC]
500,0.98,[VCCV]
500,0.98,[CVVC]
500,1.0,[CVCV]
500,0.85,[CVVCC]
500,0.99,[CVCVC]
500,0.83,[CCVVC]
500,0.76,[VCVCC]
500,0.99,[VCCVC]
500,0.92,[VCCCV]
500,0.99,[CVCCV]
500,0.88,[CCVCV]
600,0.98,[V]
600,1.0,[VC]
600,1.0,[CV]
600,0.84,[VCC]
600,0.99,[CVC]
600,0.87,[CCV]
600,0.82,[CVCC]
600,0.85,[CCVC]
600,0.77,[CCVCC]
600,0.95,[VV]
600,0.98,[CVV]
600,0.98,[VVC]
600,0.98,[VCV]
600,0.87,[CCVV]
600,0.83,[VVCC]
600,0.97,[VCVC]
600,1.0,[VCCV]
600,0.97,[CVVC]
600,1.0,[CVCV]
600,0.78,[CVVCC]
600,0.98,[CVCVC]
600,0.87,[CCVVC]
600,0.86,[VCVCC]
600,0.96,[VCCVC]
600,0.95,[VCCCV]
600,1.0,[CVCCV]
600,0.91,[CCVCV]
700,1.0,[V]
700,0.97,[VC]
700,1.0,[CV]
700,0.83,[VCC]
700,0.99,[CVC]
700,0.88,[CCV]
700,0.85,[CVCC]
700,0.9,[CCVC]
700,0.79,[CCVCC]
700,0.98,[VV]
700,1.0,[CVV]
700,0.99,[VVC]
700,1.0,[VCV]
700,0.82,[CCVV]
700,0.88,[VVCC]
700,0.97,[VCVC]
700,0.97,[VCCV]
700,0.98,[CVVC]
700,1.0,[CVCV]
700,0.87,[CVVCC]
700,1.0,[CVCVC]
700,0.92,[CCVVC]
700,0.83,[VCVCC]
700,0.98,[VCCVC]
700,0.94,[VCCCV]
700,1.0,[CVCCV]
700,0.85,[CCVCV]
800,1.0,[V]
800,0.97,[VC]
800,1.0,[CV]
800,0.88,[VCC]
800,1.0,[CVC]
800,0.84,[CCV]
800,0.87,[CVCC]
800,0.86,[CCVC]
800,0.79,[CCVCC]
800,0.99,[VV]
800,0.99,[CVV]
800,0.97,[VVC]
800,0.99,[VCV]
800,0.9,[CCVV]
800,0.89,[VVCC]
800,0.99,[VCVC]
800,1.0,[VCCV]
800,1.0,[CVVC]
800,1.0,[CVCV]
800,0.92,[CVVCC]
800,1.0,[CVCVC]
800,0.85,[CCVVC]
800,0.87,[VCVCC]
800,1.0,[VCCVC]
800,0.99,[VCCCV]
800,1.0,[CVCCV]
800,0.86,[CCVCV]
900,0.99,[V]
900,0.99,[VC]
900,1.0,[CV]
900,0.84,[VCC]
900,0.99,[CVC]
900,0.88,[CCV]
900,0.89,[CVCC]
900,0.93,[CCVC]
900,0.8,[CCVCC]
900,0.99,[VV]
900,1.0,[CVV]
900,0.97,[VVC]
900,1.0,[VCV]
900,0.87,[CCVV]
900,0.88,[VVCC]
900,0.99,[VCVC]
900,1.0,[VCCV]
900,1.0,[CVVC]
900,1.0,[CVCV]
900,0.82,[CVVCC]
900,0.99,[CVCVC]
900,0.92,[CCVVC]
900,0.86,[VCVCC]
900,0.95,[VCCVC]
900,0.97,[VCCCV]
900,1.0,[CVCCV]
900,0.9,[CCVCV]
1000,0.991,[V]
1000,0.995,[VC]
1000,1.0,[CV]
1000,0.894,[VCC]
1000,0.997,[CVC]
1000,0.886,[CCV]
1000,0.897,[CVCC]
1000,0.899,[CCVC]
1000,0.805,[CCVCC]
1000,0.996,[VV]
1000,0.994,[CVV]
1000,0.991,[VVC]
1000,0.996,[VCV]
1000,0.891,[CCVV]
1000,0.894,[VVCC]
1000,0.991,[VCVC]
1000,0.991,[VCCV]
1000,0.993,[CVVC]
1000,1.0,[CVCV]
1000,0.892,[CVVCC]
1000,0.994,[CVCVC]
1000,0.918,[CCVVC]
1000,0.896,[VCVCC]
1000,0.992,[VCCVC]
1000,0.969,[VCCCV]
1000,0.999,[CVCCV]
1000,0.892,[CCVCV]
