iterations,accuracy,syllable
0,0.38,[V]
0,0.22,[VC]
0,1.0,[CV]
0,0.24,[VCC]
0,0.36,[CVC]
0,0.26,[CCV]
0,0.2,[CVCC]
0,0.3,[CCVC]
0,0.13,[CCVCC]
0,0.4,[VV]
0,0.4,[CVV]
0,0.22,[VVC]
0,0.3,[VCV]
0,0.17,[CCVV]
0,0.14,[VVCC]
0,0.18,[VCVC]
0,0.27,[VCCV]
0,0.14,[CVVC]
0,1.0,[CVCV]
0,0.18,[CVVCC]
0,0.44,[CVCVC]
0,0.05,[CCVVC]
0,0.26,[VCVCC]
0,0.56,[VCCVC]
0,0.11,[VCCCV]
0,0.6,[CVCCV]
0,0.3,[CCVCV]
100,0.96,[V]
100,0.8,[VC]
100,1.0,[CV]
100,0.85,[VCC]
100,0.88,[CVC]
100,0.82,[CCV]
100,0.76,[CVCC]
100,0.82,[CCVC]
100,0.73,[CCVCC]
100,0.9,[VV]
100,0.97,[CVV]
100,0.96,[VVC]
100,0.94,[VCV]
100,0.78,[CCVV]
100,0.77,[VVCC]
100,0.98,[VCVC]
100,0.91,[VCCV]
100,0.9,[CVVC]
100,1.0,[CVCV]
100,0.83,[CVVCC]
100,0.92,[CVCVC]
100,0.65,[CCVVC]
100,0.89,[VCVCC]
100,0.99,[VCCVC]
100,0.72,[VCCCV]
100,0.99,[CVCCV]
100,0.81,[CCVCV]
200,1.0,[V]
200,0.94,[VC]
200,1.0,[CV]
200,0.9,[VCC]
200,0.94,[CVC]
200,0.9,[CCV]
200,0.87,[CVCC]
200,0.88,[CCVC]
200,0.84,[CCVCC]
200,0.98,[VV]
200,0.98,[CVV]
200,0.98,[VVC]
200,0.95,[VCV]
200,0.98,[CCVV]
200,0.82,[VVCC]
200,0.97,[VCVC]
200,0.98,[VCCV]
200,0.93,[CVVC]
200,1.0,[CVCV]
200,0.94,[CVVCC]
200,0.93,[CVCVC]
200,0.77,[CCVVC]
200,0.93,[VCVCC]
200,1.0,[VCCVC]
200,0.79,[VCCCV]
200,0.99,[CVCCV]
200,0.86,[CCVCV]
300,1.0,[V]
300,0.96,[VC]
300,1.0,[CV]
300,0.97,[VCC]
300,0.98,[CVC]
300,0.91,[CCV]
300,0.83,[CVCC]
300,0.94,[CCVC]
300,0.88,[CCVCC]
