iterations,accuracy,syllable
0,0.4,[V]
0,0.2,[VC]
0,1.0,[CV]
0,0.13,[VCC]
0,0.34,[CVC]
0,0.33,[CCV]
0,0.21,[CVCC]
0,0.23,[CCVC]
0,0.14,[CCVCC]
0,0.32,[VV]
0,0.33,[CVV]
0,0.25,[VVC]
0,0.31,[VCV]
0,0.14,[CCVV]
0,0.11,[VVCC]
0,0.15,[VCVC]
0,0.32,[VCCV]
0,0.19,[CVVC]
0,0.99,[CVCV]
0,0.15,[CVVCC]
0,0.3,[CVCVC]
0,0.02,[CCVVC]
0,0.21,[VCVCC]
0,0.52,[VCCVC]
0,0.09,[VCCCV]
0,0.43,[CVCCV]
0,0.28,[CCVCV]
100,0.82,[V]
100,0.65,[VC]
100,1.0,[CV]
100,0.6,[VCC]
100,0.75,[CVC]
100,0.67,[CCV]
100,0.57,[CVCC]
100,0.7,[CCVC]
100,0.38,[CCVCC]
100,0.85,[VV]
100,0.73,[CVV]
100,0.71,[VVC]
100,0.77,[VCV]
100,0.6,[CCVV]
100,0.47,[VVCC]
100,0.79,[VCVC]
100,0.78,[VCCV]
100,0.74,[CVVC]
100,1.0,[CVCV]
100,0.62,[CVVCC]
100,0.8,[CVCVC]
100,0.29,[CCVVC]
100,0.66,[VCVCC]
100,0.93,[VCCVC]
100,0.32,[VCCCV]
100,0.94,[CVCCV]
100,0.73,[CCVCV]
200,0.96,[V]
200,0.87,[VC]
200,1.0,[CV]
200,0.82,[VCC]
200,0.96,[CVC]
200,0.9,[CCV]
200,0.81,[CVCC]
200,0.88,[CCVC]
200,0.77,[CCVCC]
200,0.97,[VV]
200,0.91,[CVV]
200,0.9,[VVC]
200,0.94,[VCV]
200,0.87,[CCVV]
200,0.79,[VVCC]
200,0.88,[VCVC]
200,0.91,[VCCV]
200,0.89,[CVVC]
200,1.0,[CVCV]
200,0.87,[CVVCC]
200,0.97,[CVCVC]
200,0.74,[CCVVC]
200,0.83,[VCVCC]
200,0.99,[VCCVC]
200,0.66,[VCCCV]
200,0.98,[CVCCV]
200,0.88,[CCVCV]
300,0.96,[V]
300,0.93,[VC]
300,1.0,[CV]
300,0.95,[VCC]
300,0.98,[CVC]
300,0.95,[CCV]
300,0.86,[CVCC]
300,0.91,[CCVC]
300,0.84,[CCVCC]
300,0.93,[VV]
300,0.96,[CVV]
300,0.91,[VVC]
300,0.98,[VCV]
300,0.89,[CCVV]
300,0.79,[VVCC]
300,0.96,[VCVC]
300,0.98,[VCCV]
300,0.91,[CVVC]
300,1.0,[CVCV]
300,0.92,[CVVCC]
300,0.93,[CVCVC]
300,0.65,[CCVVC]
300,0.94,[VCVCC]
300,1.0,[VCCVC]
300,0.8,[VCCCV]
300,0.99,[CVCCV]
300,0.9,[CCVCV]
400,1.0,[V]
400,0.97,[VC]
400,1.0,[CV]
400,0.96,[VCC]
400,0.99,[CVC]
400,0.95,[CCV]
400,0.93,[CVCC]
400,0.97,[CCVC]
400,0.87,[CCVCC]
400,1.0,[VV]
400,0.99,[CVV]
400,0.97,[VVC]
400,0.99,[VCV]
400,0.96,[CCVV]
400,0.93,[VVCC]
400,0.99,[VCVC]
400,0.99,[VCCV]
400,0.98,[CVVC]
400,1.0,[CVCV]
400,0.92,[CVVCC]
400,0.99,[CVCVC]
400,0.85,[CCVVC]
400,0.95,[VCVCC]
400,1.0,[VCCVC]
400,0.95,[VCCCV]
400,1.0,[CVCCV]
400,0.99,[CCVCV]
500,1.0,[V]
500,1.0,[VC]
500,1.0,[CV]
500,0.98,[VCC]
500,1.0,[CVC]
500,0.95,[CCV]
500,0.95,[CVCC]
500,0.98,[CCVC]
500,0.89,[CCVCC]
500,1.0,[VV]
500,0.99,[CVV]
500,1.0,[VVC]
500,0.97,[VCV]
500,0.96,[CCVV]
500,0.92,[VVCC]
500,0.98,[VCVC]
500,0.99,[VCCV]
500,0.99,[CVVC]
500,1.0,[CVCV]
500,0.94,[CVVCC]
500,0.99,[CVCVC]
500,0.89,[CCVVC]
500,0.94,[VCVCC]
500,1.0,[VCCVC]
500,0.93,[VCCCV]
500,0.99,[CVCCV]
500,0.95,[CCVCV]
600,1.0,[V]
600,0.98,[VC]
600,1.0,[CV]
600,0.97,[VCC]
600,0.99,[CVC]
600,0.98,[CCV]
600,0.95,[CVCC]
600,0.96,[CCVC]
600,0.93,[CCVCC]
600,0.97,[VV]
600,0.99,[CVV]
600,1.0,[VVC]
600,0.99,[VCV]
600,0.98,[CCVV]
600,0.96,[VVCC]
600,0.99,[VCVC]
600,0.99,[VCCV]
600,0.96,[CVVC]
600,1.0,[CVCV]
600,0.97,[CVVCC]
600,0.99,[CVCVC]
600,0.91,[CCVVC]
600,0.98,[VCVCC]
600,1.0,[VCCVC]
600,0.92,[VCCCV]
600,0.99,[CVCCV]
600,0.97,[CCVCV]
700,1.0,[V]
700,1.0,[VC]
700,1.0,[CV]
700,1.0,[VCC]
700,1.0,[CVC]
700,0.96,[CCV]
700,0.94,[CVCC]
700,0.96,[CCVC]
700,0.91,[CCVCC]
700,0.96,[VV]
700,1.0,[CVV]
700,1.0,[VVC]
700,1.0,[VCV]
700,0.97,[CCVV]
700,0.93,[VVCC]
700,0.99,[VCVC]
700,1.0,[VCCV]
700,0.97,[CVVC]
700,1.0,[CVCV]
700,0.95,[CVVCC]
700,0.98,[CVCVC]
700,0.94,[CCVVC]
700,0.98,[VCVCC]
700,1.0,[VCCVC]
700,0.94,[VCCCV]
700,1.0,[CVCCV]
700,0.98,[CCVCV]
800,0.98,[V]
800,1.0,[VC]
800,1.0,[CV]
800,0.97,[VCC]
800,1.0,[CVC]
800,0.99,[CCV]
800,0.94,[CVCC]
800,0.97,[CCVC]
800,0.94,[CCVCC]
800,0.99,[VV]
800,0.98,[CVV]
800,1.0,[VVC]
800,0.99,[VCV]
800,0.98,[CCVV]
800,0.98,[VVCC]
800,0.99,[VCVC]
800,1.0,[VCCV]
800,0.98,[CVVC]
800,1.0,[CVCV]
800,0.95,[CVVCC]
800,0.99,[CVCVC]
800,0.95,[CCVVC]
800,0.99,[VCVCC]
800,1.0,[VCCVC]
800,0.96,[VCCCV]
800,1.0,[CVCCV]
800,0.98,[CCVCV]
900,0.99,[V]
900,1.0,[VC]
900,1.0,[CV]
900,0.97,[VCC]
900,0.99,[CVC]
900,0.96,[CCV]
900,0.94,[CVCC]
900,1.0,[CCVC]
900,0.88,[CCVCC]
900,0.99,[VV]
900,0.98,[CVV]
900,0.99,[VVC]
900,1.0,[VCV]
900,0.94,[CCVV]
900,0.95,[VVCC]
900,0.99,[VCVC]
900,1.0,[VCCV]
900,0.97,[CVVC]
900,1.0,[CVCV]
900,0.96,[CVVCC]
900,0.99,[CVCVC]
900,0.96,[CCVVC]
900,0.97,[VCVCC]
900,1.0,[VCCVC]
900,0.93,[VCCCV]
900,0.99,[CVCCV]
900,0.97,[CCVCV]
1000,0.994,[V]
1000,0.991,[VC]
1000,1.0,[CV]
1000,0.988,[VCC]
1000,0.992,[CVC]
1000,0.985,[CCV]
1000,0.964,[CVCC]
1000,0.981,[CCVC]
1000,0.946,[CCVCC]
1000,0.998,[VV]
1000,0.996,[CVV]
1000,0.995,[VVC]
1000,0.997,[VCV]
1000,0.973,[CCVV]
1000,0.964,[VVCC]
1000,0.998,[VCVC]
1000,0.994,[VCCV]
1000,0.985,[CVVC]
1000,1.0,[CVCV]
1000,0.981,[CVVCC]
1000,0.995,[CVCVC]
1000,0.936,[CCVVC]
1000,0.986,[VCVCC]
1000,0.998,[VCCVC]
1000,0.95,[VCCCV]
1000,0.998,[CVCCV]
1000,0.974,[CCVCV]
