iterations,accuracy,syllable
0,0.33,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.1,[VCC]
0,0.35,[CVC]
0,0.3,[CCV]
0,0.23,[CVCC]
0,0.18,[CCVC]
0,0.08,[CCVCC]
0,0.28,[VV]
0,0.35,[CVV]
0,0.1,[VVC]
0,0.36,[VCV]
0,0.17,[CCVV]
0,0.13,[VVCC]
0,0.17,[VCVC]
0,0.16,[VCCV]
0,0.21,[CVVC]
0,1.0,[CVCV]
0,0.07,[CVVCC]
0,0.4,[CVCVC]
0,0.13,[CCVVC]
0,0.15,[VCVCC]
0,0.18,[VCCVC]
0,0.22,[VCCCV]
0,0.54,[CVCCV]
0,0.28,[CCVCV]
100,0.94,[V]
100,0.9,[VC]
100,1.0,[CV]
100,0.72,[VCC]
100,0.86,[CVC]
100,0.8,[CCV]
100,0.8,[CVCC]
100,0.74,[CCVC]
100,0.53,[CCVCC]
100,0.94,[VV]
100,0.93,[CVV]
100,0.85,[VVC]
100,0.93,[VCV]
100,0.78,[CCVV]
100,0.75,[VVCC]
100,0.88,[VCVC]
100,0.89,[VCCV]
100,0.89,[CVVC]
100,1.0,[CVCV]
100,0.63,[CVVCC]
100,0.92,[CVCVC]
100,0.67,[CCVVC]
100,0.76,[VCVCC]
100,0.9,[VCCVC]
100,0.77,[VCCCV]
100,0.94,[CVCCV]
100,0.81,[CCVCV]
200,0.98,[V]
200,0.96,[VC]
200,1.0,[CV]
200,0.88,[VCC]
200,0.93,[CVC]
200,0.89,[CCV]
200,0.86,[CVCC]
200,0.8,[CCVC]
200,0.8,[CCVCC]
200,0.98,[VV]
200,0.97,[CVV]
200,0.91,[VVC]
200,0.97,[VCV]
200,0.86,[CCVV]
200,0.85,[VVCC]
200,0.94,[VCVC]
200,0.96,[VCCV]
200,0.96,[CVVC]
200,1.0,[CVCV]
200,0.89,[CVVCC]
200,0.97,[CVCVC]
200,0.89,[CCVVC]
200,0.89,[VCVCC]
200,0.96,[VCCVC]
200,0.91,[VCCCV]
200,1.0,[CVCCV]
200,0.93,[CCVCV]
300,0.98,[V]
300,0.97,[VC]
300,1.0,[CV]
300,0.94,[VCC]
300,0.96,[CVC]
300,0.9,[CCV]
300,0.95,[CVCC]
300,0.94,[CCVC]
300,0.94,[CCVCC]
300,0.98,[VV]
300,1.0,[CVV]
300,0.95,[VVC]
300,0.98,[VCV]
300,0.83,[CCVV]
300,0.92,[VVCC]
300,0.95,[VCVC]
300,0.96,[VCCV]
300,0.93,[CVVC]
300,1.0,[CVCV]
300,0.95,[CVVCC]
300,0.98,[CVCVC]
300,0.94,[CCVVC]
300,0.92,[VCVCC]
300,0.96,[VCCVC]
300,0.96,[VCCCV]
300,0.99,[CVCCV]
300,0.89,[CCVCV]
400,1.0,[V]
400,0.97,[VC]
400,1.0,[CV]
400,0.98,[VCC]
400,1.0,[CVC]
400,0.94,[CCV]
400,0.96,[CVCC]
400,0.95,[CCVC]
400,0.91,[CCVCC]
400,0.98,[VV]
400,0.99,[CVV]
400,0.98,[VVC]
400,1.0,[VCV]
400,0.9,[CCVV]
400,0.91,[VVCC]
400,0.98,[VCVC]
400,1.0,[VCCV]
400,0.96,[CVVC]
400,1.0,[CVCV]
400,0.9,[CVVCC]
400,0.94,[CVCVC]
400,0.91,[CCVVC]
400,0.94,[VCVCC]
400,0.97,[VCCVC]
400,0.97,[VCCCV]
400,0.99,[CVCCV]
400,0.93,[CCVCV]
500,1.0,[V]
500,0.97,[VC]
500,1.0,[CV]
500,0.98,[VCC]
500,0.98,[CVC]
500,0.94,[CCV]
500,0.96,[CVCC]
500,0.93,[CCVC]
500,0.94,[CCVCC]
500,0.99,[VV]
500,1.0,[CVV]
500,0.97,[VVC]
500,1.0,[VCV]
500,0.96,[CCVV]
500,0.97,[VVCC]
500,0.96,[VCVC]
500,0.98,[VCCV]
500,0.98,[CVVC]
500,1.0,[CVCV]
500,0.94,[CVVCC]
500,0.99,[CVCVC]
500,0.93,[CCVVC]
500,0.96,[VCVCC]
500,0.99,[VCCVC]
500,0.99,[VCCCV]
500,1.0,[CVCCV]
500,0.94,[CCVCV]
600,1.0,[V]
600,0.99,[VC]
600,1.0,[CV]
600,0.97,[VCC]
600,0.99,[CVC]
600,0.98,[CCV]
600,0.94,[CVCC]
600,0.97,[CCVC]
600,0.9,[CCVCC]
600,1.0,[VV]
600,0.99,[CVV]
600,1.0,[VVC]
600,1.0,[VCV]
600,0.92,[CCVV]
600,0.95,[VVCC]
600,0.95,[VCVC]
600,0.99,[VCCV]
600,1.0,[CVVC]
600,1.0,[CVCV]
600,0.95,[CVVCC]
600,0.99,[CVCVC]
600,0.94,[CCVVC]
600,0.95,[VCVCC]
600,0.96,[VCCVC]
600,0.99,[VCCCV]
600,1.0,[CVCCV]
600,0.96,[CCVCV]
700,1.0,[V]
700,0.97,[VC]
700,1.0,[CV]
700,0.98,[VCC]
700,0.99,[CVC]
700,0.98,[CCV]
700,0.96,[CVCC]
700,0.9,[CCVC]
700,0.94,[CCVCC]
700,1.0,[VV]
700,1.0,[CVV]
700,0.98,[VVC]
700,0.99,[VCV]
700,0.94,[CCVV]
700,0.93,[VVCC]
700,0.98,[VCVC]
700,1.0,[VCCV]
700,0.98,[CVVC]
700,1.0,[CVCV]
700,0.96,[CVVCC]
700,0.99,[CVCVC]
700,0.96,[CCVVC]
700,0.95,[VCVCC]
700,0.99,[VCCVC]
700,0.97,[VCCCV]
700,1.0,[CVCCV]
