iterations,accuracy,syllable
0,0.39,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.18,[VCC]
0,0.37,[CVC]
0,0.3,[CCV]
0,0.26,[CVCC]
0,0.28,[CCVC]
0,0.14,[CCVCC]
0,0.26,[VV]
0,0.26,[CVV]
0,0.19,[VVC]
0,0.36,[VCV]
0,0.19,[CCVV]
0,0.11,[VVCC]
0,0.12,[VCVC]
0,0.31,[VCCV]
0,0.17,[CVVC]
0,0.99,[CVCV]
0,0.22,[CVVCC]
0,0.33,[CVCVC]
0,0.0,[CCVVC]
0,0.19,[VCVCC]
0,0.61,[VCCVC]
0,0.06,[VCCCV]
0,0.46,[CVCCV]
0,0.31,[CCVCV]
100,0.76,[V]
100,0.59,[VC]
100,1.0,[CV]
100,0.54,[VCC]
100,0.62,[CVC]
100,0.66,[CCV]
100,0.34,[CVCC]
100,0.54,[CCVC]
100,0.17,[CCVCC]
100,0.67,[VV]
100,0.67,[CVV]
100,0.59,[VVC]
100,0.74,[VCV]
100,0.54,[CCVV]
100,0.31,[VVCC]
100,0.65,[VCVC]
100,0.75,[VCCV]
100,0.48,[CVVC]
100,1.0,[CVCV]
100,0.37,[CVVCC]
100,0.62,[CVCVC]
100,0.22,[CCVVC]
100,0.53,[VCVCC]
100,0.9,[VCCVC]
100,0.23,[VCCCV]
100,0.84,[CVCCV]
100,0.55,[CCVCV]
200,0.97,[V]
200,0.83,[VC]
200,1.0,[CV]
200,0.83,[VCC]
200,0.89,[CVC]
200,0.82,[CCV]
200,0.67,[CVCC]
200,0.83,[CCVC]
200,0.63,[CCVCC]
200,0.95,[VV]
200,0.93,[CVV]
200,0.87,[VVC]
200,0.95,[VCV]
200,0.79,[CCVV]
200,0.7,[VVCC]
200,0.84,[VCVC]
200,0.95,[VCCV]
200,0.85,[CVVC]
200,1.0,[CVCV]
200,0.76,[CVVCC]
200,0.91,[CVCVC]
200,0.67,[CCVVC]
200,0.83,[VCVCC]
200,1.0,[VCCVC]
200,0.59,[VCCCV]
200,0.95,[CVCCV]
200,0.75,[CCVCV]
300,0.98,[V]
300,0.99,[VC]
300,1.0,[CV]
