iterations,accuracy,syllable
0,0.38,[V]
0,0.17,[VC]
0,1.0,[CV]
0,0.08,[VCC]
0,0.3,[CVC]
0,0.29,[CCV]
0,0.16,[CVCC]
0,0.14,[CCVC]
0,0.17,[CCVCC]
0,0.29,[VV]
0,0.4,[CVV]
0,0.09,[VVC]
0,0.41,[VCV]
0,0.12,[CCVV]
0,0.14,[VVCC]
0,0.16,[VCVC]
0,0.22,[VCCV]
0,0.19,[CVVC]
0,1.0,[CVCV]
0,0.07,[CVVCC]
0,0.34,[CVCVC]
0,0.12,[CCVVC]
0,0.09,[VCVCC]
0,0.18,[VCCVC]
0,0.17,[VCCCV]
0,0.48,[CVCCV]
0,0.36,[CCVCV]
100,0.59,[V]
100,0.46,[VC]
100,1.0,[CV]
100,0.4,[VCC]
100,0.65,[CVC]
100,0.54,[CCV]
100,0.52,[CVCC]
100,0.4,[CCVC]
100,0.36,[CCVCC]
100,0.56,[VV]
100,0.67,[CVV]
100,0.39,[VVC]
100,0.58,[VCV]
100,0.43,[CCVV]
100,0.4,[VVCC]
100,0.47,[VCVC]
100,0.46,[VCCV]
100,0.38,[CVVC]
100,1.0,[CVCV]
100,0.27,[CVVCC]
100,0.64,[CVCVC]
100,0.32,[CCVVC]
100,0.3,[VCVCC]
100,0.52,[VCCVC]
100,0.37,[VCCCV]
100,0.77,[CVCCV]
100,0.68,[CCVCV]
200,0.84,[V]
200,0.7,[VC]
200,1.0,[CV]
200,0.68,[VCC]
200,0.82,[CVC]
200,0.9,[CCV]
200,0.73,[CVCC]
200,0.68,[CCVC]
200,0.69,[CCVCC]
200,0.83,[VV]
200,0.72,[CVV]
200,0.77,[VVC]
200,0.83,[VCV]
200,0.69,[CCVV]
200,0.56,[VVCC]
200,0.72,[VCVC]
200,0.69,[VCCV]
200,0.72,[CVVC]
200,1.0,[CVCV]
200,0.63,[CVVCC]
200,0.9,[CVCVC]
200,0.74,[CCVVC]
200,0.68,[VCVCC]
200,0.76,[VCCVC]
200,0.68,[VCCCV]
200,0.92,[CVCCV]
200,0.8,[CCVCV]
300,0.95,[V]
300,0.85,[VC]
300,1.0,[CV]
300,0.89,[VCC]
300,0.94,[CVC]
300,0.94,[CCV]
300,0.85,[CVCC]
300,0.88,[CCVC]
300,0.83,[CCVCC]
300,0.93,[VV]
300,0.92,[CVV]
300,0.9,[VVC]
300,0.98,[VCV]
300,0.86,[CCVV]
300,0.78,[VVCC]
300,0.89,[VCVC]
300,0.92,[VCCV]
300,0.93,[CVVC]
300,1.0,[CVCV]
300,0.84,[CVVCC]
300,0.92,[CVCVC]
300,0.88,[CCVVC]
300,0.77,[VCVCC]
300,0.87,[VCCVC]
300,0.88,[VCCCV]
300,1.0,[CVCCV]
300,0.9,[CCVCV]
400,1.0,[V]
400,0.91,[VC]
400,1.0,[CV]
400,0.92,[VCC]
400,0.94,[CVC]
400,0.93,[CCV]
400,0.94,[CVCC]
400,0.87,[CCVC]
400,0.94,[CCVCC]
400,0.98,[VV]
400,0.98,[CVV]
400,0.9,[VVC]
400,0.94,[VCV]
400,0.92,[CCVV]
400,0.9,[VVCC]
400,0.92,[VCVC]
