iterations,accuracy,syllable
0,0.36,[V]
0,0.09,[VC]
0,1.0,[CV]
0,0.2,[VCC]
0,0.27,[CVC]
0,0.33,[CCV]
0,0.19,[CVCC]
0,0.19,[CCVC]
0,0.1,[CCVCC]
0,0.34,[V.V]
0,0.36,[CV.V]
0,0.2,[V.VC]
0,0.32,[V.CV]
0,0.17,[CCV.V]
0,0.13,[V.VCC]
0,0.22,[V.CVC]
0,0.13,[V.CCV]
0,0.14,[CV.VC]
0,1.0,[CV.CV]
0,0.21,[CV.VCC]
0,0.29,[CV.CVC]
0,0.03,[CCV.VC]
0,0.17,[V.CVCC]
0,0.0,[V.CCVC]
0,0.01,[VC.CCV]
0,0.29,[CV.CCV]
0,0.3,[CCV.CV]
100,0.73,[V]
100,0.53,[VC]
100,1.0,[CV]
100,0.51,[VCC]
100,0.63,[CVC]
100,0.59,[CCV]
100,0.44,[CVCC]
100,0.67,[CCVC]
100,0.32,[CCVCC]
100,0.78,[V.V]
100,0.78,[CV.V]
100,0.61,[V.VC]
100,0.77,[V.CV]
100,0.53,[CCV.V]
100,0.32,[V.VCC]
100,0.65,[V.CVC]
100,0.37,[V.CCV]
100,0.55,[CV.VC]
100,1.0,[CV.CV]
100,0.36,[CV.VCC]
100,0.63,[CV.CVC]
100,0.24,[CCV.VC]
100,0.59,[V.CVCC]
100,0.0,[V.CCVC]
100,0.21,[VC.CCV]
100,0.36,[CV.CCV]
100,0.67,[CCV.CV]
200,0.9,[V]
200,0.79,[VC]
200,1.0,[CV]
200,0.67,[VCC]
200,0.75,[CVC]
200,0.86,[CCV]
200,0.53,[CVCC]
200,0.87,[CCVC]
200,0.53,[CCVCC]
200,0.92,[V.V]
200,0.95,[CV.V]
200,0.77,[V.VC]
200,0.93,[V.CV]
200,0.82,[CCV.V]
200,0.54,[V.VCC]
200,0.78,[V.CVC]
200,0.49,[V.CCV]
200,0.78,[CV.VC]
200,1.0,[CV.CV]
200,0.68,[CV.VCC]
200,0.79,[CV.CVC]
200,0.52,[CCV.VC]
200,0.69,[V.CVCC]
200,0.0,[V.CCVC]
200,0.37,[VC.CCV]
200,0.51,[CV.CCV]
200,0.86,[CCV.CV]
300,0.95,[V]
