iterations,accuracy,syllable
0,0.3,[V]
0,0.15,[VC]
0,1.0,[CV]
0,0.15,[VCC]
0,0.3,[CVC]
0,0.37,[CCV]
0,0.23,[CVCC]
0,0.33,[CCVC]
0,0.08,[CCVCC]
0,0.42,[V.V]
0,0.37,[CV.V]
0,0.22,[V.VC]
0,0.37,[V.CV]
0,0.17,[CCV.V]
0,0.06,[V.VCC]
0,0.23,[V.CVC]
0,0.19,[V.CCV]
0,0.17,[CV.VC]
0,0.97,[CV.CV]
0,0.23,[CV.VCC]
0,0.36,[CV.CVC]
0,0.04,[CCV.VC]
0,0.17,[V.CVCC]
0,0.0,[V.CCVC]
0,0.05,[VC.CCV]
0,0.29,[CV.CCV]
0,0.41,[CCV.CV]
100,0.9,[V]
100,0.85,[VC]
100,1.0,[CV]
100,0.73,[VCC]
100,0.83,[CVC]
100,0.86,[CCV]
100,0.65,[CVCC]
100,0.75,[CCVC]
100,0.54,[CCVCC]
100,0.83,[V.V]
100,0.86,[CV.V]
100,0.81,[V.VC]
100,0.89,[V.CV]
100,0.75,[CCV.V]
100,0.48,[V.VCC]
100,0.76,[V.CVC]
100,0.33,[V.CCV]
100,0.83,[CV.VC]
100,1.0,[CV.CV]
100,0.72,[CV.VCC]
100,0.82,[CV.CVC]
100,0.51,[CCV.VC]
100,0.74,[V.CVCC]
100,0.0,[V.CCVC]
100,0.34,[VC.CCV]
100,0.48,[CV.CCV]
100,0.77,[CCV.CV]
200,0.96,[V]
200,0.92,[VC]
200,1.0,[CV]
200,0.83,[VCC]
200,0.94,[CVC]
200,0.91,[CCV]
200,0.82,[CVCC]
200,0.93,[CCVC]
200,0.66,[CCVCC]
200,0.92,[V.V]
200,0.88,[CV.V]
200,0.9,[V.VC]
200,0.9,[V.CV]
200,0.86,[CCV.V]
200,0.83,[V.VCC]
200,0.86,[V.CVC]
200,0.41,[V.CCV]
200,0.76,[CV.VC]
200,1.0,[CV.CV]
200,0.76,[CV.VCC]
200,0.87,[CV.CVC]
200,0.68,[CCV.VC]
200,0.83,[V.CVCC]
200,0.0,[V.CCVC]
200,0.39,[VC.CCV]
200,0.38,[CV.CCV]
200,0.94,[CCV.CV]
300,0.95,[V]
300,0.9,[VC]
300,1.0,[CV]
300,0.97,[VCC]
300,0.92,[CVC]
300,0.98,[CCV]
300,0.84,[CVCC]
300,0.97,[CCVC]
300,0.82,[CCVCC]
300,0.92,[V.V]
300,0.94,[CV.V]
300,0.95,[V.VC]
300,0.98,[V.CV]
300,0.96,[CCV.V]
300,0.82,[V.VCC]
300,0.94,[V.CVC]
300,0.51,[V.CCV]
300,0.89,[CV.VC]
300,1.0,[CV.CV]
300,0.89,[CV.VCC]
300,0.98,[CV.CVC]
300,0.87,[CCV.VC]
