iterations,accuracy,syllable
0,0.36,[V]
0,0.19,[VC]
0,1.0,[CV]
0,0.12,[VCC]
0,0.33,[CVC]
0,0.36,[CCV]
0,0.12,[CVCC]
0,0.17,[CCVC]
0,0.06,[CCVCC]
0,0.24,[V.V]
0,0.41,[CV.V]
0,0.15,[V.VC]
0,0.41,[V.CV]
0,0.15,[CCV.V]
0,0.08,[V.VCC]
0,0.22,[V.CVC]
0,0.12,[V.CCV]
0,0.15,[CV.VC]
0,1.0,[CV.CV]
0,0.08,[CV.VCC]
0,0.36,[CV.CVC]
0,0.12,[CCV.VC]
0,0.07,[V.CVCC]
0,0.0,[V.CCVC]
0,0.06,[VC.CCV]
0,0.22,[CV.CCV]
0,0.26,[CCV.CV]
100,0.72,[V]
100,0.57,[VC]
100,1.0,[CV]
100,0.47,[VCC]
100,0.84,[CVC]
100,0.51,[CCV]
100,0.48,[CVCC]
100,0.42,[CCVC]
100,0.38,[CCVCC]
100,0.67,[V.V]
100,0.75,[CV.V]
100,0.46,[V.VC]
100,0.7,[V.CV]
100,0.46,[CCV.V]
100,0.48,[V.VCC]
100,0.56,[V.CVC]
100,0.17,[V.CCV]
100,0.57,[CV.VC]
100,1.0,[CV.CV]
100,0.41,[CV.VCC]
100,0.82,[CV.CVC]
100,0.49,[CCV.VC]
100,0.42,[V.CVCC]
100,0.0,[V.CCVC]
100,0.23,[VC.CCV]
100,0.25,[CV.CCV]
100,0.51,[CCV.CV]
200,0.86,[V]
200,0.83,[VC]
200,1.0,[CV]
200,0.64,[VCC]
200,0.9,[CVC]
200,0.74,[CCV]
200,0.8,[CVCC]
200,0.73,[CCVC]
200,0.63,[CCVCC]
200,0.82,[V.V]
200,0.89,[CV.V]
200,0.87,[V.VC]
200,0.91,[V.CV]
200,0.66,[CCV.V]
200,0.78,[V.VCC]
200,0.78,[V.CVC]
200,0.24,[V.CCV]
200,0.81,[CV.VC]
200,1.0,[CV.CV]
200,0.75,[CV.VCC]
200,0.93,[CV.CVC]
200,0.6,[CCV.VC]
200,0.73,[V.CVCC]
200,0.0,[V.CCVC]
200,0.37,[VC.CCV]
200,0.14,[CV.CCV]
200,0.68,[CCV.CV]
300,0.95,[V]
300,0.89,[VC]
300,1.0,[CV]
300,0.8,[VCC]
300,0.96,[CVC]
300,0.87,[CCV]
300,0.85,[CVCC]
300,0.89,[CCVC]
300,0.81,[CCVCC]
300,0.92,[V.V]
300,0.9,[CV.V]
300,0.93,[V.VC]
300,0.97,[V.CV]
300,0.86,[CCV.V]
300,0.8,[V.VCC]
300,0.87,[V.CVC]
300,0.33,[V.CCV]
300,0.95,[CV.VC]
300,1.0,[CV.CV]
300,0.91,[CV.VCC]
300,0.98,[CV.CVC]
300,0.83,[CCV.VC]
300,0.82,[V.CVCC]
300,0.0,[V.CCVC]
300,0.47,[VC.CCV]
300,0.28,[CV.CCV]
300,0.93,[CCV.CV]
400,0.94,[V]
400,0.89,[VC]
400,1.0,[CV]
400,0.91,[VCC]
400,0.98,[CVC]
400,0.97,[CCV]
400,0.91,[CVCC]
400,0.95,[CCVC]
400,0.89,[CCVCC]
400,0.98,[V.V]
400,0.98,[CV.V]
400,0.93,[V.VC]
400,0.97,[V.CV]
400,0.97,[CCV.V]
400,0.86,[V.VCC]
400,0.93,[V.CVC]
400,0.34,[V.CCV]
400,0.95,[CV.VC]
400,1.0,[CV.CV]
400,0.91,[CV.VCC]
400,0.97,[CV.CVC]
400,0.94,[CCV.VC]
400,0.91,[V.CVCC]
400,0.0,[V.CCVC]
400,0.56,[VC.CCV]
400,0.39,[CV.CCV]
400,0.96,[CCV.CV]
500,1.0,[V]
500,0.97,[VC]
500,1.0,[CV]
500,0.94,[VCC]
500,0.98,[CVC]
500,0.95,[CCV]
500,0.98,[CVCC]
500,1.0,[CCVC]
500,0.92,[CCVCC]
500,0.99,[V.V]
500,1.0,[CV.V]
500,0.98,[V.VC]
500,0.98,[V.CV]
500,0.94,[CCV.V]
500,0.87,[V.VCC]
500,0.96,[V.CVC]
500,0.43,[V.CCV]
500,0.98,[CV.VC]
500,1.0,[CV.CV]
500,0.93,[CV.VCC]
500,1.0,[CV.CVC]
500,0.94,[CCV.VC]
500,0.97,[V.CVCC]
500,0.0,[V.CCVC]
500,0.51,[VC.CCV]
500,0.37,[CV.CCV]
500,0.96,[CCV.CV]
600,0.97,[V]
600,0.93,[VC]
600,1.0,[CV]
600,0.93,[VCC]
600,0.99,[CVC]
600,1.0,[CCV]
600,0.95,[CVCC]
600,0.98,[CCVC]
600,0.93,[CCVCC]
600,0.96,[V.V]
600,0.97,[CV.V]
600,0.97,[V.VC]
600,0.96,[V.CV]
600,0.98,[CCV.V]
600,0.93,[V.VCC]
600,0.93,[V.CVC]
600,0.55,[V.CCV]
600,0.95,[CV.VC]
600,1.0,[CV.CV]
600,0.89,[CV.VCC]
600,0.98,[CV.CVC]
600,0.95,[CCV.VC]
600,0.95,[V.CVCC]
600,0.0,[V.CCVC]
600,0.64,[VC.CCV]
600,0.44,[CV.CCV]
600,1.0,[CCV.CV]
700,0.97,[V]
700,1.0,[VC]
700,1.0,[CV]
700,0.93,[VCC]
700,0.98,[CVC]
700,0.97,[CCV]
700,0.93,[CVCC]
700,0.94,[CCVC]
700,0.9,[CCVCC]
700,0.99,[V.V]
700,0.98,[CV.V]
700,0.96,[V.VC]
700,0.98,[V.CV]
700,0.97,[CCV.V]
700,0.9,[V.VCC]
700,0.99,[V.CVC]
700,0.51,[V.CCV]
700,0.97,[CV.VC]
700,1.0,[CV.CV]
700,0.9,[CV.VCC]
