iterations,accuracy,syllable
0,0.31,[V]
0,0.24,[VC]
0,1.0,[CV]
0,0.11,[VCC]
0,0.31,[CVC]
0,0.33,[CCV]
0,0.15,[CVCC]
0,0.15,[CCVC]
0,0.1,[CCVCC]
0,0.27,[V.V]
0,0.3,[CV.V]
0,0.14,[V.VC]
0,0.32,[V.CV]
0,0.12,[CCV.V]
0,0.11,[V.VCC]
0,0.16,[V.CVC]
0,0.09,[V.CCV]
0,0.18,[CV.VC]
0,1.0,[CV.CV]
0,0.07,[CV.VCC]
0,0.31,[CV.CVC]
0,0.13,[CCV.VC]
0,0.07,[V.CVCC]
0,0.0,[V.CCVC]
0,0.1,[VC.CCV]
0,0.23,[CV.CCV]
0,0.25,[CCV.CV]
100,0.72,[V]
100,0.64,[VC]
100,1.0,[CV]
100,0.37,[VCC]
100,0.71,[CVC]
100,0.67,[CCV]
100,0.38,[CVCC]
100,0.52,[CCVC]
100,0.33,[CCVCC]
100,0.77,[V.V]
100,0.74,[CV.V]
100,0.52,[V.VC]
100,0.66,[V.CV]
100,0.46,[CCV.V]
100,0.29,[V.VCC]
100,0.58,[V.CVC]
100,0.28,[V.CCV]
100,0.44,[CV.VC]
100,1.0,[CV.CV]
100,0.38,[CV.VCC]
100,0.78,[CV.CVC]
100,0.38,[CCV.VC]
100,0.34,[V.CVCC]
100,0.0,[V.CCVC]
100,0.23,[VC.CCV]
100,0.22,[CV.CCV]
100,0.65,[CCV.CV]
200,0.87,[V]
200,0.72,[VC]
200,1.0,[CV]
200,0.64,[VCC]
200,0.79,[CVC]
200,0.66,[CCV]
200,0.73,[CVCC]
200,0.61,[CCVC]
200,0.52,[CCVCC]
200,0.89,[V.V]
200,0.9,[CV.V]
200,0.81,[V.VC]
200,0.9,[V.CV]
200,0.69,[CCV.V]
200,0.6,[V.VCC]
200,0.83,[V.CVC]
200,0.28,[V.CCV]
200,0.74,[CV.VC]
200,1.0,[CV.CV]
200,0.63,[CV.VCC]
200,0.88,[CV.CVC]
200,0.62,[CCV.VC]
200,0.49,[V.CVCC]
200,0.0,[V.CCVC]
200,0.29,[VC.CCV]
200,0.24,[CV.CCV]
200,0.67,[CCV.CV]
300,0.98,[V]
300,0.82,[VC]
300,1.0,[CV]
300,0.81,[VCC]
300,0.85,[CVC]
300,0.89,[CCV]
300,0.73,[CVCC]
300,0.71,[CCVC]
300,0.73,[CCVCC]
300,0.9,[V.V]
300,0.94,[CV.V]
300,0.8,[V.VC]
300,0.97,[V.CV]
300,0.84,[CCV.V]
300,0.64,[V.VCC]
300,0.81,[V.CVC]
300,0.4,[V.CCV]
300,0.87,[CV.VC]
300,1.0,[CV.CV]
300,0.71,[CV.VCC]
300,0.87,[CV.CVC]
300,0.75,[CCV.VC]
300,0.72,[V.CVCC]
300,0.0,[V.CCVC]
300,0.39,[VC.CCV]
300,0.43,[CV.CCV]
300,0.85,[CCV.CV]
400,0.99,[V]
400,0.89,[VC]
400,1.0,[CV]
400,0.8,[VCC]
400,0.89,[CVC]
400,0.96,[CCV]
400,0.79,[CVCC]
400,0.89,[CCVC]
400,0.78,[CCVCC]
400,0.96,[V.V]
400,1.0,[CV.V]
400,0.89,[V.VC]
400,0.98,[V.CV]
400,0.91,[CCV.V]
400,0.81,[V.VCC]
400,0.9,[V.CVC]
400,0.49,[V.CCV]
400,0.83,[CV.VC]
400,1.0,[CV.CV]
400,0.84,[CV.VCC]
400,0.85,[CV.CVC]
400,0.89,[CCV.VC]
400,0.82,[V.CVCC]
400,0.0,[V.CCVC]
400,0.49,[VC.CCV]
400,0.63,[CV.CCV]
400,0.92,[CCV.CV]
500,1.0,[V]
500,0.97,[VC]
500,1.0,[CV]
500,0.87,[VCC]
500,0.93,[CVC]
500,0.99,[CCV]
500,0.86,[CVCC]
500,0.89,[CCVC]
500,0.89,[CCVCC]
500,0.98,[V.V]
500,0.98,[CV.V]
500,0.93,[V.VC]
500,0.99,[V.CV]
500,0.95,[CCV.V]
500,0.89,[V.VCC]
500,0.93,[V.CVC]
500,0.57,[V.CCV]
500,0.96,[CV.VC]
500,1.0,[CV.CV]
500,0.95,[CV.VCC]
500,0.92,[CV.CVC]
500,0.93,[CCV.VC]
500,0.83,[V.CVCC]
500,0.0,[V.CCVC]
500,0.59,[VC.CCV]
500,0.56,[CV.CCV]
500,0.97,[CCV.CV]
600,1.0,[V]
600,0.98,[VC]
600,1.0,[CV]
600,0.93,[VCC]
600,0.98,[CVC]
600,0.97,[CCV]
600,0.96,[CVCC]
600,0.99,[CCVC]
600,0.95,[CCVCC]
600,0.99,[V.V]
600,0.99,[CV.V]
600,0.96,[V.VC]
600,0.98,[V.CV]
600,0.96,[CCV.V]
600,0.95,[V.VCC]
600,0.98,[V.CVC]
600,0.52,[V.CCV]
600,0.97,[CV.VC]
600,1.0,[CV.CV]
600,0.95,[CV.VCC]
600,0.99,[CV.CVC]
600,0.97,[CCV.VC]
600,0.96,[V.CVCC]
600,0.0,[V.CCVC]
600,0.67,[VC.CCV]
600,0.57,[CV.CCV]
600,0.99,[CCV.CV]
700,1.0,[V]
700,0.97,[VC]
700,1.0,[CV]
700,0.93,[VCC]
700,0.97,[CVC]
700,0.95,[CCV]
700,0.95,[CVCC]
700,0.97,[CCVC]
700,0.96,[CCVCC]
700,0.99,[V.V]
700,0.99,[CV.V]
700,0.98,[V.VC]
700,1.0,[V.CV]
700,0.96,[CCV.V]
700,0.93,[V.VCC]
700,0.98,[V.CVC]
700,0.51,[V.CCV]
700,0.98,[CV.VC]
700,1.0,[CV.CV]
700,0.96,[CV.VCC]
700,0.98,[CV.CVC]
700,0.97,[CCV.VC]
700,0.93,[V.CVCC]
700,0.0,[V.CCVC]
700,0.57,[VC.CCV]
700,0.67,[CV.CCV]
700,0.99,[CCV.CV]
800,0.98,[V]
800,0.97,[VC]
800,1.0,[CV]
800,0.96,[VCC]
800,0.97,[CVC]
800,0.99,[CCV]
800,0.96,[CVCC]
800,0.99,[CCVC]
800,0.94,[CCVCC]
800,0.99,[V.V]
800,1.0,[CV.V]
800,0.98,[V.VC]
