iterations,accuracy,syllable
0,0.35,[V]
0,0.18,[VC]
0,1.0,[CV]
0,0.14,[VCC]
0,0.36,[CVC]
0,0.35,[CCV]
0,0.2,[CVCC]
0,0.13,[CCVC]
0,0.15,[CCVCC]
0,0.46,[V.V]
0,0.31,[CV.V]
0,0.17,[V.VC]
0,0.26,[V.CV]
0,0.18,[CCV.V]
0,0.1,[V.VCC]
0,0.13,[V.CVC]
0,0.11,[V.CCV]
0,0.12,[CV.VC]
0,1.0,[CV.CV]
0,0.1,[CV.VCC]
0,0.38,[CV.CVC]
0,0.11,[CCV.VC]
0,0.08,[V.CVCC]
0,0.0,[V.CCVC]
0,0.11,[VC.CCV]
0,0.23,[CV.CCV]
0,0.34,[CCV.CV]
100,0.88,[V]
100,0.74,[VC]
100,1.0,[CV]
100,0.74,[VCC]
100,0.79,[CVC]
100,0.8,[CCV]
100,0.7,[CVCC]
100,0.78,[CCVC]
100,0.63,[CCVCC]
100,0.91,[V.V]
100,0.87,[CV.V]
100,0.71,[V.VC]
100,0.83,[V.CV]
100,0.85,[CCV.V]
100,0.65,[V.VCC]
100,0.74,[V.CVC]
100,0.45,[V.CCV]
100,0.74,[CV.VC]
100,1.0,[CV.CV]
100,0.71,[CV.VCC]
100,0.81,[CV.CVC]
100,0.75,[CCV.VC]
100,0.67,[V.CVCC]
100,0.0,[V.CCVC]
100,0.43,[VC.CCV]
100,0.49,[CV.CCV]
100,0.83,[CCV.CV]
200,0.91,[V]
200,0.89,[VC]
200,1.0,[CV]
200,0.79,[VCC]
200,0.89,[CVC]
200,0.94,[CCV]
200,0.78,[CVCC]
200,0.88,[CCVC]
200,0.82,[CCVCC]
200,0.97,[V.V]
200,0.97,[CV.V]
200,0.85,[V.VC]
200,0.89,[V.CV]
200,0.9,[CCV.V]
200,0.74,[V.VCC]
200,0.86,[V.CVC]
200,0.62,[V.CCV]
200,0.86,[CV.VC]
200,1.0,[CV.CV]
200,0.74,[CV.VCC]
200,0.92,[CV.CVC]
200,0.83,[CCV.VC]
200,0.78,[V.CVCC]
200,0.0,[V.CCVC]
200,0.55,[VC.CCV]
200,0.57,[CV.CCV]
200,0.98,[CCV.CV]
300,0.95,[V]
300,0.89,[VC]
300,1.0,[CV]
300,0.84,[VCC]
300,0.93,[CVC]
300,0.99,[CCV]
300,0.83,[CVCC]
300,0.93,[CCVC]
300,0.82,[CCVCC]
300,0.99,[V.V]
300,0.96,[CV.V]
300,0.91,[V.VC]
300,0.98,[V.CV]
300,0.93,[CCV.V]
300,0.88,[V.VCC]
300,0.88,[V.CVC]
300,0.62,[V.CCV]
300,0.92,[CV.VC]
300,1.0,[CV.CV]
300,0.86,[CV.VCC]
300,0.93,[CV.CVC]
300,0.93,[CCV.VC]
300,0.85,[V.CVCC]
300,0.0,[V.CCVC]
300,0.69,[VC.CCV]
300,0.69,[CV.CCV]
300,0.99,[CCV.CV]
400,0.98,[V]
400,0.88,[VC]
400,1.0,[CV]
400,0.85,[VCC]
400,0.94,[CVC]
400,0.99,[CCV]
400,0.86,[CVCC]
400,0.91,[CCVC]
400,0.87,[CCVCC]
400,0.98,[V.V]
400,1.0,[CV.V]
400,0.88,[V.VC]
400,0.96,[V.CV]
400,0.97,[CCV.V]
400,0.84,[V.VCC]
400,0.93,[V.CVC]
400,0.7,[V.CCV]
400,0.91,[CV.VC]
400,1.0,[CV.CV]
400,0.91,[CV.VCC]
400,0.95,[CV.CVC]
400,0.89,[CCV.VC]
400,0.84,[V.CVCC]
400,0.0,[V.CCVC]
400,0.71,[VC.CCV]
400,0.74,[CV.CCV]
400,1.0,[CCV.CV]
500,0.97,[V]
500,0.97,[VC]
500,1.0,[CV]
500,0.93,[VCC]
500,0.98,[CVC]
500,1.0,[CCV]
500,0.89,[CVCC]
500,0.95,[CCVC]
500,0.93,[CCVCC]
500,0.98,[V.V]
500,1.0,[CV.V]
500,0.93,[V.VC]
500,0.98,[V.CV]
500,0.98,[CCV.V]
500,0.85,[V.VCC]
500,0.98,[V.CVC]
500,0.72,[V.CCV]
500,0.95,[CV.VC]
500,1.0,[CV.CV]
500,0.92,[CV.VCC]
500,0.95,[CV.CVC]
500,0.95,[CCV.VC]
500,0.86,[V.CVCC]
500,0.0,[V.CCVC]
500,0.74,[VC.CCV]
500,0.65,[CV.CCV]
500,0.99,[CCV.CV]
600,1.0,[V]
600,0.94,[VC]
600,1.0,[CV]
600,0.87,[VCC]
600,0.97,[CVC]
600,1.0,[CCV]
600,0.95,[CVCC]
600,0.96,[CCVC]
600,0.94,[CCVCC]
600,0.99,[V.V]
600,1.0,[CV.V]
600,0.97,[V.VC]
600,1.0,[V.CV]
600,0.96,[CCV.V]
600,0.88,[V.VCC]
600,0.97,[V.CVC]
600,0.71,[V.CCV]
600,0.95,[CV.VC]
600,1.0,[CV.CV]
600,0.93,[CV.VCC]
600,0.93,[CV.CVC]
600,0.97,[CCV.VC]
600,0.95,[V.CVCC]
600,0.0,[V.CCVC]
600,0.86,[VC.CCV]
600,0.77,[CV.CCV]
600,0.99,[CCV.CV]
700,0.99,[V]
700,0.95,[VC]
700,1.0,[CV]
700,0.96,[VCC]
700,0.96,[CVC]
700,1.0,[CCV]
700,0.93,[CVCC]
700,0.99,[CCVC]
700,0.92,[CCVCC]
700,1.0,[V.V]
700,1.0,[CV.V]
700,1.0,[V.VC]
700,0.99,[V.CV]
700,0.99,[CCV.V]
700,0.93,[V.VCC]
